time,wx,wy,wz
0.006,0.01,-0.01,0.01
0.022,0.01,-0.00,-0.01
0.055,-0.02,-0.00,0.00
0.072,0.01,0.00,0.01
0.089,0.01,-0.00,-0.00
0.105,-0.01,-0.00,-0.00
0.122,0.00,-0.00,0.01
0.155,0.00,0.00,0.00
0.172,-0.00,-0.00,0.00
0.188,-0.00,-0.00,-0.00
0.205,0.00,-0.00,0.01
0.222,-0.00,0.00,0.00
0.255,-0.00,-0.00,-0.00
0.272,0.00,-0.00,0.00
0.289,0.00,-0.00,0.00
0.305,-0.00,-0.00,0.00
0.322,0.00,-0.00,0.00
0.339,0.00,-0.00,0.00
0.372,-0.00,0.00,-0.00
0.389,-0.00,-0.00,0.00
0.406,0.00,-0.00,0.00
0.422,0.00,0.00,-0.01
0.439,-0.00,-0.00,0.01
0.472,-0.00,-0.01,0.01
0.489,0.00,-0.00,-0.00
0.505,-0.00,-0.00,0.00
0.522,-0.00,-0.00,0.01
0.539,0.00,-0.00,0.00
0.572,-0.00,0.00,-0.00
0.589,0.00,0.00,-0.01
0.606,0.00,-0.00,0.00
0.622,-0.00,-0.00,0.01
0.639,-0.00,-0.00,-0.00
0.672,0.00,-0.00,0.00
0.688,-0.00,-0.00,0.00
0.705,-0.00,-0.00,-0.00
0.722,0.00,-0.00,-0.00
0.738,-0.00,-0.00,0.01
0.772,0.00,-0.00,-0.00
0.788,0.00,-0.00,-0.00
0.805,-0.00,-0.00,0.01
0.822,-0.00,-0.00,-0.00
0.838,0.00,0.00,-0.00
0.872,-0.00,-0.00,0.01
0.888,0.00,-0.00,0.00
0.905,0.00,-0.00,-0.00
0.922,0.00,-0.00,0.00
0.938,0.00,-0.00,0.00
0.955,-0.00,-0.01,0.00
0.988,-0.00,-0.00,-0.00
1.005,0.00,-0.00,0.00
1.022,0.00,-0.00,0.01
1.039,-0.00,-0.00,0.00
1.055,-0.00,0.00,-0.00
1.088,-0.00,-0.00,0.01
1.105,0.00,-0.00,0.00
1.122,-0.00,-0.00,-0.00
1.138,0.00,-0.00,0.00
1.155,-0.00,-0.00,0.01
1.188,-0.00,-0.00,0.00
1.205,-0.00,-0.00,0.01
1.222,-0.00,-0.00,0.00
1.238,-0.00,0.00,0.00
1.255,-0.00,-0.00,-0.00
1.288,-0.00,-0.00,0.00
1.305,-0.00,-0.01,0.01
1.322,-0.00,0.00,0.00
1.338,-0.00,-0.00,-0.00
1.355,0.00,-0.00,0.00
1.388,-0.00,-0.00,0.01
1.405,0.00,-0.00,-0.00
1.422,0.00,-0.00,-0.00
1.439,-0.00,-0.00,0.00
1.456,0.00,-0.00,0.00
1.488,-0.00,-0.00,-0.00
1.505,0.00,-0.01,0.00
1.522,-0.00,-0.00,0.01
1.538,0.00,-0.01,0.00
1.555,-0.00,-0.00,0.00
1.588,-0.00,-0.00,0.01
1.605,0.00,0.00,-0.00
1.622,-0.00,-0.00,0.00
1.638,-0.00,-0.00,0.00
1.655,0.00,-0.00,0.07
1.672,-0.12,-0.18,2.34
1.705,-0.03,0.04,1.80
1.722,0.06,0.07,1.45
1.738,-0.04,-0.00,2.45
1.755,0.03,0.08,1.26
1.772,-0.01,-0.04,2.16
1.805,-0.03,0.00,1.46
1.822,0.02,-0.04,1.75
1.839,-0.02,-0.03,1.78
1.856,0.03,0.01,1.55
1.872,0.01,0.01,2.04
1.905,0.00,0.06,1.60
1.922,0.01,0.03,2.18
1.938,0.00,0.05,1.41
1.955,-0.01,-0.05,2.11
1.972,-0.01,0.00,1.40
2.005,0.02,-0.07,1.76
2.022,-0.04,-0.02,1.80
2.038,0.05,0.02,1.50
2.055,0.00,0.01,2.12
2.072,-0.01,0.06,1.55
2.105,0.02,0.01,2.12
2.122,-0.02,0.05,1.55
2.138,0.00,-0.04,1.95
2.155,0.00,-0.01,1.46
2.172,0.01,-0.07,1.75
