time;wx (rad/s);wy (rad/s);wz (rad/s)
0,338304;0,00;0,01;-0,00
0,340054;0,00;-0,00;-0,01
0,341784;-0,00;0,00;-0,01
0,343905;-0,00;0,00;-0,01
0,346032;-0,00;-0,00;-0,01
0,348294;-0,01;-0,00;-0,00
0,350003;-0,01;0,00;-0,00
0,352527;-0,00;0,00;0,00
0,354166;-0,00;-0,00;0,00
0,356121;-0,00;0,00;0,01
0,357927;0,00;0,00;0,01
0,359950;0,00;-0,00;0,00
0,362594;0,00;-0,00;0,01
0,365569;0,00;-0,00;0,01
0,366046;0,00;0,00;0,00
0,367741;0,00;0,00;-0,00
0,370153;0,00;-0,00;-0,00
0,371937;0,01;-0,00;-0,00
0,374091;0,00;0,00;-0,01
0,376007;0,00;0,00;-0,01
0,377793;0,00;-0,00;-0,01
0,379799;-0,00;0,00;-0,00
0,381911;0,00;0,00;-0,00
0,383849;-0,00;0,00;0,00
0,386391;-0,01;0,00;0,00
0,387918;-0,00;-0,00;0,01
0,389940;-0,00;0,00;0,00
0,392210;-0,00;0,00;0,01
0,394010;-0,00;-0,00;0,00
0,396283;-0,00;-0,00;0,00
0,398829;0,00;-0,00;0,00
0,400020;0,00;-0,00;-0,00
0,401898;0,00;-0,00;-0,00
0,403825;0,01;0,00;-0,01
0,406179;0,01;0,00;-0,00
0,407698;0,00;0,00;-0,00
0,409784;0,00;0,00;-0,00
0,412728;0,00;-0,00;-0,00
0,413997;0,00;0,00;0,00
0,416477;0,00;0,00;0,00
0,417938;-0,00;-0,00;0,00
0,419762;-0,00;0,00;0,01
0,421903;-0,01;-0,00;0,00
0,423968;-0,00;-0,00;0,01
0,426096;-0,00;-0,00;0,00
0,430715;-0,00;-0,00;-0,00
0,430951;-0,00;0,00;-0,00
0,431943;-0,00;-0,00;-0,00
0,433706;0,00;0,00;-0,00
0,436052;0,00;0,00;-0,00
0,438261;0,00;0,00;-0,00
0,439973;0,00;0,00;-0,01
0,441916;0,00;0,00;-0,00
0,444103;0,01;0,00;0,00
0,446018;0,01;-0,00;0,00
0,447984;0,00;-0,00;0,00
