time,wx,wy,wz
0.003,-0.00,-0.00,-0.01
0.021,-0.00,-0.00,0.01
0.051,0.00,-0.01,0.00
0.071,-0.00,-0.00,-0.01
0.089,-0.00,-0.01,0.00
0.104,-0.00,-0.00,0.01
0.121,-0.00,0.00,-0.01
0.137,0.00,0.00,-0.00
0.167,0.00,-0.00,0.01
0.188,-0.00,-0.00,0.00
0.206,-0.00,0.00,-0.01
0.221,-0.00,-0.00,0.00
0.238,-0.00,0.00,0.01
0.267,0.00,-0.00,-0.00
0.288,0.00,-0.00,-0.01
0.306,-0.00,-0.01,0.01
0.321,0.00,-0.00,0.01
0.338,-0.00,-0.00,0.00
0.367,-0.00,0.00,-0.01
0.388,-0.00,-0.00,0.01
0.406,0.00,-0.00,0.01
0.421,-0.00,0.00,-0.00
0.438,-0.00,-0.00,0.00
0.467,0.00,-0.00,0.01
0.488,-0.00,0.00,0.00
0.505,0.00,0.00,-0.01
0.521,-0.00,-0.00,0.00
0.538,-0.00,-0.00,0.01
0.567,-0.00,-0.00,-0.01
0.588,0.00,-0.00,-0.01
0.604,0.00,-0.01,0.01
0.621,0.00,-0.00,0.01
0.637,0.00,-0.00,-0.01
0.667,0.00,-0.01,0.00
0.688,0.00,-0.01,0.01
0.705,-0.00,-0.00,-0.00
0.721,-0.00,-0.00,-0.01
0.738,-0.00,0.00,0.01
0.754,-0.00,-0.00,0.00
0.784,-0.00,-0.00,-0.01
0.801,-0.00,-0.00,0.01
0.817,-0.00,-0.00,0.00
0.834,-0.00,-0.00,-0.01
0.867,-0.01,-0.00,0.01
0.884,0.00,-0.00,0.00
0.901,-0.00,-0.00,0.00
0.917,0.00,-0.00,0.00
0.934,-0.00,-0.00,0.00
0.967,0.00,-0.00,0.01
0.984,-0.00,-0.00,-0.00
1.001,0.00,-0.00,0.00
1.017,-0.00,-0.00,0.01
1.034,0.00,-0.00,0.00
1.068,-0.00,-0.00,-0.00
1.084,-0.00,-0.00,0.01
1.101,0.02,0.12,1.24
1.122,0.00,0.11,1.64
1.138,-0.03,-0.05,2.34
1.155,0.03,0.04,1.13
1.184,-0.04,-0.10,2.23
1.201,0.00,0.01,1.42
1.217,0.01,-0.03,1.69
1.234,-0.01,-0.02,1.90
1.267,0.03,0.05,1.48
1.284,-0.00,0.02,2.15
1.301,0.01,0.05,1.59
1.317,0.01,0.01,2.11
1.334,-0.01,0.02,1.49
1.367,-0.01,-0.04,1.96
1.384,-0.01,-0.01,1.48
1.401,0.02,-0.04,1.74
1.417,-0.01,-0.00,1.82
1.434,0.03,0.02,1.52
1.451,-0.01,0.01,2.20
1.484,0.01,0.06,1.45
1.501,0.01,-0.01,2.20
1.522,-0.02,0.04,1.41
1.538,0.01,-0.06,1.95
1.555,-0.02,0.00,1.58
1.571,0.03,-0.03,1.67
1.601,-0.01,0.00,1.87
1.617,0.02,0.02,1.54
1.634,-0.00,0.02,2.19
1.651,-0.00,0.06,1.49
1.684,0.01,-0.01,2.15
1.701,-0.01,0.04,1.40
1.717,0.00,-0.08,1.95
1.734,-0.02,0.01,1.55
1.751,0.03,-0.04,1.66
1.784,-0.02,0.01,1.96
1.801,0.02,0.03,1.48
1.817,0.01,0.01,2.22
1.834,-0.02,0.07,1.45
1.851,0.01,-0.03,2.17
1.884,-0.01,0.05,1.43
1.901,0.01,-0.08,1.84
1.917,-0.01,-0.01,1.61
1.939,0.01,-0.04,1.64
1.955,-0.00,0.02,1.98
1.971,0.01,0.06,1.53
1.988,0.00,0.01,2.27
2.017,0.00,0.08,1.43
2.034,-0.00,-0.05,2.07
2.051,-0.00,0.02,1.46
2.084,-0.00,-0.07,1.83
2.101,0.01,0.00,1.63
2.117,0.00,-0.03,1.64
2.134,0.01,0.02,2.02
2.151,0.00,0.06,1.46
2.167,-0.00,-0.01,2.25
2.201,0.02,0.07,1.42
2.217,-0.02,-0.04,2.13
2.234,0.02,0.03,1.44
2.251,-0.03,-0.08,1.78
2.267,0.02,-0.00,1.74
2.301,-0.01,-0.01,1.56
2.317,0.01,0.01,2.07
2.334,0.01,0.07,1.53
2.356,-0.01,0.01,2.22
2.372,0.02,0.06,1.45
2.388,-0.02,-0.04,2.03
2.417,0.02,0.00,1.44
2.434,-0.03,-0.08,1.82
2.451,0.02,0.01,1.77
2.467,-0.03,0.02,1.54
2.501,0.01,0.01,2.17
2.517,0.03,0.09,1.51
2.534,-0.03,0.00,2.13
2.551,0.04,0.03,1.55
2.567,-0.01,-0.03,1.92
2.601,0.01,-0.02,1.49
2.617,-0.01,-0.06,1.78
2.634,0.02,-0.00,1.75
2.651,-0.03,0.02,1.58
2.667,0.02,0.02,2.23
2.701,0.01,0.09,1.43
2.717,-0.03,0.00,2.21
2.734,0.06,0.03,1.46
2.756,-0.02,-0.04,1.93
2.772,0.01,-0.01,1.51
2.789,-0.01,-0.05,1.73
2.806,0.00,-0.01,1.84
2.834,-0.01,0.04,1.56
2.851,-0.01,0.03,2.16
2.867,0.02,0.07,1.53
2.884,-0.02,-0.05,-0.31
2.917,0.11,-0.11,0.45
2.934,-0.01,0.05,-0.27
2.951,-0.05,0.02,-0.07
2.967,0.05,-0.02,0.26
2.984,-0.01,0.04,-0.13
3.018,-0.04,0.02,-0.11
3.034,0.03,-0.03,0.18
3.051,-0.00,0.00,-0.03
3.067,-0.02,0.01,-0.12
3.084,0.02,-0.03,0.11
3.117,0.01,-0.01,0.03
3.134,-0.01,0.01,-0.11
3.151,0.00,-0.01,0.04
3.173,0.01,-0.01,0.07
3.189,-0.01,0.01,-0.07
