time,wx,wy,wz
0.006,0.01,0.01,-0.00
0.021,-0.00,0.01,-0.00
0.053,-0.01,0.00,0.01
0.072,0.01,0.00,-0.00
0.088,-0.01,-0.00,-0.00
0.105,-0.01,-0.00,0.00
0.122,0.01,-0.01,0.00
0.153,-0.00,-0.01,0.00
0.172,-0.01,-0.01,0.00
0.189,0.00,-0.00,0.00
0.205,-0.00,-0.00,-0.00
0.222,-0.00,-0.00,0.00
0.238,-0.00,-0.00,0.01
0.270,-0.00,-0.00,-0.00
0.289,-0.00,-0.00,0.00
0.305,0.00,0.00,0.00
0.322,-0.00,-0.00,-0.01
0.338,-0.00,-0.00,0.00
0.370,-0.00,-0.00,0.00
0.389,-0.00,0.00,-0.00
0.405,-0.00,-0.01,-0.00
0.422,0.00,-0.01,0.01
0.439,-0.00,-0.00,-0.00
0.470,-0.00,-0.00,-0.01
0.489,-0.00,-0.01,0.01
0.506,0.00,-0.00,0.01
0.522,-0.00,-0.00,-0.01
0.538,0.00,-0.00,0.00
0.569,-0.00,-0.01,0.02
0.589,0.00,0.00,-0.00
0.606,-0.01,0.00,-0.01
0.622,0.00,-0.00,0.01
0.638,-0.00,-0.00,0.00
0.670,0.00,0.01,0.23
0.686,-0.10,-0.10,2.20
0.703,-0.04,0.01,1.99
0.719,0.06,0.07,1.35
0.736,-0.04,-0.03,2.44
0.770,0.01,0.06,1.26
0.786,-0.00,-0.05,2.02
0.803,-0.03,-0.02,1.57
0.819,0.03,-0.03,1.62
0.836,-0.01,-0.03,1.88
0.869,0.01,0.02,1.58
0.886,0.02,0.04,2.10
0.903,0.01,0.07,1.56
0.920,0.00,0.01,2.19
0.936,-0.00,0.04,1.39
0.969,-0.01,-0.06,1.95
0.986,-0.02,-0.02,1.54
1.006,0.03,-0.05,1.68
1.022,-0.02,-0.01,1.88
1.038,0.02,0.04,1.54
1.055,0.00,0.03,2.20
1.086,-0.00,0.08,1.52
1.103,0.02,-0.00,2.10
1.119,-0.02,0.02,1.50
1.136,0.01,-0.07,1.88
1.170,-0.01,-0.01,1.54
1.186,0.02,-0.05,1.68
1.203,-0.01,-0.00,1.90
1.220,0.03,0.03,1.52
1.236,-0.00,0.02,2.25
1.270,-0.00,0.08,1.46
1.286,0.01,-0.02,2.18
1.303,-0.02,0.04,1.43
1.320,0.02,-0.08,1.85
1.336,-0.01,-0.02,1.59
1.353,0.01,-0.05,1.63
1.386,0.00,0.01,1.95
1.403,0.01,0.06,1.57
1.423,0.01,0.03,2.24
1.439,-0.00,0.07,1.40
1.455,-0.01,-0.04,2.18
1.486,-0.00,0.05,1.34
1.503,-0.00,-0.10,1.94
1.519,-0.00,0.02,1.61
1.536,0.01,-0.04,1.61
1.553,0.00,0.01,2.05
1.586,0.00,0.07,1.49
1.603,0.00,0.01,2.23
1.619,0.01,0.07,1.44
1.636,-0.01,-0.04,2.14
1.653,0.01,0.03,1.41
1.686,-0.02,-0.09,1.80
1.703,0.02,-0.01,1.68
1.719,-0.00,-0.02,1.62
1.736,0.00,0.02,2.01
1.753,0.00,0.07,1.53
1.786,-0.00,0.01,2.26
1.803,0.02,0.07,1.43
1.823,-0.02,-0.04,2.10
1.839,0.03,0.02,1.40
1.856,-0.03,-0.09,1.81
1.872,0.03,-0.01,1.72
1.903,-0.01,-0.00,1.59
1.919,0.00,0.02,2.09
1.936,0.01,0.08,1.47
1.953,-0.01,0.00,2.26
1.986,0.03,0.06,1.39
2.003,-0.03,-0.05,2.03
2.019,0.04,-0.01,1.52
2.036,-0.03,-0.05,1.73
2.053,0.01,-0.01,1.79
2.070,-0.00,0.02,1.56
2.103,-0.00,0.02,2.08
2.120,0.02,0.06,1.50
2.136,-0.00,-0.01,2.21
2.153,0.03,0.03,1.42
2.169,-0.02,-0.04,2.04
2.203,0.03,0.01,1.53
2.220,-0.03,-0.03,1.71
2.240,0.01,-0.00,1.82
2.256,-0.01,0.03,1.53
2.272,-0.01,0.01,2.18
2.289,0.03,0.07,1.53
2.320,-0.01,0.01,2.18
2.336,0.03,0.03,1.45
2.353,-0.00,-0.04,1.97
2.370,0.02,-0.01,1.56
2.403,-0.01,-0.02,1.67
2.420,-0.00,0.00,1.89
2.436,-0.01,0.04,1.51
2.453,-0.01,-0.09,0.58
2.469,0.05,-0.03,0.22
2.503,-0.05,0.08,-0.37
2.519,0.00,-0.01,0.19
2.536,0.04,-0.01,0.13
2.553,-0.03,0.04,-0.21
2.570,-0.00,-0.01,0.05
2.603,0.02,-0.02,0.13
2.619,-0.02,0.01,-0.11
2.636,-0.01,-0.00,-0.04
2.656,0.01,-0.02,0.10
2.673,-0.00,0.00,-0.01
2.689,-0.01,0.01,-0.07
2.719,0.00,-0.01,0.04
2.736,0.00,-0.01,0.04
2.753,-0.00,0.01,-0.04
2.769,-0.00,-0.00,-0.01
2.786,0.00,-0.01,0.04
2.820,-0.00,0.00,0.00
2.836,-0.00,0.00,-0.03
2.853,-0.00,-0.01,0.01
2.869,0.00,-0.01,0.03
2.886,0.00,-0.00,-0.01
2.919,-0.00,0.00,-0.02
2.936,0.00,-0.00,0.01
2.953,-0.00,-0.00,0.01
2.969,-0.00,0.00,-0.01
2.986,-0.00,-0.00,-0.01
3.020,0.00,-0.01,0.01
3.036,0.00,-0.01,0.01
3.057,-0.00,-0.00,-0.01
3.073,-0.00,-0.00,0.00
3.089,-0.00,-0.00,0.01
3.106,-0.00,-0.00,-0.00
3.136,0.00,-0.00,-0.01
3.153,0.00,-0.00,0.01
3.169,-0.00,-0.00,0.01
3.186,0.00,-0.00,0.00
3.220,-0.00,-0.00,-0.01
3.236,-0.00,-0.00,0.01
3.253,0.00,-0.00,0.01
3.270,0.00,-0.00,-0.00
3.286,-0.00,-0.00,-0.00
3.320,0.00,-0.00,0.01
3.336,0.00,-0.00,0.00
3.353,0.00,-0.00,-0.00
3.369,-0.00,-0.00,-0.00
3.386,-0.00,-0.00,0.01
3.403,0.00,-0.00,0.00
3.436,-0.00,-0.00,-0.00
3.453,-0.00,-0.00,0.00
3.473,-0.00,-0.00,0.00
3.490,0.00,-0.00,0.00
3.506,0.00,-0.00,-0.00
3.523,0.01,0.01,0.00
3.553,-0.01,0.00,0.01
3.573,-0.00,-0.01,0.00
3.590,0.00,-0.01,-0.01
3.606,-0.02,-0.00,0.00
3.623,0.01,-0.01,0.01
2.626,-0.01,-0.00,-0.04
2.646,0.01,-0.02,0.10
2.666,-0.00,0.00,-0.01
2.686,-0.01,0.01,-0.07
2.706,0.00,-0.01,0.04
2.726,0.00,-0.01,0.04
2.746,-0.00,0.01,-0.04
2.766,-0.00,-0.00,-0.01
2.785,0.00,-0.01,0.04
2.805,-0.00,0.00,0.00
2.825,-0.00,0.00,-0.03
2.845,-0.00,-0.01,0.01
2.865,0.00,-0.01,0.03
2.885,0.00,-0.00,-0.01
2.905,-0.00,0.00,-0.02
2.925,0.00,-0.00,0.01
2.945,-0.00,-0.00,0.01
2.965,-0.00,0.00,-0.01
2.984,-0.00,-0.00,-0.01
3.004,0.00,-0.01,0.01
3.024,0.00,-0.01,0.01
3.044,-0.00,-0.00,-0.01
3.064,-0.00,-0.00,0.00
3.084,-0.00,-0.00,0.01
3.104,-0.00,-0.00,-0.00
3.124,0.00,-0.00,-0.01
3.144,0.00,-0.00,0.01
3.164,-0.00,-0.00,0.01
3.183,0.00,-0.00,0.00
3.203,-0.00,-0.00,-0.01
3.223,-0.00,-0.00,0.01
3.243,0.00,-0.00,0.01
3.263,0.00,-0.00,-0.00
3.283,-0.00,-0.00,-0.00
3.303,0.00,-0.00,0.01
3.323,0.00,-0.00,0.00
3.343,0.00,-0.00,-0.00
3.363,-0.00,-0.00,-0.00
3.383,-0.00,-0.00,0.01
3.402,0.00,-0.00,0.00
3.422,-0.00,-0.00,-0.00
3.442,-0.00,-0.00,0.00
3.462,-0.00,-0.00,0.00
3.482,0.00,-0.00,0.00
3.502,0.00,-0.00,-0.00
3.522,0.01,0.01,0.00
3.542,-0.01,0.00,0.01
3.562,-0.00,-0.01,0.00
3.582,0.00,-0.01,-0.01
3.601,-0.02,-0.00,0.00
3.621,0.01,-0.01,0.01
