time,wx,wy,wz
0.014,0.00,-0.01,0.01
0.030,-0.06,0.01,-0.00
0.047,0.06,-0.01,0.01
0.063,-0.05,0.01,-0.00
0.080,0.01,-0.01,0.01
0.097,0.02,0.00,0.00
0.114,-0.05,0.00,0.01
0.131,0.03,-0.00,0.00
0.147,-0.02,0.00,0.01
0.164,-0.01,-0.00,-0.00
0.180,0.02,0.00,0.01
0.197,-0.03,0.00,0.00
0.214,0.01,-0.00,0.00
0.231,-0.01,0.00,0.00
0.247,-0.01,0.00,0.01
0.264,0.01,0.00,0.00
0.280,-0.02,0.00,0.00
0.297,0.01,0.00,0.01
0.314,-0.01,0.00,0.00
0.347,0.00,0.00,0.00
0.363,-0.00,-0.00,0.00
0.380,-0.00,0.00,0.01
0.397,-0.01,0.00,0.00
0.414,-0.01,-0.00,0.01
0.431,-0.00,0.00,0.00
0.447,-0.01,0.00,0.00
0.464,-0.00,0.00,0.00
0.481,-0.01,0.00,0.01
0.497,-0.00,0.00,0.00
0.514,-0.01,0.00,0.01
0.531,-0.00,0.00,0.00
0.547,-0.01,0.00,0.01
0.564,-0.01,0.00,0.00
0.581,-0.01,0.00,0.01
0.597,-0.01,0.00,0.00
0.614,-0.00,-0.00,0.01
0.631,-0.01,0.00,0.00
0.647,-0.00,0.00,0.01
0.664,-0.00,0.00,-0.00
0.681,-0.01,-0.00,0.01
0.697,-0.00,0.00,0.00
0.713,-0.01,0.00,0.01
0.731,-0.00,0.00,-0.00
0.747,-0.00,0.00,0.01
0.764,-0.01,0.00,-0.00
0.781,-0.01,0.00,0.01
0.797,-0.01,0.00,-0.00
0.814,-0.00,0.00,0.01
0.831,-0.00,0.00,0.00
0.847,-0.01,0.00,0.01
0.864,-0.00,0.00,0.00
0.881,-0.01,0.00,0.01
0.897,-0.00,0.00,0.01
0.931,-0.00,0.00,0.00
0.947,-0.01,0.00,0.00
0.964,-0.00,0.00,0.00
0.981,-0.00,0.00,0.00
0.997,-0.00,0.00,0.00
1.014,-0.00,-0.00,0.00
1.031,-0.01,0.00,0.00
1.047,-0.01,0.00,0.00
1.064,-0.01,0.00,0.00
1.081,-0.01,0.00,0.00
1.097,-0.01,0.00,0.00
1.114,-0.01,0.00,0.01
1.131,-0.00,0.00,0.00
1.147,-0.01,0.00,0.00
1.164,-0.01,0.00,0.00
1.181,-0.01,0.00,0.00
1.197,-0.01,0.00,0.00
1.214,-0.00,0.00,0.01
1.231,-0.01,0.00,0.00
1.247,-0.01,0.00,0.01
1.263,-0.00,0.00,0.00
1.281,-0.01,0.00,0.00
1.297,-0.00,0.00,0.00
1.314,-0.00,0.00,0.00
1.331,-0.01,0.00,0.00
1.348,-0.00,0.00,0.01
1.364,-0.01,0.00,0.00
1.381,-0.01,0.00,0.00
1.397,-0.01,0.00,0.00
1.413,-0.01,0.00,0.00
1.431,-0.00,0.00,0.00
1.447,-0.01,0.00,0.00
1.464,-0.00,0.00,0.01
1.481,-0.00,0.00,0.00
1.514,-0.01,0.00,0.00
1.531,-0.00,0.00,0.01
1.547,-0.01,0.00,0.00
1.581,-0.01,0.00,0.00
1.597,-0.01,-0.00,0.01
1.614,-0.00,0.00,0.00
1.631,-0.01,0.00,0.01
1.648,-0.00,0.00,0.00
1.664,-0.01,0.00,0.01
1.681,-0.01,0.00,0.00
1.697,-0.00,0.00,0.00
1.714,-0.01,0.00,0.00
1.731,-0.01,0.00,0.00
1.747,-0.00,0.00,0.00
1.764,-0.01,0.00,0.00
1.781,-0.00,0.00,0.00
1.797,-0.01,0.00,0.00
1.814,-0.01,0.01,0.16
1.831,-0.00,-0.01,0.95
1.847,-0.01,-0.14,0.85
1.864,-0.03,0.05,0.99
1.881,0.04,-0.05,0.56
1.897,-0.04,0.03,1.27
1.914,0.02,-0.07,0.65
1.931,-0.03,0.06,1.19
1.947,0.03,-0.02,0.50
1.964,-0.04,0.00,1.10
1.981,0.03,0.05,0.86
1.998,-0.03,-0.03,1.02
2.014,0.01,-0.01,0.77
2.031,-0.01,0.00,0.78
2.047,-0.00,0.08,1.05
2.064,-0.04,-0.01,1.17
2.097,0.03,0.01,0.52
2.114,0.02,-0.06,0.61
2.131,-0.04,0.03,1.20
2.164,-0.03,0.00,0.99
2.181,0.02,0.01,0.92
2.197,-0.02,0.00,0.90
2.214,-0.00,-0.05,0.92
2.231,0.01,0.02,0.62
2.248,-0.03,-0.01,1.25
2.264,0.03,-0.04,0.65
2.281,-0.04,0.06,1.19
2.298,0.03,0.00,0.46
2.314,-0.04,-0.06,1.17
2.331,0.02,-0.03,0.74
2.347,-0.03,0.04,1.04
2.364,0.02,-0.03,0.77
2.381,-0.02,-0.02,0.87
2.397,0.01,0.08,1.00
2.414,-0.01,-0.06,0.79
2.431,-0.02,-0.02,1.06
2.447,0.01,0.02,0.51
2.464,-0.03,-0.06,1.27
2.481,0.02,-0.05,0.69
2.497,-0.03,0.09,1.16
2.514,0.03,-0.02,0.51
2.531,-0.03,-0.01,1.11
2.547,0.02,0.02,0.79
2.564,-0.02,0.01,0.95
2.580,0.00,-0.02,0.89
2.597,-0.02,-0.07,0.77
2.614,0.00,0.09,1.12
2.631,0.00,-0.04,0.66
2.647,0.02,0.03,0.50
2.681,-0.03,0.01,1.18
2.697,-0.03,0.02,1.18
2.714,0.02,-0.00,0.64
2.747,0.02,0.04,0.93
2.764,-0.02,-0.02,0.91
2.781,-0.00,-0.03,0.93
2.797,-0.00,0.01,0.60
2.813,-0.01,0.01,1.22
2.831,0.02,-0.07,0.70
2.847,-0.03,0.06,1.17
2.864,0.02,0.00,0.46
2.881,-0.04,-0.05,1.20
2.897,0.02,0.01,0.74
2.914,-0.02,0.04,1.10
2.931,0.02,-0.01,0.70
2.948,-0.03,-0.01,0.81
2.964,0.02,0.10,1.02
2.981,-0.01,-0.07,0.83
2.998,-0.02,0.00,1.04
3.014,0.01,-0.00,0.55
3.031,-0.02,0.01,1.22
3.048,0.01,-0.05,0.65
3.065,-0.03,0.05,1.19
3.081,0.03,-0.00,0.52
3.098,-0.03,-0.00,1.11
3.114,0.02,0.05,0.85
3.131,-0.02,-0.03,1.03
3.148,0.01,-0.02,0.78
3.165,-0.02,-0.00,0.71
3.181,0.01,0.05,1.11
3.198,-0.00,-0.05,0.66
3.215,-0.03,0.00,1.19
3.231,-0.04,-0.04,1.22
3.264,0.03,-0.04,0.78
3.281,0.01,-0.03,0.64
3.297,-0.02,0.02,1.00
3.331,-0.02,-0.10,0.89
3.347,-0.01,-0.01,0.95
3.364,-0.01,0.00,0.58
3.381,-0.00,0.00,1.16
3.397,-0.01,-0.08,0.64
3.414,-0.02,0.01,1.22
3.431,0.03,0.01,0.47
3.447,-0.05,-0.03,1.15
3.464,0.04,-0.00,0.81
3.481,-0.03,0.03,1.10
3.497,0.02,-0.03,0.67
3.514,-0.02,0.02,0.84
3.531,0.01,0.02,1.10
3.547,-0.00,-0.07,0.71
3.564,-0.02,-0.01,1.17
3.581,0.01,0.03,0.53
3.597,-0.02,0.01,1.20
3.614,0.01,-0.05,0.61
3.631,-0.03,0.01,1.20
3.647,0.03,-0.01,0.59
3.664,-0.04,0.00,0.98
3.681,0.03,0.07,0.91
3.697,-0.02,-0.04,0.90
3.714,-0.00,-0.00,0.93
3.731,-0.00,-0.06,0.67
3.747,-0.00,0.05,1.17
3.764,-0.01,-0.04,0.62
3.781,0.00,0.00,1.24
3.797,0.00,0.05,0.51
3.814,0.03,-0.05,0.69
3.847,-0.05,0.01,1.11
3.864,-0.03,-0.02,0.86
3.881,0.02,0.06,0.98
3.914,-0.02,0.00,0.98
3.931,0.01,0.01,0.58
3.947,-0.03,-0.03,1.27
3.964,0.02,0.00,0.60
3.981,-0.03,0.02,1.21
3.997,0.02,0.01,0.53
4.014,-0.03,-0.03,1.05
4.031,0.02,0.03,0.84
4.047,-0.02,-0.00,1.06
4.064,0.01,-0.01,0.73
4.081,-0.02,-0.01,0.77
4.097,0.01,0.06,1.09
4.114,-0.01,-0.07,0.81
4.131,-0.02,0.02,1.07
4.147,0.01,0.01,0.50
4.164,-0.02,-0.01,1.22
4.180,0.03,-0.05,0.68
4.197,-0.04,0.06,1.20
4.214,0.03,-0.03,0.57
4.231,-0.04,-0.01,1.00
4.247,0.02,0.06,0.88
4.264,-0.02,-0.03,0.96
4.281,-0.00,-0.01,0.88
4.297,-0.00,-0.00,0.63
4.314,-0.01,0.03,1.18
4.329,0.01,-0.07,0.75
4.350,-0.03,0.04,1.13
4.366,0.03,0.01,0.47
4.383,0.02,-0.02,0.73
4.400,-0.02,0.05,1.15
4.417,0.02,-0.01,0.60
4.433,-0.03,-0.01,0.88
4.450,0.02,0.05,0.97
4.467,-0.02,-0.03,0.87
4.483,-0.01,-0.01,1.01
4.500,0.00,0.03,0.57
4.517,-0.02,-0.02,1.18
4.533,0.02,-0.05,0.65
4.550,-0.04,0.02,1.19
4.567,0.03,0.00,0.56
4.583,-0.04,-0.03,1.07
4.600,0.02,0.01,0.86
4.617,-0.03,0.03,0.94
4.635,0.01,-0.05,0.88
4.651,-0.01,0.02,0.66
4.667,-0.01,0.01,1.21
4.684,0.01,-0.07,0.73
