time,wx,wy,wz
4.830,0.04,0.04,9.31
4.864,0.03,0.04,9.35
4.897,0.04,0.06,9.37
4.931,0.04,0.03,9.32
4.964,0.03,0.05,9.34
4.997,0.04,0.06,9.30
5.031,0.39,0.11,7.45
5.064,-0.08,-0.18,0.43
5.098,0.11,-0.08,-0.08
5.131,-0.06,0.08,0.09
5.165,0.06,0.04,-0.07
5.198,0.03,0.02,-0.06
5.232,0.01,-0.00,-0.05
5.243,0.01,0.02,0.05
5.269,-0.00,0.01,-0.04
5.299,-0.00,0.02,-0.02
5.310,0.01,0.01,0.03
5.336,-0.00,0.01,-0.01
5.343,0.01,0.01,0.01
5.369,0.00,0.01,0.01
5.376,0.01,0.01,-0.00
5.403,0.00,0.01,0.02
5.410,0.00,0.01,-0.01
5.436,0.00,0.01,0.02
5.443,0.00,0.01,-0.02
5.469,0.00,0.01,0.03
5.476,0.01,0.01,-0.02
5.502,0.00,0.01,0.03
5.510,0.00,0.01,-0.02
5.536,0.00,0.01,0.03
5.543,0.01,0.01,-0.01
5.569,0.01,0.01,-0.01
5.600,0.00,0.01,0.02
5.610,0.01,0.01,0.00
5.636,0.01,0.01,0.01
5.666,0.01,0.01,0.00
5.676,0.01,0.01,0.01
5.702,0.00,0.01,0.01
5.734,0.01,0.01,0.02
5.767,0.09,0.01,0.02
5.797,-0.04,0.04,0.00
5.810,-0.05,-0.06,-0.00
4.821,0.04,0.04,9.31
4.836,0.02,0.03,9.30
4.851,0.03,0.04,9.35
4.871,0.03,0.06,9.33
4.886,0.04,0.06,9.37
4.901,0.03,0.05,9.29
4.916,0.04,0.03,9.32
4.936,0.02,0.03,9.32
4.951,0.03,0.05,9.34
4.966,0.02,0.07,9.37
4.981,0.04,0.06,9.30
5.001,0.03,0.04,9.33
5.016,0.39,0.11,7.45
5.031,0.12,0.12,3.31
5.046,-0.08,-0.18,0.43
5.066,-0.09,0.11,-0.48
5.082,-0.06,0.03,0.10
5.096,0.11,-0.08,-0.08
5.112,-0.06,0.08,0.09
5.131,0.07,-0.03,-0.07
5.147,-0.06,0.01,0.08
5.162,0.06,0.04,-0.07
5.177,-0.04,-0.02,0.07
5.197,0.03,0.02,-0.06
5.212,-0.01,0.02,0.06
5.227,0.01,-0.00,-0.05
5.242,0.01,0.02,0.05
5.262,-0.00,0.01,-0.04
5.277,0.01,0.00,0.04
5.292,-0.00,0.02,-0.02
5.307,0.01,0.01,0.03
5.327,-0.00,0.01,-0.01
5.342,0.01,0.01,0.01
5.358,0.00,0.01,0.01
5.372,0.01,0.01,-0.00
5.393,0.00,0.01,0.02
5.407,0.00,0.01,-0.01
5.423,0.00,0.01,0.02
5.438,0.00,0.01,-0.02
5.458,0.00,0.01,0.03
5.473,0.01,0.01,-0.02
5.488,0.00,0.01,0.03
5.503,0.00,0.01,-0.02
