time,wx,wy,wz
0.011,-0.00,0.00,-0.00
0.028,-0.00,-0.01,0.00
0.045,-0.00,0.00,0.00
0.078,0.00,-0.01,-0.00
0.094,-0.00,0.00,0.00
0.111,-0.00,-0.01,0.00
0.128,0.01,-0.00,0.01
0.144,0.01,-0.00,0.00
0.178,0.00,0.00,0.00
0.194,-0.00,-0.00,0.00
0.211,-0.00,-0.00,-0.00
0.228,0.00,-0.00,0.00
0.244,0.00,0.00,-0.00
0.278,0.00,-0.00,0.00
0.294,-0.00,-0.00,0.00
0.311,0.00,-0.00,0.00
0.328,-0.00,-0.01,0.00
0.345,0.00,-0.00,0.00
0.378,0.01,-0.00,0.00
0.394,0.00,-0.00,0.00
0.411,-0.01,-0.00,-0.00
0.428,-0.01,-0.00,-0.00
0.444,-0.01,-0.00,0.00
0.478,0.00,0.00,0.00
0.495,0.01,0.00,0.00
0.511,0.01,-0.00,0.00
0.528,-0.00,-0.00,0.00
0.545,-0.00,-0.00,0.00
0.578,0.00,-0.00,0.00
0.594,0.01,-0.00,0.00
0.611,0.01,-0.00,0.00
0.628,-0.00,-0.00,0.00
0.644,0.06,-0.05,0.01
0.678,-0.08,-0.01,-0.01
0.695,0.14,0.02,0.00
0.711,0.16,0.01,0.01
0.728,0.13,-0.02,-0.00
0.745,0.00,-0.05,0.01
0.761,0.06,0.02,-0.01
0.794,0.19,0.04,0.02
0.811,0.12,0.00,0.00
0.828,0.21,0.22,0.03
0.845,0.02,0.01,0.00
0.861,0.11,0.05,0.01
0.895,0.05,-0.03,0.01
0.911,0.13,0.04,-0.01
0.928,0.05,-0.04,0.01
0.945,0.13,-0.00,-0.00
0.961,-0.02,-0.01,0.01
0.995,0.14,0.03,-0.01
1.011,0.14,0.00,0.02
1.028,0.06,-0.01,-0.01
1.045,0.13,-0.04,0.01
1.061,0.01,0.01,0.00
1.095,0.11,0.02,-0.01
1.111,0.15,0.02,0.02
1.128,0.06,-0.01,-0.01
1.145,0.09,-0.03,0.01
1.161,0.04,0.01,0.00
1.195,0.62,0.14,0.03
1.211,-0.16,-0.11,0.00
1.228,-0.04,0.03,-0.02
1.245,0.08,-0.02,0.03
1.261,0.06,-0.00,-0.01
1.295,0.04,0.01,0.01
1.311,0.15,0.02,-0.00
1.328,0.12,0.00,0.01
1.344,0.12,-0.02,-0.00
1.361,0.07,-0.02,0.01
1.378,0.07,0.01,0.00
1.411,0.12,0.02,0.00
1.428,0.11,0.00,0.01
1.445,0.12,-0.02,-0.01
1.461,0.06,-0.03,0.01
1.478,0.04,0.01,-0.00
1.511,0.07,0.01,-0.00
1.528,-0.01,-0.01,0.00
1.545,0.57,-0.36,-0.04
1.561,-0.05,0.02,0.03
1.578,-0.03,-0.01,-0.03
1.611,0.01,0.01,0.02
1.628,0.17,0.01,-0.00
1.645,0.13,0.00,0.01
1.661,0.06,-0.05,0.00
1.678,0.04,0.01,0.00
1.711,0.12,0.02,0.01
1.728,0.15,0.02,0.00
1.745,0.10,-0.01,0.00
1.761,0.04,-0.03,-0.01
1.778,0.06,0.00,0.01
1.811,0.05,0.02,-0.00
1.828,0.07,-0.01,0.00
1.845,0.17,0.01,0.01
1.861,0.09,-0.03,0.00
1.878,-0.05,-0.01,0.00
1.911,0.11,-0.04,-0.02
1.928,0.11,0.05,0.02
1.945,0.02,-0.02,-0.00
1.961,0.06,0.01,0.00
1.978,-0.01,-0.03,0.00
2.011,0.12,0.03,-0.00
2.028,0.10,0.00,0.02
2.045,0.15,0.01,-0.01
2.061,0.09,-0.03,0.01
2.078,0.02,-0.01,-0.01
2.095,0.13,0.02,0.01
2.128,0.07,0.01,0.00
2.145,0.13,0.00,0.00
2.161,0.13,-0.01,0.01
2.178,0.04,-0.02,-0.00
2.195,0.10,0.02,0.01
2.228,0.09,0.01,0.00
2.245,0.41,0.35,0.05
2.261,-0.11,-0.03,-0.01
2.278,0.06,0.06,-0.00
2.295,0.05,-0.03,0.02
2.328,0.02,0.03,-0.01
2.345,0.04,-0.02,0.01
2.361,0.22,0.01,-0.00
2.378,0.03,-0.03,0.02
2.394,0.09,0.02,-0.01
2.428,0.10,0.02,0.02
2.445,0.08,-0.00,-0.01
2.461,0.18,-0.00,0.01
2.478,0.04,-0.03,0.01
2.495,0.02,0.00,-0.01
2.528,0.15,0.03,0.01
2.545,0.09,-0.00,0.00
2.561,0.08,-0.01,-0.00
2.578,0.03,-0.00,-0.00
2.595,0.64,-0.04,0.00
2.628,-0.12,-0.08,0.02
2.645,-0.06,0.01,-0.02
2.661,0.05,-0.00,0.02
2.678,0.14,-0.01,-0.01
2.695,0.01,-0.00,0.01
2.711,0.10,0.01,-0.01
2.745,0.11,0.01,0.01
2.761,0.14,0.00,0.00
2.778,0.13,-0.02,0.00
2.795,0.02,-0.01,0.01
2.811,0.09,0.02,-0.01
2.845,0.10,0.01,0.01
2.861,0.10,0.00,-0.01
2.878,0.14,-0.01,0.01
2.894,0.05,-0.01,0.01
2.911,0.02,0.00,-0.01
2.945,-0.03,-0.00,0.00
2.961,0.42,-0.34,-0.04
