time,wx,wy,wz
0.029,0.00,-0.00,0.00
0.045,0.01,-0.00,-0.00
0.062,0.01,-0.00,0.00
0.079,-0.00,-0.00,0.00
0.096,-0.01,-0.00,0.00
0.129,-0.00,-0.00,0.00
0.145,0.00,-0.00,-0.00
0.162,0.00,-0.00,0.01
0.179,0.02,-0.00,-0.00
0.196,0.00,-0.00,0.00
0.229,-0.01,-0.00,0.00
0.246,-0.01,-0.00,0.00
0.262,0.00,-0.00,0.00
0.279,0.01,-0.00,0.00
0.296,0.01,-0.00,0.00
0.312,-0.00,-0.00,0.00
0.346,-0.00,-0.00,0.00
0.362,-0.00,-0.00,0.00
0.379,0.00,-0.00,0.00
0.396,0.01,0.00,-0.00
0.412,0.01,-0.00,0.00
0.445,-0.00,-0.00,0.00
0.462,-0.01,-0.00,0.00
0.479,-0.00,-0.00,0.00
0.496,0.00,-0.00,0.00
0.512,0.01,-0.00,-0.00
0.545,0.00,-0.00,0.00
0.562,-0.00,-0.00,0.00
0.579,-0.00,-0.00,-0.00
0.595,0.00,-0.00,0.00
0.612,-0.00,-0.00,0.00
0.645,-0.00,-0.00,0.00
0.662,-0.00,-0.00,0.00
0.679,1.18,-0.14,0.02
0.696,0.90,0.01,-0.02
0.712,0.71,-0.02,0.02
0.745,1.16,0.02,-0.03
0.762,0.83,0.01,-0.01
0.779,0.85,0.03,0.01
0.795,0.90,-0.03,-0.03
0.812,0.83,0.05,0.03
0.846,1.06,-0.03,-0.03
0.862,0.59,0.04,0.02
0.879,1.01,-0.00,-0.00
0.895,0.75,0.02,-0.01
0.912,1.03,0.03,0.02
0.929,0.82,-0.00,-0.05
0.962,1.01,0.04,0.04
0.979,0.95,-0.04,-0.05
0.995,0.58,0.03,0.05
1.012,1.05,-0.03,-0.03
1.029,0.76,-0.02,0.00
1.062,1.08,0.03,0.00
1.079,0.73,-0.01,-0.04
1.095,0.94,0.06,0.05
1.112,0.91,-0.06,-0.06
1.129,0.66,0.05,0.06
1.162,0.91,-0.04,-0.04
1.179,0.84,0.05,0.02
1.196,1.14,-0.01,-0.02
1.212,0.61,-0.02,-0.01
1.229,1.02,0.04,0.03
1.262,0.86,-0.05,-0.06
1.279,0.80,0.06,0.06
1.296,0.84,-0.04,-0.05
1.312,0.88,0.07,0.04
1.329,1.06,-0.05,-0.04
1.362,0.53,0.02,0.02
1.379,1.04,0.02,0.00
1.396,0.82,0.01,-0.02
1.412,1.01,0.07,0.03
1.429,0.83,-0.07,-0.06
1.462,0.85,0.07,0.06
1.479,0.96,-0.07,-0.05
1.495,0.68,0.04,0.03
1.512,0.94,-0.02,-0.01
1.529,0.70,-0.03,0.00
1.562,1.14,0.05,0.00
1.579,0.87,-0.01,-0.05
1.596,1.04,0.08,0.03
1.612,0.85,-0.07,-0.05
1.629,0.65,0.07,0.05
1.646,1.07,-0.04,-0.04
1.679,0.77,0.05,0.01
1.695,1.02,0.03,-0.00
1.712,0.75,-0.04,-0.02
1.729,1.08,0.06,0.02
1.745,0.76,-0.08,-0.04
1.779,0.75,0.09,0.05
1.795,0.87,-0.06,-0.04
1.812,0.93,0.07,0.02
1.829,1.08,-0.03,-0.03
1.845,0.56,-0.03,0.01
1.879,1.06,0.05,0.00
1.895,0.81,-0.01,-0.02
1.912,0.98,0.09,0.02
1.929,0.86,-0.09,-0.05
1.946,0.87,0.09,0.03
1.979,1.02,-0.07,-0.04
1.996,0.63,0.03,0.02
2.012,0.99,0.01,-0.01
2.029,0.73,-0.04,-0.00
2.046,1.12,0.08,0.00
2.079,0.82,-0.09,-0.04
2.096,0.88,0.10,0.04
2.112,0.90,-0.07,-0.03
2.129,0.76,0.06,0.02
2.146,0.99,-0.03,-0.02
2.179,0.68,0.02,0.01
2.196,1.11,0.05,-0.02
2.212,0.88,-0.03,-0.01
2.229,1.06,0.07,-0.00
2.245,0.73,-0.08,-0.02
2.262,0.79,0.09,0.02
2.295,0.98,-0.07,-0.03
2.312,0.81,0.04,0.02
2.329,1.11,-0.01,-0.03
2.346,0.64,-0.08,0.00
2.362,1.03,0.07,-0.01
2.396,0.82,-0.06,-0.01
2.412,0.89,0.10,0.01
2.429,0.86,-0.09,-0.02
2.446,0.93,0.09,0.02
2.462,1.02,-0.06,-0.03
2.496,0.53,0.03,0.03
2.512,1.13,0.03,-0.02
2.529,0.88,-0.05,-0.00
2.545,0.94,0.07,-0.00
2.562,0.76,-0.08,-0.01
2.595,1.03,0.09,0.00
2.612,0.92,-0.05,-0.02
2.629,0.59,0.05,0.03
2.645,1.00,-0.02,-0.02
2.662,0.79,-0.01,0.01
2.695,1.09,0.05,-0.03
2.712,0.76,-0.00,0.01
2.729,1.03,0.08,-0.01
2.745,0.89,-0.08,-0.01
2.762,0.69,0.07,0.01
2.796,0.90,-0.05,-0.02
2.812,0.85,0.04,0.01
2.829,1.08,-0.00,-0.03
2.845,0.65,-0.07,0.01
2.862,1.04,0.04,-0.02
2.879,0.78,-0.03,0.01
2.912,0.92,0.08,-0.01
2.929,0.95,-0.06,-0.01
2.945,0.79,0.07,0.01
2.962,1.01,-0.02,-0.02
2.979,0.61,0.03,0.02
3.012,1.13,0.04,-0.03
3.029,0.79,-0.01,0.01
3.046,0.95,0.06,-0.01
3.062,0.86,-0.07,-0.01
3.079,0.98,0.06,-0.00
3.112,0.85,-0.03,-0.01
3.129,0.63,0.04,0.02
3.145,0.99,-0.03,-0.02
3.162,0.73,-0.02,0.02
3.179,1.17,0.03,-0.03
3.212,0.86,0.01,0.00
3.229,0.99,0.06,-0.01
3.246,0.81,-0.05,-0.00
3.262,0.75,0.06,0.01
3.279,0.94,-0.04,-0.02
3.312,0.79,0.04,0.02
3.329,1.06,-0.01,-0.03
3.346,0.66,-0.04,0.02
3.362,1.05,0.02,-0.02
3.379,0.80,-0.04,0.00
3.412,0.78,0.06,0.00
3.429,0.94,-0.03,-0.01
3.445,0.84,0.05,0.01
3.462,1.02,-0.03,-0.03
3.479,0.54,0.02,0.02
3.512,1.04,0.02,-0.03
3.529,0.71,0.03,0.02
3.545,0.97,0.04,-0.01
3.562,0.92,-0.05,-0.02
3.579,0.85,0.04,0.01
3.596,0.98,-0.03,-0.02
3.629,0.66,0.03,0.02
3.645,1.01,-0.03,-0.03
3.662,0.69,-0.04,0.01
3.679,1.06,0.02,-0.02
3.695,0.89,0.03,-0.01
3.729,1.04,0.03,-0.00
3.745,0.82,-0.02,-0.02
3.762,0.65,0.05,0.02
3.779,1.01,-0.02,-0.03
3.795,0.74,0.05,0.02
3.829,1.12,0.00,-0.02
3.845,0.77,-0.00,-0.00
3.862,1.04,0.02,0.00
3.879,0.81,-0.04,-0.02
3.895,0.84,0.05,0.02
3.929,0.86,-0.00,-0.03
3.945,0.91,0.05,0.02
3.962,1.18,-0.04,-0.04
3.979,0.55,-0.00,0.01
3.995,1.03,0.01,-0.01
4.029,0.76,0.04,-0.01
4.045,1.04,0.04,0.01
4.062,0.84,-0.04,-0.03
4.079,0.97,0.04,0.03
4.095,1.05,-0.05,-0.04
4.129,0.56,0.03,0.03
4.145,1.08,-0.02,-0.02
4.162,0.80,-0.02,-0.00
4.179,1.02,0.02,0.01
4.195,0.80,-0.02,-0.03
4.212,-0.12,-0.03,0.07
4.245,0.18,-0.03,-0.03
4.262,-0.06,0.01,0.01
4.279,-0.13,-0.01,0.02
4.295,-0.00,0.01,-0.01
4.312,0.08,-0.01,0.02
4.345,0.04,-0.00,-0.02
4.362,-0.04,-0.00,0.02
4.379,-0.05,-0.00,-0.01
4.395,0.00,-0.00,0.01
4.412,0.03,-0.00,-0.00
4.445,0.02,-0.00,-0.00
4.462,-0.01,-0.00,0.01
4.479,-0.02,-0.00,-0.00
4.495,-0.01,-0.00,0.01
4.512,0.01,-0.00,-0.00
4.545,0.01,-0.01,0.00
4.562,0.00,-0.00,0.00
4.579,-0.01,-0.00,0.00
4.595,-0.01,-0.00,0.00
4.612,0.00,-0.00,-0.00
4.645,0.01,-0.00,0.00
4.662,0.01,-0.00,0.00
4.679,0.00,-0.00,0.00
4.695,-0.00,-0.00,0.00
4.712,-0.01,-0.00,0.00
4.745,0.00,-0.00,-0.00
4.762,0.00,-0.00,-0.00
4.779,0.00,-0.00,0.00
4.795,0.00,-0.01,0.00
4.812,-0.00,0.00,0.00
4.829,-0.00,-0.00,0.00
4.862,-0.00,-0.00,0.00
4.879,0.00,-0.00,0.00
4.895,-0.00,-0.00,0.00
4.912,-0.00,-0.00,-0.00
4.929,-0.00,-0.01,0.00
4.962,-0.00,-0.00,0.00
4.978,-0.00,0.00,0.01
4.995,-0.00,-0.00,0.00
5.012,0.03,0.06,0.01
5.029,0.02,-0.02,-0.00
5.062,-0.01,-0.01,-0.00
5.078,-0.01,-0.03,0.01
4.092,1.05,-0.05,-0.04
4.112,0.56,0.03,0.03
4.132,1.08,-0.02,-0.02
4.152,0.80,-0.02,-0.00
4.172,1.02,0.02,0.01
4.192,0.80,-0.02,-0.03
4.212,-0.12,-0.03,0.07
4.232,0.18,-0.03,-0.03
4.251,-0.06,0.01,0.01
4.271,-0.13,-0.01,0.02
4.291,-0.00,0.01,-0.01
4.311,0.08,-0.01,0.02
4.331,0.04,-0.00,-0.02
4.351,-0.04,-0.00,0.02
4.371,-0.05,-0.00,-0.01
4.391,0.00,-0.00,0.01
4.411,0.03,-0.00,-0.00
4.431,0.02,-0.00,-0.00
4.450,-0.01,-0.00,0.01
4.471,-0.02,-0.00,-0.00
4.490,-0.01,-0.00,0.01
4.510,0.01,-0.00,-0.00
4.530,0.01,-0.01,0.00
4.550,0.00,-0.00,0.00
4.570,-0.01,-0.00,0.00
4.590,-0.01,-0.00,0.00
4.610,0.00,-0.00,-0.00
4.631,0.01,-0.00,0.00
4.649,0.01,-0.00,0.00
4.669,0.00,-0.00,0.00
4.689,-0.00,-0.00,0.00
4.709,-0.01,-0.00,0.00
4.729,0.00,-0.00,-0.00
4.749,0.00,-0.00,-0.00
4.769,0.00,-0.00,0.00
4.789,0.00,-0.01,0.00
4.809,-0.00,0.00,0.00
4.829,-0.00,-0.00,0.00
4.849,-0.00,-0.00,0.00
4.868,0.00,-0.00,0.00
4.888,-0.00,-0.00,0.00
4.908,-0.00,-0.00,-0.00
4.928,-0.00,-0.01,0.00
4.948,-0.00,-0.00,0.00
4.968,-0.00,0.00,0.01
4.988,-0.00,-0.00,0.00
5.008,0.03,0.06,0.01
5.028,0.02,-0.02,-0.00
5.048,-0.01,-0.01,-0.00
5.067,-0.01,-0.03,0.01
