time,wx,wy,wz
0.006,-0.02,-0.00,0.00
0.034,0.01,0.00,-0.00
0.055,0.00,-0.00,0.00
0.072,-0.01,-0.01,0.01
0.088,0.00,-0.00,0.02
0.105,0.00,0.01,-0.01
0.134,-0.01,0.00,-0.01
0.155,0.00,-0.00,0.02
0.172,0.00,-0.00,-0.01
0.188,-0.00,-0.01,-0.01
0.205,0.00,-0.01,0.02
0.234,-0.00,-0.00,0.01
0.256,-0.00,0.00,-0.04
0.272,-0.00,-0.00,0.02
0.289,0.00,-0.01,0.02
0.305,0.00,0.00,-0.03
0.334,0.00,-0.00,-0.01
0.356,0.00,-0.01,0.03
0.372,-0.00,0.00,-0.01
0.389,-0.00,0.00,-0.02
0.405,0.00,-0.01,0.00
0.434,-0.00,-0.01,0.00
0.456,-0.00,-0.00,-0.01
0.472,0.00,-0.01,0.01
0.489,-0.00,-0.00,-0.00
0.505,-0.00,-0.00,0.00
0.522,-0.00,-0.00,0.00
0.550,0.00,-0.00,0.00
0.572,-0.00,-0.00,0.01
0.589,-0.00,0.01,-0.00
0.605,-0.00,0.00,-0.00
0.622,-0.00,0.00,0.02
0.650,-0.00,0.00,0.01
0.667,0.00,-0.00,-0.00
0.684,-0.00,-0.00,0.01
0.717,0.00,-0.00,0.00
0.734,-0.00,-0.00,-0.00
0.750,0.00,-0.00,-0.00
0.767,-0.00,-0.01,-0.00
0.789,0.00,-0.01,0.01
0.805,0.00,-0.00,0.00
0.822,-0.00,-0.00,-0.02
0.850,-0.00,-0.01,0.00
0.867,-0.00,-0.01,0.01
0.884,0.00,-0.01,-0.00
0.900,-0.00,-0.00,-0.00
0.934,-0.00,-0.01,0.01
0.950,0.00,0.00,0.01
0.967,-0.00,0.00,0.01
0.984,-0.00,0.01,-0.02
1.000,-0.01,0.00,0.00
1.034,-0.00,-0.00,0.02
1.050,-0.00,-0.00,-0.01
1.067,0.00,-0.00,-0.00
1.084,0.00,-0.01,0.01
1.100,-0.00,-0.01,0.01
1.134,-0.00,0.00,-0.01
1.150,-0.00,-0.00,0.01
1.167,0.00,0.00,0.00
1.189,-0.00,0.00,-0.02
1.205,0.00,-0.00,0.02
1.222,-0.00,-0.00,0.01
1.238,-0.00,-0.00,-0.02
1.267,-0.00,-0.01,-0.00
1.284,-0.00,-0.01,0.05
1.300,-0.00,0.00,-0.00
1.334,-0.00,0.01,-0.03
1.350,-0.00,-0.01,0.02
1.367,-0.00,-0.01,0.02
1.384,-0.00,0.00,-0.03
1.400,-0.00,-0.00,-0.00
1.417,0.00,-0.00,0.03
1.450,-0.00,0.00,-0.00
1.467,0.00,0.00,-0.02
1.484,-0.00,-0.00,0.02
1.500,-0.00,-0.00,0.02
1.517,-0.00,0.00,-0.03
1.550,-0.00,-0.00,0.00
1.567,-0.00,-0.01,0.03
1.584,0.00,-0.00,-0.01
1.606,-0.00,-0.00,-0.01
1.622,-0.00,-0.01,0.03
1.639,0.00,-0.00,0.00
1.667,-0.00,0.01,-0.02
1.684,-0.00,-0.01,0.01
1.700,0.00,0.00,0.04
1.717,-0.00,0.01,-0.03
1.750,-0.00,0.00,-0.01
1.767,-0.00,-0.00,0.03
1.784,0.00,-0.00,-0.00
1.800,-0.00,0.00,-0.03
1.817,-0.00,-0.01,0.01
1.850,-0.00,-0.01,0.02
1.867,-0.00,0.00,-0.02
1.884,-0.00,-0.00,-0.01
1.900,-0.00,-0.01,0.02
1.917,-0.00,0.00,-0.02
1.950,-0.00,0.00,-0.02
1.967,0.01,0.05,0.79
1.984,0.02,0.04,0.42
2.006,-0.00,-0.12,1.46
2.022,0.01,0.02,0.54
2.039,-0.00,-0.02,0.88
2.055,-0.00,-0.02,1.29
2.084,0.02,0.07,0.31
2.100,-0.00,-0.02,1.30
2.117,0.01,0.03,0.71
2.134,0.01,-0.02,0.93
2.167,-0.02,-0.04,0.96
2.184,0.00,0.00,0.87
2.200,0.00,0.00,0.96
2.217,-0.00,0.01,0.64
2.234,0.00,-0.01,1.14
2.267,0.00,0.02,0.64
2.284,0.00,-0.02,1.22
2.300,0.00,0.04,0.71
2.317,0.01,0.01,0.98
2.334,-0.01,0.01,0.96
2.367,0.01,0.01,0.58
2.384,-0.01,-0.05,1.14
2.400,-0.00,-0.01,0.65
2.423,0.01,-0.02,1.13
2.439,0.00,0.04,0.71
2.456,0.01,0.01,1.10
2.472,-0.01,0.03,0.79
2.500,0.00,-0.01,0.88
2.517,-0.02,-0.04,0.91
