time,wx,wy,wz
0.008,0.03,-0.00,-0.01
0.023,-0.02,0.02,0.02
0.039,0.03,0.01,-0.01
0.056,-0.01,0.01,0.02
0.073,0.02,0.01,-0.01
0.089,-0.01,0.01,0.01
0.106,0.01,0.01,-0.00
0.123,0.00,0.01,0.01
0.140,0.01,0.01,0.01
0.156,0.01,0.01,0.01
0.173,0.00,0.01,0.01
0.190,0.01,0.01,0.00
0.206,-0.00,0.01,0.01
0.223,0.01,0.01,0.00
0.240,-0.00,0.01,0.01
0.256,0.01,0.01,-0.00
0.273,-0.01,0.01,0.00
0.290,0.01,0.01,0.01
0.306,-0.00,0.01,-0.00
0.323,0.01,0.01,0.00
0.340,-0.00,0.01,0.01
0.356,0.01,0.01,0.00
0.373,0.00,0.01,0.01
0.390,0.01,0.01,0.01
0.406,0.00,0.01,-0.00
0.423,0.01,0.01,0.01
0.440,0.00,0.01,0.00
0.456,0.00,0.01,0.01
0.473,0.01,0.01,0.00
0.490,0.00,0.01,0.01
0.507,0.00,0.01,-0.00
0.523,0.00,0.01,0.01
0.540,0.01,0.01,0.01
0.557,0.01,0.01,0.01
0.588,0.00,0.01,0.00
0.607,0.00,0.01,-0.00
0.624,0.01,0.01,0.01
0.655,0.00,0.01,-0.00
0.672,0.00,0.01,0.00
0.688,0.01,0.01,0.01
0.722,0.01,0.01,-0.01
0.738,0.00,0.00,0.02
0.755,0.01,0.01,-0.01
0.788,0.00,0.01,-0.01
0.805,0.00,0.01,0.01
0.824,0.00,0.01,0.01
0.838,0.00,0.01,0.00
0.855,0.00,0.01,0.01
0.872,0.01,0.01,0.00
0.888,0.01,0.01,0.01
0.905,0.01,0.01,-0.01
0.922,0.00,0.01,0.03
0.938,0.01,0.01,-0.01
0.955,0.00,0.01,0.02
0.971,0.01,0.01,-0.01
0.991,0.00,0.01,0.01
1.008,0.01,0.01,0.01
1.024,0.00,0.01,0.00
1.041,0.01,0.01,0.01
1.058,0.01,0.01,0.00
1.074,0.00,0.01,0.02
1.091,0.00,0.01,-0.01
1.108,0.00,0.01,0.03
1.125,0.01,0.01,-0.01
1.141,0.00,0.01,0.02
1.158,0.01,0.01,-0.01
1.175,0.01,0.02,0.01
1.191,0.01,0.01,0.00
1.208,0.01,0.01,0.00
1.225,0.00,0.01,0.01
1.242,0.01,0.01,-0.01
1.258,0.00,0.01,0.02
1.275,0.00,0.01,0.02
1.305,0.01,0.01,-0.01
1.322,0.00,0.01,0.02
1.338,0.01,0.01,-0.01
1.355,0.00,0.01,0.02
1.372,0.01,0.01,0.00
1.388,0.00,0.01,0.00
1.405,0.00,0.01,0.00
1.438,0.00,0.01,0.01
1.454,0.01,0.01,0.02
1.471,0.00,0.01,0.00
1.492,0.00,0.01,0.01
1.508,0.00,0.01,0.01
1.525,0.01,0.01,-0.01
1.542,0.01,0.01,0.02
1.559,0.00,0.01,-0.01
1.575,0.00,0.01,0.02
1.592,0.01,0.01,0.00
1.608,0.00,0.01,0.01
1.625,0.00,0.01,0.01
1.642,0.00,0.01,-0.01
1.659,0.01,0.01,0.02
1.675,0.00,0.01,-0.00
1.692,0.00,0.04,0.61
1.709,0.02,0.01,1.18
1.725,-0.01,-0.02,0.73
1.742,0.02,0.04,0.93
1.759,-0.01,-0.01,0.77
1.776,0.01,0.03,1.16
1.792,0.00,-0.01,0.63
1.809,-0.00,0.02,1.19
1.825,0.02,-0.01,0.44
1.842,-0.02,0.01,1.44
1.859,0.04,0.03,0.39
1.878,-0.04,-0.01,1.44
1.892,0.06,0.05,0.31
1.909,-0.05,-0.00,1.46
1.926,0.07,0.05,0.49
1.942,-0.07,-0.02,1.26
1.959,0.07,0.06,0.54
1.976,-0.05,-0.00,0.98
1.993,-0.03,0.00,0.76
2.022,0.03,0.02,1.10
2.038,-0.00,-0.01,0.51
2.055,-0.00,0.01,1.41
2.072,0.03,0.04,0.41
2.088,-0.04,-0.01,1.43
2.105,0.06,0.05,0.35
2.122,0.07,0.06,0.57
2.155,-0.06,-0.00,1.15
2.172,-0.04,0.01,0.89
2.188,0.04,0.03,1.08
2.222,0.01,0.01,1.21
2.238,0.02,0.01,0.44
2.255,-0.01,-0.00,1.44
2.288,-0.04,-0.00,1.42
2.305,0.06,0.04,0.40
2.322,-0.05,0.00,1.31
2.338,0.06,0.05,0.62
2.360,-0.04,-0.00,1.12
2.376,0.05,0.04,0.71
2.393,-0.02,-0.00,0.86
2.410,0.02,0.03,1.11
2.426,0.00,-0.01,0.62
2.443,-0.01,0.01,1.25
2.460,0.03,0.02,0.44
2.476,-0.03,0.00,1.43
2.493,0.05,0.04,0.41
2.510,-0.04,-0.00,1.42
2.526,0.06,0.05,0.39
2.543,-0.05,-0.00,1.23
2.560,0.05,0.04,0.70
2.577,-0.03,0.01,0.98
2.593,0.03,0.03,0.85
2.610,-0.01,0.00,0.70
2.627,0.00,0.02,1.26
2.643,-0.02,0.00,1.37
2.672,0.05,0.04,0.34
2.688,-0.04,0.00,1.45
2.705,0.06,0.04,0.41
2.722,-0.05,0.00,1.40
2.738,0.06,0.05,0.39
2.755,-0.04,-0.00,1.20
2.772,0.04,0.02,0.78
2.788,-0.01,0.01,0.91
2.805,0.01,0.02,0.93
2.822,0.01,-0.00,0.63
2.838,-0.01,0.02,1.31
2.861,-0.03,0.01,1.36
2.877,0.05,0.02,0.35
2.894,-0.04,0.01,1.43
2.910,0.05,0.03,0.51
2.929,-0.04,0.00,1.28
2.944,0.05,0.04,0.48
2.960,-0.03,0.01,1.08
2.977,0.03,0.03,0.89
2.994,-0.01,0.01,0.80
3.011,0.01,0.02,1.05
3.027,0.01,0.00,0.55
3.044,-0.02,0.01,1.39
3.061,0.04,0.02,0.43
3.077,-0.04,0.01,1.42
3.094,0.06,0.03,0.31
3.111,-0.04,0.01,1.44
3.128,0.05,0.03,0.49
3.144,-0.04,0.00,1.27
3.161,0.04,0.03,0.52
3.178,-0.02,0.01,1.04
3.194,0.02,0.03,0.97
3.211,-0.00,0.00,0.73
3.228,-0.00,0.02,1.15
3.245,0.02,0.01,0.50
3.261,-0.02,0.02,1.40
3.278,0.04,0.03,0.43
3.295,-0.04,0.01,1.42
3.311,0.05,0.03,0.38
3.328,-0.04,0.01,1.35
3.345,0.04,0.04,0.57
3.361,0.03,0.02,0.63
3.388,-0.01,0.01,0.91
3.405,0.02,0.02,1.07
3.422,0.01,0.00,0.66
3.438,-0.00,0.02,1.20
3.455,0.03,0.02,0.46
3.472,-0.02,0.01,1.44
3.488,0.04,0.01,0.39
3.505,-0.03,0.02,1.44
3.522,0.05,0.02,0.33
3.538,-0.04,0.01,1.35
3.555,0.05,0.03,0.58
3.572,-0.03,0.01,1.09
3.588,0.03,0.03,0.76
3.605,-0.01,0.00,0.83
3.622,0.01,0.00,0.59
3.655,-0.01,0.02,1.29
3.672,-0.02,0.01,1.43
3.688,0.04,0.01,0.45
3.722,0.04,0.03,0.41
3.738,-0.03,0.01,1.22
3.755,0.04,0.02,0.72
3.772,-0.02,0.01,0.96
3.788,0.02,0.03,0.87
3.805,-0.00,0.00,0.69
3.821,0.01,0.02,1.28
3.837,0.02,0.02,0.50
3.854,-0.01,0.01,1.38
3.871,0.04,0.01,0.33
3.887,-0.03,0.02,1.48
3.904,0.05,0.02,0.45
3.921,-0.04,0.01,1.33
3.937,0.05,0.04,0.46
3.954,-0.04,0.01,1.11
3.971,0.04,0.02,0.84
3.987,-0.02,0.01,0.87
4.004,0.02,0.02,0.99
4.021,-0.00,0.01,0.60
4.038,0.00,0.02,1.35
4.054,0.02,0.02,0.44
4.071,-0.01,0.01,1.40
4.088,0.04,0.00,0.30
4.104,-0.03,0.03,1.46
4.121,0.04,0.01,0.48
4.138,-0.04,0.01,1.30
4.154,0.05,0.03,0.48
4.171,-0.03,0.01,1.11
4.188,0.05,0.03,0.88
4.204,-0.02,0.01,0.80
4.230,-0.00,0.01,0.54
4.246,0.00,0.01,1.37
4.263,0.02,0.01,0.43
4.280,-0.02,0.02,1.42
4.296,0.03,0.01,0.39
4.313,-0.03,0.01,1.35
4.330,0.04,0.03,0.56
4.346,-0.04,0.01,1.25
4.363,0.05,0.02,0.53
4.380,-0.03,0.01,0.99
4.397,0.04,0.03,0.97
4.413,-0.02,0.01,0.73
4.430,0.03,0.02,1.14
4.447,-0.01,0.02,0.50
4.463,0.01,0.02,1.40
4.480,0.02,0.01,0.45
4.497,-0.01,0.02,1.40
4.513,0.04,0.02,0.36
4.530,-0.03,0.01,1.34
4.547,0.05,0.04,0.59
4.563,-0.04,0.01,1.12
4.580,0.05,0.03,0.68
4.597,-0.04,0.01,0.86
4.614,0.04,0.02,1.13
4.630,-0.03,0.01,0.60
4.647,0.03,0.01,1.25
4.664,-0.00,0.02,0.41
4.680,0.01,0.02,1.44
4.697,0.01,-0.00,0.41
4.714,-0.01,0.02,1.43
4.730,-0.03,0.01,1.29
4.754,0.06,0.03,0.66
4.771,-0.04,0.01,1.00
4.788,0.05,0.03,0.82
4.804,-0.04,0.01,0.75
4.821,0.04,0.02,1.19
4.838,-0.03,0.02,0.57
4.855,0.03,0.01,1.29
4.871,-0.00,0.02,0.39
4.888,0.01,0.02,1.46
4.905,0.02,0.02,0.43
4.921,-0.02,0.01,1.39
4.938,0.03,0.03,0.39
4.955,-0.03,0.00,1.19
4.971,0.05,0.02,0.75
4.988,-0.04,0.01,0.95
5.005,0.06,0.03,0.89
5.021,-0.04,0.01,0.69
5.038,0.05,0.02,1.29
5.055,-0.02,0.02,0.50
5.071,0.03,0.01,1.36
5.088,-0.01,0.01,0.39
5.105,0.01,0.01,1.40
5.121,-0.01,0.01,1.33
5.155,0.03,0.04,0.44
5.171,0.04,0.03,0.83
5.188,-0.03,0.01,0.86
5.221,0.04,0.02,0.98
5.249,0.04,0.02,0.06
5.264,-0.03,0.00,-0.15
5.281,0.02,0.01,0.18
5.298,-0.01,0.01,-0.16
5.315,0.02,0.00,0.15
5.331,-0.00,0.01,-0.12
5.348,0.01,0.00,0.11
5.365,0.00,0.01,-0.07
5.381,0.00,0.01,0.06
5.398,0.01,0.01,-0.03
5.415,0.00,0.01,0.03
5.431,0.01,0.01,-0.00
5.448,0.01,0.01,0.02
5.471,-0.00,0.01,-0.02
5.488,0.01,0.01,0.04
5.505,0.00,0.01,-0.04
5.521,0.01,0.01,0.06
5.538,-0.00,0.01,-0.05
