time,wx,wy,wz
0.013,-0.05,0.00,0.04
0.030,0.05,0.02,-0.02
0.047,-0.04,-0.01,0.02
0.063,0.04,0.02,-0.01
0.080,-0.02,0.01,0.01
0.097,0.02,-0.00,0.01
0.113,-0.00,0.02,0.01
0.130,0.01,0.01,-0.01
0.147,0.01,0.00,0.02
0.163,0.00,0.02,-0.01
0.180,0.01,0.01,0.03
0.197,0.00,0.01,-0.01
0.213,0.02,0.00,0.01
0.230,0.01,0.01,-0.00
0.247,-0.01,0.01,0.01
0.263,0.02,0.01,0.00
0.280,-0.01,0.01,0.02
0.297,0.02,0.01,-0.01
0.313,-0.00,0.01,0.02
0.330,0.01,0.01,0.00
0.347,0.01,0.00,0.01
0.363,0.00,0.02,0.00
0.380,0.01,0.01,0.01
0.397,-0.00,0.01,0.00
0.413,0.02,0.01,0.02
0.430,-0.00,0.01,-0.00
0.447,0.01,0.01,0.03
0.463,0.00,0.02,-0.01
0.480,-0.00,0.01,0.02
0.497,0.01,0.01,0.00
0.513,-0.01,0.01,0.02
0.530,0.02,0.01,-0.00
0.547,-0.01,0.01,0.02
0.563,0.02,0.01,-0.01
0.580,0.02,0.01,-0.01
0.613,-0.00,0.01,0.02
0.630,0.01,0.01,-0.00
0.647,0.00,0.00,0.00
0.680,0.01,0.01,0.01
0.697,0.00,0.01,0.02
0.713,0.00,0.01,-0.01
0.747,0.01,0.01,0.01
0.763,0.00,0.01,0.01
0.780,0.01,0.01,-0.00
0.797,-0.00,0.01,0.02
0.813,0.01,0.02,0.01
0.830,-0.00,0.01,0.00
0.847,0.01,0.01,0.01
0.863,0.00,0.01,0.02
0.880,0.01,0.01,-0.01
0.897,0.01,0.01,0.02
0.913,0.01,0.01,-0.01
0.930,0.00,0.01,0.02
0.947,0.01,0.01,0.01
0.963,0.00,0.01,0.01
0.980,0.00,0.01,0.01
0.997,0.00,0.01,0.01
1.013,0.01,0.01,-0.00
1.030,0.00,0.01,0.00
1.047,0.00,0.01,0.02
1.063,0.00,0.01,-0.00
1.080,0.01,0.01,0.01
1.097,0.00,0.01,0.01
1.113,0.01,0.01,-0.01
1.130,0.00,0.01,0.03
1.147,0.01,0.01,-0.02
1.163,0.00,0.01,0.04
1.180,0.01,0.01,-0.03
1.197,0.00,0.01,0.03
1.213,0.01,0.01,-0.02
1.230,0.00,0.01,0.03
1.247,0.00,0.01,-0.01
1.263,0.00,0.01,0.03
1.280,0.01,0.01,-0.02
1.297,0.01,0.01,0.02
1.313,0.01,0.01,-0.01
1.330,0.01,0.01,0.02
1.347,0.00,0.01,-0.00
1.363,0.01,0.01,-0.00
