time,wx,wy,wz
0.006,0.01,0.00,-0.01
0.022,-0.05,0.00,0.02
0.038,0.05,-0.01,-0.01
0.055,-0.05,0.01,0.01
0.071,0.01,-0.00,-0.01
0.088,0.00,0.00,0.02
0.105,-0.04,0.00,-0.01
0.122,0.03,0.00,0.01
0.138,-0.03,-0.00,-0.00
0.155,0.00,0.01,0.01
0.172,0.00,-0.01,0.00
0.188,-0.03,0.01,0.00
0.205,0.02,-0.01,0.01
0.222,-0.02,0.01,-0.00
0.238,0.00,-0.00,0.01
0.255,0.00,0.00,-0.00
0.272,-0.02,0.00,0.01
0.288,0.02,0.00,-0.00
0.305,-0.02,-0.00,0.01
0.322,-0.00,0.00,-0.01
0.339,-0.00,-0.00,0.02
0.355,-0.02,0.00,-0.01
0.372,0.00,-0.00,0.01
0.389,-0.01,0.00,-0.01
0.405,-0.00,0.00,0.01
0.422,-0.00,-0.00,-0.00
0.439,-0.01,0.00,0.01
0.455,-0.01,0.00,0.01
0.484,-0.00,-0.00,0.00
0.506,-0.01,0.00,0.00
0.523,0.00,0.00,0.01
0.539,-0.01,0.00,0.00
0.556,-0.00,0.00,0.00
0.573,-0.01,-0.00,0.01
0.589,-0.01,0.00,0.00
0.606,-0.00,-0.00,0.01
0.622,-0.01,0.00,-0.00
0.639,-0.00,0.00,0.01
0.656,-0.00,-0.00,-0.00
0.672,-0.01,0.00,0.01
0.689,-0.00,0.00,0.00
0.706,-0.01,0.00,0.01
0.723,-0.00,0.00,0.00
0.740,-0.00,-0.00,0.01
0.756,-0.01,0.00,-0.00
0.773,-0.00,-0.00,0.01
0.789,-0.01,0.00,-0.00
0.806,-0.01,-0.00,0.01
0.823,-0.00,0.00,0.00
0.840,-0.01,0.00,0.01
0.856,-0.00,0.00,0.00
0.873,-0.01,0.00,0.00
0.889,-0.01,0.00,0.00
0.906,-0.01,0.00,0.00
0.923,-0.01,0.00,0.00
0.939,-0.01,0.00,0.00
0.956,-0.00,0.00,0.00
0.973,-0.01,0.00,0.00
1.000,-0.00,0.00,0.00
1.017,-0.01,0.00,0.00
1.034,-0.01,0.00,0.01
1.050,-0.01,0.00,0.00
1.067,-0.01,-0.00,0.01
1.084,-0.01,0.00,0.00
1.101,-0.00,0.00,0.00
1.117,-0.01,0.00,0.01
1.134,-0.01,0.00,0.00
1.150,-0.00,-0.00,0.01
1.167,-0.01,-0.00,0.00
1.184,-0.00,0.00,0.01
1.201,-0.03,-0.03,0.50
1.217,-0.01,-0.16,2.07
1.234,0.03,0.12,1.68
1.267,0.03,0.02,1.98
1.284,0.01,-0.00,1.37
1.300,-0.05,0.03,2.06
1.317,0.08,0.00,1.64
1.334,-0.07,-0.09,1.92
1.350,0.03,0.01,1.83
1.367,-0.03,-0.05,1.73
1.384,-0.03,0.00,2.04
1.400,0.03,-0.04,1.56
1.417,-0.04,0.06,2.01
1.434,0.04,-0.04,1.43
1.450,-0.02,0.04,2.03
1.467,0.02,-0.00,1.53
1.484,-0.01,-0.04,1.90
1.500,0.00,-0.01,1.69
1.517,-0.02,-0.05,1.84
1.534,0.01,-0.01,1.91
1.550,-0.02,-0.05,1.61
1.567,-0.00,0.01,2.10
1.584,-0.00,-0.03,1.54
1.600,-0.02,0.06,1.99
1.617,0.03,-0.04,1.44
1.634,-0.04,0.04,1.97
1.650,0.05,-0.02,1.54
1.667,-0.04,-0.03,1.88
1.684,0.02,-0.03,1.74
1.701,-0.02,-0.04,1.77
1.717,-0.01,-0.01,1.96
1.734,-0.00,-0.03,1.61
1.750,-0.02,0.01,2.07
1.767,0.01,-0.03,1.47
1.784,-0.02,0.04,2.01
1.800,0.03,-0.04,1.46
1.817,0.04,-0.05,1.52
1.850,0.03,-0.06,1.81
1.867,-0.04,-0.01,1.75
1.884,0.01,-0.04,1.99
1.900,-0.01,-0.01,1.53
1.917,-0.01,-0.01,2.11
1.934,0.02,-0.01,1.45
1.950,-0.03,0.04,2.03
1.967,0.04,-0.02,1.45
1.984,-0.04,0.03,1.94
2.000,0.04,-0.03,1.58
2.017,-0.05,-0.02,1.87
2.034,0.02,-0.03,1.79
2.050,-0.03,-0.05,1.76
2.067,0.01,-0.01,2.01
2.084,0.01,0.02,1.20
2.100,-0.10,0.26,-0.13
2.117,0.06,-0.08,-0.04
2.134,-0.05,0.03,0.08
2.150,0.02,0.04,-0.10
2.167,-0.01,-0.05,0.12
2.184,-0.01,0.06,-0.12
2.200,0.00,-0.06,0.12
2.217,-0.01,0.05,-0.10
2.234,-0.01,-0.04,0.10
2.250,0.01,0.03,-0.08
2.267,-0.02,-0.02,0.07
2.284,0.01,0.01,-0.05
2.300,-0.01,-0.00,0.04
2.317,-0.00,-0.00,-0.02
2.334,-0.00,0.01,0.01
2.350,-0.01,-0.00,0.00
2.366,0.00,0.01,-0.00
2.384,-0.01,-0.00,0.02
2.400,-0.00,-0.00,0.03
2.434,-0.01,0.00,-0.03
2.450,-0.01,0.01,-0.03
2.467,-0.01,-0.00,0.03
2.500,-0.01,-0.00,0.03
2.517,-0.00,0.01,-0.02
2.534,-0.01,-0.00,0.03
2.550,-0.00,0.00,-0.02
2.567,-0.01,-0.00,0.02
2.584,-0.01,0.00,-0.01
2.600,-0.00,0.00,0.02
2.617,-0.01,0.00,-0.01
2.634,-0.01,0.00,0.01
2.650,-0.00,-0.00,0.00
2.667,-0.01,0.00,0.00
2.684,-0.00,-0.00,0.00
2.700,-0.01,0.00,0.00
2.717,-0.01,0.00,0.01
2.734,-0.00,0.00,0.00
2.750,-0.01,0.00,0.01
2.767,-0.00,0.00,0.00
2.784,-0.01,0.00,0.01
2.800,-0.01,0.00,-0.00
2.817,-0.00,0.00,0.01
2.834,0.23,0.38,-0.02
2.850,-0.07,-0.13,0.02
2.867,-0.20,-0.09,0.03
2.884,0.16,-0.03,-0.04
1.900,-0.01,-0.01,1.53
1.915,-0.01,-0.01,2.11
1.930,0.02,-0.01,1.45
1.945,-0.03,0.04,2.03
1.965,0.04,-0.02,1.45
1.980,-0.04,0.03,1.94
1.995,0.04,-0.03,1.58
2.010,-0.05,-0.02,1.87
2.030,0.02,-0.03,1.79
2.045,-0.03,-0.05,1.76
2.060,0.01,-0.01,2.01
2.075,0.01,0.02,1.20
2.095,-0.10,0.26,-0.13
2.110,0.06,-0.08,-0.04
2.125,-0.05,0.03,0.08
2.140,0.02,0.04,-0.10
2.160,-0.01,-0.05,0.12
2.174,-0.01,0.06,-0.12
2.189,0.00,-0.06,0.12
2.204,-0.01,0.05,-0.10
2.224,-0.01,-0.04,0.10
2.239,0.01,0.03,-0.08
2.254,-0.02,-0.02,0.07
2.269,0.01,0.01,-0.05
2.289,-0.01,-0.00,0.04
2.304,-0.00,-0.00,-0.02
2.319,-0.00,0.01,0.01
2.334,-0.01,-0.00,0.00
2.354,0.00,0.01,-0.00
2.369,-0.01,-0.00,0.02
2.384,-0.00,0.00,-0.02
2.399,-0.00,-0.00,0.03
2.419,-0.01,0.00,-0.03
2.434,-0.00,-0.00,0.04
2.449,-0.01,0.01,-0.03
2.464,-0.01,-0.00,0.03
2.484,-0.00,0.01,-0.03
2.499,-0.01,-0.00,0.03
2.514,-0.00,0.01,-0.02
2.529,-0.01,-0.00,0.03
2.549,-0.00,0.00,-0.02
2.564,-0.01,-0.00,0.02
2.579,-0.01,0.00,-0.01
2.593,-0.00,0.00,0.02
2.613,-0.01,0.00,-0.01
2.628,-0.01,0.00,0.01
2.643,-0.00,-0.00,0.00
2.658,-0.01,0.00,0.00
2.678,-0.00,-0.00,0.00
2.693,-0.01,0.00,0.00
2.708,-0.01,0.00,0.01
2.723,-0.00,0.00,0.00
2.743,-0.01,0.00,0.01
2.758,-0.00,0.00,0.00
2.773,-0.01,0.00,0.01
2.788,-0.01,0.00,-0.00
2.808,-0.00,0.00,0.01
2.823,0.23,0.38,-0.02
2.838,-0.07,-0.13,0.02
2.853,-0.20,-0.09,0.03
2.873,0.16,-0.03,-0.04
