time,wx,wy,wz
3.683,-0.00,-0.00,0.00
3.700,-0.01,-0.01,0.00
3.717,-0.02,-0.01,0.00
3.750,0.00,-0.00,-0.00
3.767,0.00,0.00,-0.00
3.783,0.00,-0.00,-0.00
3.800,0.00,-0.00,0.00
3.817,0.01,0.00,0.00
3.850,0.01,-0.00,-0.00
3.867,-0.02,-0.00,0.01
3.883,-0.01,-0.01,0.00
3.900,0.01,-0.00,0.00
3.917,0.02,-0.00,0.00
3.950,0.00,-0.00,0.00
3.967,-0.02,-0.01,0.00
3.983,-0.02,-0.00,0.00
4.000,-0.01,-0.01,0.00
4.017,0.01,-0.00,0.00
4.050,0.02,0.00,-0.00
4.067,-0.00,0.00,0.00
4.083,-0.02,-0.00,0.00
4.100,-0.00,-0.00,0.00
4.117,0.02,0.00,0.00
4.150,0.01,-0.00,0.00
4.167,-0.01,-0.00,0.00
4.183,-0.01,-0.00,0.00
4.200,-0.00,-0.00,0.00
4.217,0.00,-0.00,-0.00
4.250,-0.00,-0.00,-0.00
4.267,-0.00,-0.00,0.00
4.283,0.00,0.00,0.00
4.300,0.01,-0.00,-0.00
4.317,0.00,-0.00,0.00
4.333,-0.00,-0.00,0.00
4.367,0.01,-0.00,0.00
4.384,0.01,-0.00,-0.00
4.400,-0.00,-0.00,-0.00
4.417,-0.01,-0.00,0.00
4.433,0.00,-0.00,-0.00
4.467,0.00,-0.00,0.00
4.483,-0.00,0.00,0.00
4.500,-0.01,-0.01,0.00
4.517,0.03,0.20,0.02
4.534,0.04,-0.05,-0.02
4.557,-0.03,-0.16,0.01
4.574,-0.01,0.04,0.00
3.577,0.01,-0.00,0.00
3.597,-0.01,-0.00,0.00
3.616,0.00,-0.00,0.00
3.636,0.01,-0.00,0.00
3.656,0.01,0.00,0.00
3.676,-0.00,-0.00,0.00
3.696,-0.01,-0.01,0.00
3.716,-0.02,-0.01,0.00
3.736,0.00,-0.00,-0.00
3.756,0.00,0.00,-0.00
3.775,0.00,-0.00,-0.00
3.796,0.00,-0.00,0.00
3.815,0.01,0.00,0.00
3.835,0.01,-0.00,-0.00
3.855,-0.02,-0.00,0.01
3.875,-0.01,-0.01,0.00
3.895,0.01,-0.00,0.00
3.915,0.02,-0.00,0.00
3.935,0.00,-0.00,0.00
3.955,-0.02,-0.01,0.00
3.974,-0.02,-0.00,0.00
3.995,-0.01,-0.01,0.00
4.014,0.01,-0.00,0.00
4.034,0.02,0.00,-0.00
4.054,-0.00,0.00,0.00
4.074,-0.02,-0.00,0.00
4.094,-0.00,-0.00,0.00
4.114,0.02,0.00,0.00
4.134,0.01,-0.00,0.00
4.154,-0.01,-0.00,0.00
4.174,-0.01,-0.00,0.00
4.194,-0.00,-0.00,0.00
4.213,0.00,-0.00,-0.00
4.233,-0.00,-0.00,-0.00
4.253,-0.00,-0.00,0.00
4.273,0.00,0.00,0.00
4.293,0.01,-0.00,-0.00
4.313,0.00,-0.00,0.00
4.333,-0.00,-0.00,0.00
4.353,0.01,-0.00,0.00
4.373,0.01,-0.00,-0.00
4.393,-0.00,-0.00,-0.00
4.412,-0.01,-0.00,0.00
4.432,0.00,-0.00,-0.00
4.452,0.00,-0.00,0.00
4.472,-0.00,0.00,0.00
4.492,-0.01,-0.01,0.00
4.512,0.03,0.20,0.02
4.532,0.04,-0.05,-0.02
4.552,-0.03,-0.16,0.01
4.572,-0.01,0.04,0.00
