time,wx,wy,wz
0.011,-0.00,0.01,0.00
0.028,-0.01,-0.00,-0.00
0.045,0.01,-0.00,0.00
0.061,0.01,0.01,-0.00
0.095,-0.01,-0.01,0.00
0.111,-0.00,-0.03,0.00
0.128,0.00,-0.01,0.00
0.145,-0.00,0.01,-0.00
0.161,-0.00,0.01,0.00
0.194,0.00,-0.02,0.00
0.211,-0.01,-0.01,-0.00
0.228,-0.00,-0.02,0.00
0.245,0.00,0.01,-0.00
0.261,-0.00,0.00,0.00
0.294,-0.00,0.01,0.00
0.311,0.00,-0.01,-0.00
0.328,-0.00,-0.03,0.00
0.345,-0.00,-0.02,-0.00
0.361,-0.00,-0.03,0.00
0.395,-0.00,-0.00,0.00
0.411,-0.01,-0.01,0.00
0.428,-0.01,-0.02,0.00
0.445,-0.01,-0.05,-0.00
0.461,-0.01,-0.04,-0.00
0.478,-0.00,-0.02,0.00
0.511,-0.01,-0.03,0.00
0.528,-0.01,-0.04,0.00
0.545,-0.00,-0.03,-0.00
0.561,0.00,-0.02,0.00
0.578,-0.00,-0.01,0.00
0.611,0.01,0.03,0.00
0.628,0.01,0.04,0.00
0.645,-0.00,0.01,0.00
0.661,-0.01,-0.03,-0.00
0.678,-0.01,-0.06,0.00
0.711,-0.01,-0.06,0.00
0.728,-0.01,-0.04,-0.00
0.745,-0.01,-0.07,0.00
0.761,-0.00,-0.03,-0.00
0.778,0.00,0.01,0.00
0.811,0.00,0.01,0.00
0.828,0.00,0.01,0.00
0.845,-0.00,0.01,0.00
0.861,0.00,0.00,-0.00
0.878,0.00,0.02,0.00
0.911,-0.00,-0.00,0.00
0.928,-0.00,-0.01,-0.00
0.945,-0.00,-0.02,0.00
0.961,0.00,0.01,0.00
0.978,-0.00,0.01,0.00
1.011,0.00,-0.00,0.00
1.028,-0.00,-0.01,0.00
1.045,-0.01,-0.03,0.00
1.061,-0.00,-0.03,0.00
1.078,0.00,-0.00,0.00
1.111,0.00,0.03,0.00
1.128,0.01,0.04,0.00
1.144,0.00,0.02,0.00
1.161,0.01,0.03,0.00
1.178,0.01,0.03,0.00
1.194,0.00,0.01,0.00
1.228,-0.00,0.01,-0.00
1.244,-0.00,-0.01,0.00
1.261,-0.00,-0.00,0.00
1.278,-0.00,0.01,-0.00
1.295,0.00,0.02,-0.00
1.328,0.00,0.00,0.00
1.345,0.00,0.01,0.00
1.361,-0.00,0.01,0.00
1.378,-0.00,-0.01,0.00
1.395,-0.00,-0.01,0.00
1.428,-0.01,-0.02,0.00
1.445,-0.01,-0.01,0.00
1.461,-0.01,-0.04,-0.00
1.478,-0.00,-0.03,0.00
1.495,-0.00,-0.01,0.00
1.528,0.00,0.02,0.00
1.545,0.00,0.03,0.00
1.561,0.00,0.03,0.00
1.578,0.00,0.03,0.00
1.595,0.00,0.01,0.00
1.628,-0.00,0.01,0.00
1.645,0.00,0.00,0.00
1.661,0.00,0.02,0.00
