time;wx (rad/s);wy (rad/s);wz (rad/s)
0,000767;0,03;-0,00;0,00
0,000991;0,02;0,00;0,00
0,001541;0,01;0,02;0,01
0,003594;0,01;0,03;0,01
0,005665;0,00;0,03;0,01
0,007428;-0,01;0,03;0,01
0,009440;-0,01;0,01;-0,00
0,011373;-0,02;0,00;-0,00
0,015193;-0,02;-0,01;-0,01
0,015336;-0,03;-0,02;-0,01
0,017798;-0,03;-0,02;-0,01
0,019368;-0,03;-0,02;-0,01
0,021378;-0,02;-0,01;-0,01
0,023218;-0,02;-0,00;-0,01
0,025388;-0,01;0,01;0,00
0,027221;-0,00;0,02;0,01
0,029126;0,01;0,02;0,01
0,031235;0,01;0,02;0,01
0,033288;0,02;0,01;0,01
0,035847;0,02;0,00;0,00
0,037617;0,02;-0,01;0,00
0,039394;0,03;-0,02;-0,00
0,041447;0,02;-0,02;-0,01
0,043432;0,02;-0,02;-0,00
0,045567;0,02;-0,02;-0,01
0,049132;0,01;-0,01;-0,01
0,049728;0,01;0,00;-0,00
0,051609;-0,00;0,01;-0,00
0,053765;-0,01;0,03;0,00
0,055386;-0,01;0,03;0,00
0,057559;-0,02;0,02;0,00
0,059340;-0,02;0,01;0,00
0,061247;-0,02;-0,00;0,00
0,063908;-0,02;-0,01;-0,00
0,065250;-0,02;-0,02;-0,00
0,067268;-0,01;-0,02;-0,00
0,069363;-0,01;-0,02;-0,00
0,071241;-0,00;-0,01;-0,00
0,073380;0,00;-0,01;0,00
0,075187;0,00;0,01;0,00
0,077403;0,01;0,02;0,00
0,079123;0,02;0,02;0,01
0,081416;0,02;0,02;0,00
0,083389;0,02;0,01;0,00
0,085261;0,02;0,01;-0,00
0,087251;0,02;0,01;-0,00
0,089152;0,02;-0,00;-0,00
0,091138;0,01;-0,01;-0,01
0,093191;0,01;-0,01;-0,00
0,095125;-0,00;-0,02;-0,00
0,097913;-0,01;-0,01;-0,00
0,099179;-0,01;-0,00;0,00
0,101255;-0,01;0,00;-0,00
0,103154;-0,02;0,01;0,01
0,105361;-0,02;0,01;0,01
0,107216;-0,02;0,01;0,01
0,109151;-0,02;0,01;0,01
0,111152;-0,01;0,00;0,00
0,115386;-0,01;-0,01;0,00
0,115627;-0,01;-0,01;-0,00
0,117500;-0,00;-0,01;-0,01
0,119250;0,00;-0,01;-0,01
0,121163;0,01;-0,01;-0,01
0,123097;0,01;-0,00;-0,01
0,125055;0,01;0,00;-0,00
0,127167;0,02;0,01;0,00
0,129908;0,02;0,01;0,00
