time;wx (rad/s);wy (rad/s);wz (rad/s)
0,001512;0,02;-0,02;0,00
0,001896;-0,01;-0,02;-0,01
0,002060;-0,05;-0,03;-0,01
0,003646;-0,10;-0,03;-0,02
0,005415;-0,11;-0,03;-0,02
0,007451;-0,13;-0,01;-0,02
0,009629;-0,13;-0,01;-0,02
0,014748;-0,11;0,01;-0,01
0,014905;-0,08;0,02;-0,00
0,017309;-0,06;0,03;0,00
0,017909;-0,01;0,03;0,01
0,019746;0,03;0,02;0,01
0,022236;0,06;0,02;0,01
0,023687;0,08;0,00;0,02
0,025714;0,10;-0,01;0,01
0,028204;0,10;-0,02;0,01
0,029932;0,09;-0,03;0,00
0,034866;0,08;-0,03;-0,00
0,035161;0,04;-0,03;-0,01
0,036145;0,03;-0,02;-0,01
0,039284;0,01;-0,02;-0,01
0,039695;-0,02;-0,00;-0,01
0,041726;-0,05;0,01;-0,01
0,043579;-0,06;0,02;-0,01
0,046292;-0,07;0,02;-0,00
0,049180;-0,08;0,02;0,00
0,050241;-0,08;0,02;0,01
0,054551;-0,06;0,01;0,01
0,054803;-0,04;-0,00;0,01
0,055474;-0,03;-0,01;0,01
0,057657;0,00;-0,01;0,01
0,059542;0,01;-0,01;0,01
0,062197;0,04;-0,01;0,01
0,064124;0,05;-0,01;0,00
0,065704;0,06;-0,01;-0,00
0,067436;0,07;0,00;-0,01
0,069451;0,06;0,00;-0,01
0,074181;0,06;0,00;-0,01
0,074296;0,04;0,00;-0,01
0,075264;0,03;0,00;-0,01
0,077252;-0,00;0,00;-0,00
0,080958;-0,02;-0,00;0,00
0,081707;-0,03;-0,00;0,00
0,083638;-0,05;-0,01;0,00
0,085599;-0,05;-0,00;0,01
0,087336;-0,06;-0,01;0,01
0,089304;-0,05;-0,00;0,01
0,094742;-0,04;-0,00;0,01
0,094965;-0,02;0,01;0,00
0,095962;-0,01;0,01;0,00
0,098542;0,00;0,01;-0,00
0,099767;0,02;0,01;-0,00
0,102369;0,03;0,01;-0,00
0,104481;0,04;0,00;-0,01
0,105627;0,05;-0,01;-0,01
0,107559;0,05;-0,00;-0,00
0,109633;0,04;-0,01;-0,00
0,114951;0,03;-0,01;-0,00
0,115079;0,02;-0,01;-0,00
0,115433;0,01;-0,01;0,00
0,117815;-0,00;-0,00;0,00
0,119800;-0,02;-0,00;0,00
0,121868;-0,03;0,01;0,01
0,123626;-0,04;0,01;0,01
0,125680;-0,04;0,01;0,01
0,127627;-0,04;0,01;0,00
0,129461;-0,04;0,01;0,00
0,134760;-0,03;0,00;0,00
0,134935;-0,02;0,00;-0,00
0,135740;-0,00;0,00;-0,00
0,137643;0,01;-0,00;-0,00
0,139681;0,02;-0,00;-0,01
0,141771;0,03;-0,01;-0,00
0,143734;0,04;-0,01;-0,01
0,145565;0,04;-0,00;-0,01
0,152797;0,03;-0,00;-0,00
0,153298;0,03;-0,00;-0,00
0,154720;0,02;0,00;0,00
0,154906;0,01;-0,00;0,00
0,155784;0,01;-0,00;0,00
0,157961;-0,01;0,00;0,00
0,159517;-0,02;-0,00;0,01
0,161740;-0,02;-0,00;0,00
0,167077;-0,03;0,00;0,00
0,167621;-0,03;-0,00;0,00
0,167920;-0,03;-0,00;0,00
0,170807;-0,02;0,00;-0,00
0,175129;-0,02;0,00;-0,01
0,175455;-0,00;0,00;-0,01
0,175649;0,00;0,00;-0,01
0,177933;0,00;0,00;-0,01
0,180351;0,02;-0,00;0,00
0,183377;0,03;0,00;-0,00
0,184140;0,02;0,00;-0,00
0,185873;0,03;0,00;0,00
0,188649;0,03;-0,00;0,00
0,190618;0,02;-0,00;0,01
0,197162;0,01;-0,00;0,01
0,201485;-0,00;-0,00;0,00
0,202043;0,00;-0,01;0,00
0,202424;-0,01;0,00;-0,00
0,202662;-0,02;-0,00;-0,00
0,202870;-0,02;0,00;-0,00
0,203237;-0,02;0,00;-0,01
0,205318;-0,02;0,00;-0,01
0,207593;-0,02;0,00;-0,00
0,209744;-0,02;0,00;-0,01
0,215083;-0,01;0,00;-0,00
0,215193;0,00;0,00;-0,00
0,215606;0,01;-0,00;0,00
0,218922;0,01;-0,00;0,00
0,219529;0,02;-0,00;0,00
0,221343;0,02;-0,01;0,01
0,223389;0,03;-0,00;0,01
0,225406;0,02;-0,00;0,00
0,227516;0,02;-0,00;0,00
0,229448;0,01;0,00;0,00
0,234532;0,01;0,00;-0,00
0,234721;-0,00;0,00;-0,00
0,235434;-0,01;0,00;-0,00
0,237402;-0,01;0,00;-0,00
0,239552;-0,02;0,00;-0,00
0,241740;-0,02;-0,00;-0,00
0,243531;-0,02;-0,00;-0,00
0,245339;-0,02;-0,00;-0,00
0,249590;-0,02;0,00;-0,00
0,252332;-0,01;0,00;-0,00
0,254864;-0,00;-0,00;0,00
0,255113;0,00;-0,00;0,00
0,255388;0,00;0,00;0,00
0,257588;0,02;0,00;0,00
0,259490;0,02;0,00;0,00
0,262098;0,02;0,00;0,00
0,265724;0,01;0,00;-0,00
0,267093;0,01;0,00;-0,00
0,267350;0,01;0,00;-0,00
0,269345;0,01;-0,00;-0,00
0,275340;-0,00;0,00;-0,00
0,275514;-0,01;-0,00;-0,00
0,275832;-0,02;0,00;-0,00
0,278806;-0,01;0,00;-0,00
0,279613;-0,02;0,00;0,00
0,283291;-0,02;0,00;0,00
0,283948;-0,02;0,00;0,00
0,285939;-0,01;0,00;0,00
0,287892;-0,01;0,00;0,00
0,290326;-0,01;0,00;0,00
0,295137;0,00;0,00;-0,00
0,295322;0,01;-0,00;0,00
0,295777;0,01;0,00;-0,00
0,297908;0,02;-0,01;-0,00
0,299991;0,02;-0,00;-0,00
0,301891;0,02;-0,00;-0,00
0,303469;0,01;0,00;-0,00
0,305619;0,01;-0,00;-0,00
0,307688;0,00;-0,00;-0,00
0,309480;0,00;-0,01;-0,00
