time;wx (rad/s);wy (rad/s);wz (rad/s)
0,002133;0,02;-0,01;-0,01
0,002700;0,01;-0,00;0,00
0,003002;-0,00;-0,01;-0,00
0,003290;-0,01;-0,01;0,00
0,003477;-0,02;-0,00;0,01
0,003653;-0,02;-0,00;0,01
0,005764;-0,03;0,00;0,01
0,016584;-0,02;0,00;0,01
0,016832;-0,02;0,00;0,00
0,016926;-0,02;0,00;0,00
0,017024;-0,01;0,00;0,00
0,017124;-0,00;0,00;-0,01
0,017217;0,01;0,00;-0,01
0,018832;0,01;-0,00;-0,01
0,021191;0,02;-0,00;-0,01
0,023320;0,02;-0,00;-0,01
0,027044;0,02;-0,00;-0,01
0,029992;0,02;-0,01;-0,01
0,030330;0,01;-0,00;-0,00
0,031355;0,01;-0,00;0,00
0,033244;0,01;-0,00;0,00
0,034932;-0,00;0,00;0,01
0,036619;-0,01;0,00;0,01
0,038598;-0,01;0,00;0,01
0,040565;-0,02;0,01;0,01
0,043137;-0,02;0,01;0,00
0,045096;-0,02;0,00;0,01
0,050486;-0,02;0,01;0,00
0,050655;-0,01;0,00;-0,01
0,050737;-0,01;0,00;-0,01
0,052708;0,00;-0,00;-0,01
0,054699;0,01;-0,00;-0,01
0,056717;0,01;-0,00;-0,01
0,058766;0,02;-0,00;-0,01
0,061013;0,01;-0,00;-0,01
0,062852;0,02;-0,00;-0,00
0,064764;0,01;-0,00;0,00
0,069723;0,01;-0,00;0,00
0,069870;0,00;0,00;0,01
0,070735;-0,00;0,00;0,01
0,072756;-0,01;0,00;0,01
0,077534;-0,01;-0,00;0,01
0,077714;-0,02;0,00;0,00
0,079656;-0,02;-0,00;0,00
0,080796;-0,02;0,00;0,00
0,083166;-0,02;0,00;-0,00
0,084873;-0,01;0,00;-0,00
0,089824;-0,01;-0,00;-0,01
0,089961;0,00;-0,00;-0,01
0,090725;0,00;0,00;-0,01
0,093063;0,01;-0,00;-0,01
0,096394;0,01;-0,00;-0,01
0,097123;0,01;-0,00;-0,00
0,099613;0,02;-0,00;-0,00
0,101292;0,01;0,00;0,00
0,103140;0,01;-0,00;0,01
0,105215;0,01;0,00;0,01
0,112479;0,00;-0,00;0,01
0,113102;-0,01;-0,00;0,01
0,113402;-0,01;-0,00;0,01
0,113724;-0,01;0,00;0,00
0,115318;-0,01;0,00;0,00
0,116952;-0,01;0,00;-0,00
0,119061;-0,01;-0,00;-0,00
0,120989;-0,01;-0,00;-0,01
0,122923;-0,01;0,00;-0,01
0,125028;-0,00;0,00;-0,01
0,130019;0,00;0,00;-0,01
0,130200;0,01;0,00;-0,00
0,130816;0,01;-0,00;-0,00
0,132917;0,01;-0,01;0,00
0,135052;0,01;-0,00;0,00
0,136919;0,01;-0,00;0,01
0,138943;0,01;0,00;0,00
0,140971;0,01;-0,01;0,01
0,143372;0,01;-0,00;0,01
0,144939;-0,00;-0,00;0,00
0,150351;-0,00;-0,00;-0,00
0,150916;-0,01;0,00;-0,00
0,151180;-0,01;0,00;-0,00
0,153565;-0,01;0,00;-0,00
0,155362;-0,01;0,00;-0,00
0,157309;-0,01;0,00;-0,00
0,163355;-0,01;0,00;-0,00
0,163589;-0,00;0,00;-0,00
0,163703;0,00;0,00;-0,00
0,165657;0,00;-0,00;-0,01
0,170421;0,01;-0,00;-0,00
0,170660;0,01;-0,00;0,00
0,171689;0,01;-0,00;0,00
0,173754;0,01;-0,00;0,00
0,175896;0,01;0,00;0,00
0,177396;0,01;-0,01;0,00
0,180182;0,00;0,00;0,00
0,180921;-0,00;-0,00;0,00
0,183483;-0,00;0,00;0,00
0,185235;-0,01;-0,00;-0,00
0,189928;-0,01;-0,00;-0,00
0,190130;-0,01;0,00;-0,00
0,190951;-0,01;0,00;-0,00
0,195185;-0,00;0,00;-0,00
0,195327;-0,01;0,00;-0,00
0,196893;-0,00;0,00;-0,00
0,199212;-0,00;-0,00;0,00
0,201373;0,00;0,00;0,00
0,202910;0,01;-0,00;0,00
0,205057;0,01;-0,00;0,00
0,210641;0,01;-0,00;0,00
0,210819;0,01;-0,00;-0,00
0,211564;0,01;0,00;-0,00
0,213078;0,01;-0,00;-0,00
0,215053;0,01;0,00;-0,01
0,216880;0,00;-0,00;-0,01
0,218855;0,00;0,00;-0,00
0,220952;-0,00;0,00;-0,00
0,223067;-0,01;-0,00;-0,00
0,224937;-0,01;0,00;0,00
0,230655;-0,01;0,00;0,00
0,230801;-0,01;0,01;0,00
0,230919;-0,01;-0,00;0,00
0,234888;-0,00;0,00;-0,00
0,235068;-0,01;0,00;0,00
0,236951;-0,00;0,00;0,00
0,239577;0,00;0,00;0,00
0,241214;0,00;-0,00;-0,00
0,243889;0,01;0,00;0,00
0,245204;0,01;-0,00;-0,00
0,250461;0,01;0,00;0,00
0,250645;0,00;0,00;0,00
0,250922;0,01;-0,00;0,00
0,252973;0,00;-0,00;-0,00
0,254919;-0,00;0,00;-0,00
0,256888;0,01;-0,00;-0,00
0,259521;-0,00;-0,00;-0,00
0,263140;-0,00;0,00;-0,00
0,263691;0,00;-0,01;-0,00
0,265098;-0,02;0,00;-0,00
0,270035;-0,01;0,00;-0,00
0,270275;-0,01;0,00;-0,00
0,270807;-0,01;0,00;0,00
0,272876;0,00;0,00;-0,00
0,275117;0,00;0,00;0,00
0,278203;-0,01;0,00;0,00
0,280065;0,01;-0,00;-0,00
0,280717;0,01;-0,00;0,00
0,283139;0,01;-0,00;0,00
0,284800;0,01;-0,00;0,00
0,289985;0,00;0,00;0,00
0,290125;-0,00;0,00;0,00
0,291498;-0,00;0,00;-0,00
0,295289;-0,00;-0,00;0,00
0,295440;0,00;0,00;0,00
0,297015;-0,01;0,00;0,00
0,298797;0,00;-0,00;0,00
0,300739;-0,00;-0,00;-0,00
0,302727;0,01;-0,00;-0,00
0,304740;0,00;-0,00;-0,00
0,311989;-0,01;0,00;-0,00
0,312194;-0,00;-0,00;-0,00
0,312320;-0,00;0,00;-0,00
0,313722;0,00;-0,00;-0,00
0,314906;0,00;-0,00;-0,00
0,317082;0,01;-0,00;0,00
0,318983;0,01;-0,00;0,00
0,320943;0,01;-0,00;0,00
0,322982;0,02;-0,00;0,00
0,325157;0,00;0,00;0,01
0,330405;0,00;-0,00;0,00
0,330613;0,00;-0,00;0,00
0,331169;0,00;-0,00;0,00
0,333798;0,01;-0,00;0,00
0,335142;-0,00;0,00;-0,00
0,337097;-0,00;0,00;-0,00
0,339176;-0,01;0,00;-0,00
0,341873;-0,01;0,00;-0,00
0,345376;-0,00;0,00;-0,01
0,345574;-0,01;0,00;-0,01
0,351510;0,00;0,00;-0,01
0,352031;0,00;-0,00;-0,00
0,352267;0,00;0,00;-0,00
0,353554;0,00;-0,00;0,00
0,355159;0,00;-0,00;0,00
0,356952;0,00;0,00;0,01
0,359451;0,00;0,00;0,01
0,361864;0,01;-0,00;0,01
0,363221;0,00;-0,00;0,00
0,365096;0,00;-0,00;0,01
0,370749;-0,01;-0,00;0,00
0,371134;-0,01;0,00;0,00
0,371367;0,00;-0,00;-0,00
0,373068;0,00;-0,00;-0,01
0,374819;-0,00;-0,00;-0,00
0,378611;0,00;0,00;-0,01
0,380286;-0,00;-0,00;-0,01
0,380891;0,00;-0,01;-0,01
0,383265;-0,00;0,00;-0,00
0,385335;-0,00;-0,00;-0,00
0,390370;0,00;0,00;-0,00
0,390616;0,00;-0,00;0,00
0,392147;0,01;0,00;0,00
0,395301;0,01;-0,00;0,00
0,395504;0,00;-0,00;0,01
0,397420;-0,00;-0,00;0,01
0,399022;-0,00;-0,00;0,01
0,400970;0,00;-0,00;0,00
0,402998;-0,00;-0,00;0,00
0,405043;-0,00;0,00;-0,00
0,410421;0,00;-0,00;-0,00
0,410565;0,00;-0,00;-0,01
0,410690;-0,00;0,00;-0,01
0,413701;-0,00;0,00;-0,01
0,414698;-0,00;-0,00;-0,00
0,417261;0,00;0,00;-0,00
0,419138;-0,01;0,00;-0,00
0,421071;0,00;-0,00;-0,00
0,423154;-0,00;0,00;0,00
0,424985;0,00;-0,00;0,00
0,430344;0,00;-0,00;0,00
0,430521;0,01;-0,00;0,00
0,430893;0,01;-0,00;0,00
0,433239;-0,00;-0,00;0,00
0,434914;-0,01;0,00;0,00
0,437134;0,00;-0,00;0,00
0,439494;0,00;-0,01;-0,00
0,440815;-0,00;0,00;-0,00
0,442809;0,00;-0,00;-0,00
0,446342;-0,00;0,00;-0,00
0,450373;0,00;-0,00;0,00
0,450633;-0,01;0,00;-0,00
0,451019;-0,01;0,00;-0,00
0,453838;-0,00;0,00;0,00
0,455259;-0,01;0,00;-0,00
0,457381;-0,01;0,00;-0,00
0,459261;0,00;0,00;0,00
0,462980;0,00;0,00;0,00
0,466376;-0,00;0,00;0,00
0,466556;-0,00;0,00;-0,00
0,470166;0,01;-0,00;0,00
0,470276;0,00;-0,00;0,00
0,470701;0,00;-0,00;0,00
0,473043;-0,00;-0,00;-0,00
0,475368;-0,01;0,00;-0,00
0,478920;0,01;-0,00;-0,00
0,480409;-0,00;0,00;-0,00
0,480824;-0,00;0,00;-0,00
0,483052;-0,01;0,00;-0,00
0,485022;0,00;-0,00;-0,00
0,490378;-0,00;-0,00;-0,00
0,490746;0,01;-0,00;-0,00
0,491047;-0,01;-0,00;-0,00
0,496368;-0,01;0,00;0,00
0,498602;-0,00;-0,00;0,00
0,499841;0,00;0,00;0,00
0,500086;-0,00;0,00;0,00
0,501592;0,00;0,00;0,00
0,502855;0,00;0,00;0,00
0,504860;-0,00;0,00;0,00
0,509459;0,00;-0,00;-0,00
0,509610;0,01;-0,00;-0,00
0,510804;0,00;-0,00;-0,00
0,513019;-0,00;0,01;-0,00
0,514592;-0,00;0,00;-0,00
0,516696;-0,00;-0,00;-0,00
0,518916;-0,00;0,00;-0,00
0,520691;-0,01;0,00;-0,00
0,522757;0,00;0,00;-0,00
0,524927;-0,00;0,00;-0,00
0,530351;-0,00;0,00;-0,00
0,530703;-0,00;-0,00;0,00
0,530824;-0,00;-0,00;0,00
0,533044;-0,00;-0,00;0,00
0,535020;0,00;-0,00;0,00
0,536896;0,00;-0,00;0,01
0,538962;-0,01;0,00;0,00
0,540787;-0,00;-0,00;0,00
0,542968;0,01;-0,00;0,00
0,545312;0,00;-0,00;-0,00
0,550368;0,01;-0,00;-0,01
0,550558;-0,00;0,00;-0,00
0,551030;0,01;-0,00;-0,00
0,552857;-0,00;0,00;-0,01
0,555544;0,01;-0,00;-0,01
0,557368;-0,01;0,00;-0,00
0,558909;0,00;-0,00;-0,00
0,562896;-0,00;0,00;-0,00
0,563060;0,00;-0,00;0,00
0,565138;-0,00;0,00;0,00
0,570330;0,01;-0,01;0,01
0,570576;0,00;0,00;0,01
0,571560;0,00;0,00;0,00
0,572873;-0,00;0,00;0,00
0,575071;0,00;0,00;0,00
0,579050;0,00;0,00;0,00
0,579400;0,00;-0,00;0,00
0,581254;-0,01;0,00;-0,00
0,583202;0,01;-0,00;-0,00
0,585237;-0,00;0,00;-0,00
0,590605;-0,01;-0,00;-0,00
0,591067;-0,01;0,00;-0,00
0,591355;-0,01;0,00;-0,00
0,593074;-0,00;-0,00;0,00
0,595968;-0,00;0,00;0,00
0,598287;-0,01;0,00;-0,00
0,599184;0,00;0,00;-0,00
0,601674;0,01;-0,01;-0,00
0,603414;-0,00;0,00;0,00
0,605060;-0,01;-0,00;0,00
0,610114;-0,01;0,00;-0,00
0,610218;-0,00;-0,00;-0,00
0,613340;0,00;-0,00;0,00
0,614070;-0,00;-0,00;0,00
0,616008;0,01;-0,00;0,00
0,617145;0,00;-0,00;0,00
0,619463;-0,00;0,00;0,00
0,620924;-0,00;0,00;0,00
0,623139;0,00;-0,00;-0,00
0,625468;0,00;-0,00;-0,00
0,630863;-0,01;-0,00;-0,00
0,631032;0,00;-0,00;-0,00
0,631146;0,01;-0,01;-0,00
0,633178;0,00;0,00;-0,00
0,634808;-0,01;-0,00;-0,00
0,636962;0,00;0,00;-0,00
0,639040;0,00;-0,00;0,00
0,640927;0,00;0,00;0,00
0,642749;-0,00;0,00;0,00
0,647252;-0,00;0,00;0,00
0,651285;0,00;-0,00;0,00
0,651523;0,00;0,00;-0,00
0,651685;0,00;0,00;-0,00
0,653276;-0,01;0,00;0,00
0,654901;0,01;0,00;-0,00
0,656800;-0,00;-0,00;-0,00
0,659179;-0,00;0,00;-0,00
0,662744;-0,01;0,00;-0,00
0,663961;-0,00;0,00;-0,00
0,664981;0,00;-0,00;-0,00
0,670607;-0,00;0,00;-0,00
0,670876;-0,01;0,00;0,00
0,671022;0,00;0,00;0,00
0,673078;0,00;0,00;0,00
0,675137;0,00;0,00;0,00
0,676992;0,00;0,00;0,00
0,679473;-0,00;0,00;-0,00
0,681571;0,00;-0,00;-0,00
0,683711;0,01;-0,00;0,00
0,685096;-0,00;0,00;0,00
0,689684;-0,00;-0,00;-0,00
0,689827;0,01;-0,00;-0,00
0,691025;0,00;-0,00;-0,00
0,692763;0,01;-0,00;-0,01
0,695483;0,00;-0,00;-0,00
0,697183;-0,01;0,00;-0,00
0,699103;-0,01;0,00;-0,00
0,700761;0,01;-0,00;0,00
0,703137;-0,00;0,00;-0,00
0,704892;-0,01;-0,00;0,00
0,710036;-0,00;0,00;0,00
0,710193;0,00;-0,00;0,00
0,711740;0,01;0,00;0,00
0,713600;-0,00;0,00;0,00
0,715665;-0,01;-0,00;0,00
0,717422;0,00;-0,00;0,00
0,718945;0,00;-0,01;0,00
0,722168;-0,00;0,00;-0,00
0,722870;0,00;-0,00;0,00
0,725034;0,00;-0,00;-0,00
0,730728;-0,00;-0,00;-0,00
0,730909;0,00;0,00;-0,00
0,731048;0,00;-0,00;-0,00
0,733112;-0,00;0,00;-0,00
0,734988;-0,00;0,00;-0,00
0,736915;-0,01;0,00;-0,00
0,738934;-0,00;0,00;0,00
0,741331;-0,00;-0,00;0,00
0,742848;-0,00;0,00;0,00
0,744932;-0,00;-0,00;0,01
0,750702;0,00;-0,00;0,00
0,750888;0,00;0,00;0,00
0,751031;0,00;0,00;-0,00
0,753450;0,00;0,00;0,00
0,754694;0,00;0,00;-0,00
0,756697;0,00;-0,00;-0,00
0,758729;-0,00;-0,00;-0,00
0,763295;-0,01;0,00;-0,00
0,763472;0,00;-0,00;-0,01
0,765568;0,00;-0,00;-0,00
0,771485;-0,00;0,00;-0,00
0,771676;-0,00;0,00;-0,00
0,771780;-0,00;0,00;-0,00
0,773098;-0,01;-0,00;0,00
0,775980;0,00;0,00;0,00
0,777128;-0,00;0,00;0,00
0,779158;-0,00;0,00;0,00
0,782670;-0,00;0,00;0,00
0,783215;-0,01;0,00;0,00
0,784872;-0,00;0,00;0,00
0,789633;0,00;-0,00;0,00
0,789813;-0,00;-0,00;-0,00
0,791275;0,00;-0,00;-0,01
0,793155;-0,00;0,00;-0,01
0,796018;0,00;-0,00;-0,00
0,798890;0,00;0,00;-0,00
0,799946;-0,00;0,00;-0,00
0,800784;-0,00;-0,00;-0,00
0,803047;0,00;0,00;0,00
0,804773;0,01;0,00;0,00
0,809837;0,00;-0,00;0,00
0,809963;-0,00;-0,00;0,00
0,810748;0,00;0,00;0,00
0,813817;-0,00;-0,00;0,00
0,815138;0,00;-0,00;0,00
0,816930;0,00;-0,00;0,00
0,819278;0,00;-0,00;0,00
0,821345;-0,00;-0,00;-0,00
0,823295;0,00;-0,00;-0,00
0,824819;-0,00;-0,00;-0,00
0,831589;-0,00;0,00;-0,01
0,831836;0,00;-0,00;-0,00
0,831955;0,00;-0,00;-0,01
0,833391;0,00;0,00;-0,00
0,834874;0,01;-0,00;-0,00
0,837234;-0,00;0,00;0,00
0,838995;0,00;-0,00;0,01
0,840663;0,01;-0,00;0,01
0,842691;0,01;-0,00;0,00
0,846983;0,01;-0,00;0,00
0,850509;-0,00;-0,00;0,00
0,850678;-0,01;0,00;0,01
0,851172;-0,00;-0,00;0,00
0,852843;-0,01;0,00;-0,00
0,855106;0,01;-0,00;-0,00
0,857157;-0,00;-0,00;-0,01
0,859049;0,00;0,00;-0,00
0,860680;0,00;0,00;-0,00
0,863621;-0,00;0,00;-0,00
0,865650;-0,01;0,01;-0,00
0,870012;-0,01;0,00;-0,00
0,870212;-0,00;0,00;-0,00
0,870974;-0,00;0,00;-0,00
0,873234;0,01;-0,00;-0,00
0,875090;-0,00;-0,00;0,00
0,876986;-0,00;-0,00;0,01
0,879426;0,00;-0,00;0,01
0,881794;0,01;-0,00;0,01
0,883360;-0,00;-0,00;0,00
0,884983;0,00;-0,00;-0,00
0,890834;0,00;0,00;-0,00
0,891012;0,00;0,00;-0,01
0,891151;0,00;0,00;-0,00
0,893067;-0,00;-0,00;-0,00
0,895416;-0,00;0,00;-0,01
0,897473;-0,00;0,00;-0,00
0,900907;0,01;-0,00;-0,00
0,901190;0,00;-0,00;-0,00
0,903195;-0,01;0,00;-0,00
0,905046;-0,00;-0,00;0,00
0,909432;-0,00;0,00;0,07
0,909625;0,01;0,02;0,23
0,910825;0,03;0,02;0,30
0,913063;0,06;0,04;0,37
0,914904;0,08;0,04;0,45
0,917054;0,10;0,04;0,53
0,919457;0,09;0,05;0,57
0,921039;0,06;0,08;0,63
0,923201;-0,04;0,04;0,68
0,925036;-0,08;-0,01;0,70
0,929902;-0,14;-0,12;0,75
0,930053;-0,18;-0,18;0,81
0,931560;-0,17;-0,15;0,87
0,932805;-0,13;-0,06;1,09
0,935196;-0,11;-0,03;1,19
0,936958;-0,05;0,06;1,30
0,939239;0,02;0,08;1,49
0,941123;0,04;0,11;1,59
0,943017;0,13;0,17;1,82
0,948248;0,18;0,15;2,08
0,950926;0,20;0,12;2,21
0,951083;0,21;0,02;2,46
0,951196;0,21;0,02;2,46
0,953427;0,16;-0,01;2,47
0,954932;0,10;-0,03;2,42
0,956718;0,05;-0,04;2,39
0,959243;-0,03;-0,06;2,32
0,961050;-0,08;-0,06;2,25
0,965622;-0,10;-0,06;2,21
0,965790;-0,13;-0,03;2,14
0,969970;-0,11;-0,01;2,11
0,970203;-0,08;0,06;1,99
0,971134;-0,06;0,08;1,95
0,972902;-0,04;0,09;1,92
0,974597;-0,00;0,11;1,85
0,976717;0,05;0,11;1,79
0,978966;0,08;0,10;1,79
0,981472;0,14;0,07;1,87
0,983214;0,17;0,05;1,96
0,985176;0,16;0,03;1,99
0,989675;0,13;-0,02;1,96
0,989991;0,08;-0,08;1,89
0,991224;0,06;-0,10;1,85
0,993087;-0,00;-0,08;1,80
0,994909;-0,01;-0,06;1,78
0,997338;-0,04;-0,01;1,77
0,999443;-0,05;0,03;1,78
1,000993;-0,06;0,05;1,79
1,003110;-0,07;0,07;1,77
1,004928;-0,07;0,07;1,73
1,010717;-0,06;0,08;1,62
1,011022;-0,02;0,06;1,50
1,011365;-0,02;0,06;1,50
1,014438;0,03;0,04;1,49
1,015615;0,06;0,01;1,55
1,017567;0,08;-0,00;1,60
1,018779;0,10;-0,02;1,70
1,021201;0,11;-0,01;1,76
1,022826;0,12;-0,00;1,85
1,024723;0,10;0,00;1,92
1,031085;0,08;0,01;1,92
1,031361;0,01;-0,01;1,91
1,031477;-0,01;-0,02;1,93
1,032973;-0,02;-0,02;1,93
1,035402;-0,03;0,00;1,92
1,038316;-0,04;0,03;1,92
1,038656;-0,04;0,07;1,86
1,040800;-0,04;0,08;1,76
1,042887;-0,04;0,07;1,71
1,044667;-0,04;0,04;1,61
1,050117;-0,02;0,01;1,53
1,050309;0,02;-0,01;1,53
1,055481;0,04;-0,01;1,58
1,055734;0,08;0,02;1,67
1,055860;0,10;0,03;1,72
1,057953;0,13;0,05;1,82
1,059068;0,12;0,04;1,85
1,061330;0,08;0,02;1,89
1,063353;0,04;-0,01;1,87
1,065251;0,02;-0,02;1,87
1,070981;-0,01;-0,04;1,88
1,071146;-0,01;0,00;1,88
1,071243;-0,01;0,00;1,88
1,073035;-0,03;0,05;1,86
1,074689;-0,03;0,06;1,84
1,076845;-0,04;0,07;1,74
1,080065;-0,03;0,05;1,63
1,081227;-0,03;0,04;1,58
1,083015;-0,01;0,02;1,49
1,084821;0,02;-0,01;1,50
1,089748;0,04;-0,01;1,54
1,089903;0,08;0,02;1,70
1,091325;0,08;0,02;1,70
1,093005;0,11;0,04;1,80
1,095003;0,09;0,04;1,89
1,097331;0,08;0,03;1,92
1,099058;0,06;0,02;1,90
1,101193;0,02;-0,01;1,91
1,103185;-0,01;-0,03;1,92
1,105075;-0,01;-0,03;1,94
1,109629;-0,02;0,00;1,93
1,109957;-0,02;0,05;1,88
1,111147;-0,02;0,07;1,83
1,112966;-0,02;0,07;1,78
1,115968;-0,03;0,05;1,67
1,117617;-0,02;0,02;1,58
1,121796;-0,02;0,01;1,54
1,122008;0,03;-0,01;1,51
