time,wx,wy,wz
0.006,0.07,-0.05,0.00
0.021,-0.05,0.05,0.01
0.038,-0.00,-0.04,-0.00
0.054,0.03,0.03,0.01
0.071,-0.05,-0.01,-0.01
0.088,0.03,0.01,0.01
0.104,-0.01,-0.00,-0.00
0.121,-0.02,0.01,0.01
0.138,0.02,-0.01,-0.00
0.155,-0.03,0.00,0.01
0.171,0.01,0.01,-0.00
0.188,-0.02,0.01,-0.00
0.218,0.01,-0.00,0.01
0.238,-0.01,-0.00,0.01
0.255,0.01,0.00,0.00
0.272,-0.02,-0.00,0.01
0.288,0.00,0.00,0.00
0.305,-0.00,-0.00,0.01
0.322,-0.01,0.00,0.00
0.338,0.00,-0.00,0.00
0.355,-0.01,0.00,-0.00
0.372,-0.01,0.00,0.00
0.388,-0.00,0.00,0.00
0.405,-0.01,0.00,0.00
0.422,-0.00,0.00,0.01
0.438,-0.01,0.00,0.00
0.455,-0.01,-0.00,0.00
0.472,-0.00,0.00,0.00
0.488,-0.01,-0.00,0.00
0.505,-0.00,0.00,0.00
0.522,-0.01,0.00,0.00
0.538,-0.01,0.00,0.00
0.557,-0.00,0.00,0.00
0.572,-0.01,0.00,0.00
0.589,-0.01,0.00,0.00
0.605,-0.00,0.00,0.00
0.622,-0.01,0.00,0.00
0.639,-0.00,0.00,0.01
0.655,-0.01,0.00,0.00
0.672,-0.01,0.00,0.00
0.689,-0.00,-0.00,0.00
0.705,-0.01,0.00,0.00
0.722,-0.00,0.00,0.00
0.738,-0.00,0.00,0.00
0.754,-0.01,0.00,0.00
0.770,-0.00,0.00,0.00
0.802,-0.01,0.00,0.00
0.818,-0.00,0.00,0.00
0.835,-0.01,0.00,0.00
0.852,-0.01,0.00,0.00
0.868,-0.00,0.00,0.00
0.884,-0.01,-0.00,0.01
0.902,-0.01,0.00,0.01
0.935,-0.00,0.00,0.00
0.952,-0.01,0.00,0.00
0.967,-0.01,0.00,0.00
1.002,-0.01,0.00,0.01
1.018,-0.00,0.00,0.00
1.034,-0.01,0.00,0.01
1.051,-0.01,0.00,0.00
1.072,-0.00,-0.00,0.00
1.090,-0.00,0.00,0.00
1.106,-0.01,0.02,0.20
1.123,0.00,0.01,1.00
1.140,-0.00,-0.06,0.83
1.156,-0.02,-0.01,1.00
1.173,0.02,0.00,0.59
1.189,-0.02,0.01,1.29
1.205,0.02,-0.04,0.70
1.222,-0.02,0.07,1.12
1.239,0.01,-0.01,0.53
1.255,-0.02,0.03,1.22
1.272,0.02,-0.01,0.81
1.289,-0.02,-0.03,0.99
1.305,0.01,-0.04,0.85
1.322,-0.01,-0.02,0.75
1.339,0.00,0.06,1.11
1.355,-0.03,-0.02,1.20
1.384,0.02,0.03,0.44
1.402,-0.04,-0.04,1.28
1.418,0.03,-0.01,0.65
1.435,-0.03,0.03,1.16
1.451,0.02,-0.01,0.59
1.468,-0.03,0.02,1.03
1.484,-0.02,-0.09,0.96
1.518,-0.00,-0.00,0.85
1.535,-0.00,-0.00,1.25
1.551,-0.00,-0.03,0.66
1.574,-0.02,0.05,1.21
1.592,0.02,0.01,0.46
1.607,-0.03,-0.01,1.20
1.623,0.01,-0.09,0.62
1.640,-0.03,0.03,1.18
1.656,0.02,-0.03,0.65
1.673,-0.03,0.02,0.90
1.690,0.02,0.04,1.05
1.706,-0.02,-0.11,0.82
1.723,-0.02,0.02,1.02
1.739,0.01,-0.01,0.56
1.756,-0.02,-0.02,1.30
1.773,0.02,0.00,0.56
1.790,-0.03,0.03,1.25
1.806,0.03,0.04,0.51
1.823,-0.03,-0.02,1.05
1.839,0.01,-0.06,0.75
1.856,-0.02,0.04,1.00
1.873,-0.03,-0.04,0.84
1.901,0.01,-0.00,1.13
1.918,-0.00,0.01,0.62
1.934,-0.02,-0.02,1.20
1.951,0.03,0.03,0.45
1.968,-0.05,-0.03,1.25
1.984,0.04,-0.02,0.66
2.001,-0.04,0.02,1.13
2.018,0.02,-0.02,0.64
2.034,-0.02,0.01,1.00
2.051,0.00,0.03,0.96
2.074,-0.01,-0.01,0.95
2.090,-0.01,-0.01,0.60
2.106,0.00,0.03,1.15
2.123,0.00,-0.05,0.62
2.140,-0.02,-0.01,1.21
2.157,0.02,0.01,0.45
2.173,-0.04,-0.03,1.27
2.190,0.03,0.01,0.73
2.206,-0.04,-0.00,1.11
2.223,0.02,-0.02,0.68
2.240,-0.03,-0.00,0.89
2.256,0.01,0.06,0.95
2.273,-0.01,0.00,0.81
2.290,-0.01,-0.02,1.06
2.306,0.01,0.02,0.50
2.323,-0.02,-0.03,1.35
2.340,0.02,0.04,0.67
2.356,-0.03,0.05,1.19
2.373,0.02,-0.02,0.50
2.390,-0.04,-0.01,1.09
2.406,0.02,0.04,0.81
2.423,-0.02,-0.02,1.02
2.440,0.01,-0.01,0.81
2.456,0.01,0.05,1.10
2.485,-0.00,-0.02,0.66
2.501,-0.02,-0.03,1.19
2.518,0.01,0.04,0.51
2.535,-0.02,0.02,1.19
2.552,0.02,-0.05,0.62
2.573,0.03,-0.00,0.67
2.590,-0.03,-0.06,0.96
2.607,0.02,0.05,0.89
2.625,-0.02,0.01,0.88
2.640,0.00,-0.01,0.97
2.656,-0.00,0.01,0.57
2.673,-0.01,-0.03,1.24
2.690,0.01,-0.02,0.60
2.706,-0.03,0.01,1.22
2.723,0.03,0.01,0.48
2.740,-0.04,-0.00,1.18
2.757,0.03,0.05,0.84
2.773,-0.03,-0.05,1.07
2.785,0.01,-0.01,0.72
2.802,-0.02,-0.00,0.82
2.818,0.00,-0.02,1.11
2.835,-0.00,-0.04,0.72
2.851,-0.02,0.00,1.11
2.868,0.01,0.00,0.48
2.885,-0.01,0.04,0.32
2.902,-0.04,0.07,-0.06
2.918,0.02,-0.05,0.07
2.935,-0.03,0.06,-0.07
2.952,0.01,-0.04,0.08
2.968,-0.01,0.03,-0.06
2.985,-0.02,-0.03,0.07
3.002,0.02,0.02,-0.05
3.018,-0.03,-0.01,0.05
3.035,0.01,0.01,-0.04
3.052,-0.01,-0.00,0.04
3.068,-0.01,0.00,-0.02
3.085,0.00,-0.00,0.02
3.102,-0.02,0.00,-0.01
3.118,0.00,0.00,0.01
3.135,-0.01,0.00,-0.00
3.152,-0.00,0.01,0.01
3.168,-0.00,-0.01,0.00
3.185,-0.02,0.01,0.00
3.202,0.00,-0.01,0.01
3.218,-0.01,0.01,0.00
3.235,-0.00,0.01,-0.00
3.268,-0.01,-0.00,0.01
3.285,-0.01,-0.00,0.01
3.302,-0.00,0.01,-0.00
3.335,-0.01,0.00,-0.00
3.351,0.00,-0.00,0.01
3.368,-0.01,0.00,-0.00
3.385,-0.00,-0.00,0.01
3.402,-0.00,0.00,-0.00
3.418,-0.01,-0.00,0.01
3.435,-0.00,0.00,-0.00
3.452,-0.01,-0.00,0.01
