time,wx,wy,wz
0.005,-0.07,0.02,0.02
0.020,0.02,-0.00,-0.02
0.037,0.00,-0.00,0.03
0.053,-0.05,0.01,-0.03
0.070,0.04,-0.00,0.04
0.087,0.00,0.00,0.03
0.118,0.01,-0.00,-0.02
0.137,0.03,-0.00,-0.01
0.154,-0.03,0.00,0.01
0.171,-0.01,0.00,-0.00
0.188,0.01,-0.00,0.01
0.204,-0.03,0.00,0.00
0.221,0.02,0.00,0.00
0.237,-0.02,-0.00,0.01
0.254,-0.01,0.01,-0.00
0.271,0.01,-0.01,0.01
0.287,-0.02,0.01,-0.00
0.304,0.01,-0.00,0.01
0.321,-0.01,0.00,-0.00
0.337,-0.01,0.00,0.01
0.354,0.01,0.00,-0.00
0.371,-0.02,0.00,0.01
0.388,0.00,0.00,-0.00
0.404,-0.01,-0.00,0.01
0.421,-0.01,0.00,0.00
0.438,0.00,0.00,0.01
0.454,-0.01,0.00,0.00
0.471,0.00,0.00,0.00
0.488,-0.01,-0.00,0.01
0.505,-0.01,0.00,0.00
0.521,0.00,-0.00,0.01
0.538,-0.01,0.00,0.00
0.555,-0.00,0.00,0.01
0.571,-0.01,0.00,0.00
0.588,-0.01,0.00,0.01
0.604,-0.01,-0.00,0.01
0.635,-0.00,0.00,0.00
0.652,-0.01,-0.00,0.01
0.668,-0.01,0.00,-0.00
0.685,-0.00,-0.00,0.01
0.702,-0.01,0.00,0.00
0.718,-0.01,-0.00,0.00
0.735,-0.01,-0.00,0.00
0.768,-0.01,0.00,0.00
0.785,-0.01,0.01,0.00
0.802,-0.00,-0.00,0.00
0.835,-0.01,-0.00,0.01
0.852,0.00,0.00,0.00
0.868,-0.01,-0.00,0.00
0.885,-0.00,0.00,0.00
0.906,-0.01,0.00,0.00
0.923,-0.01,0.00,0.00
0.939,0.00,0.00,0.00
0.956,-0.01,0.00,0.00
0.975,-0.00,0.00,0.01
0.989,-0.00,0.00,0.01
1.006,-0.01,-0.00,0.00
1.022,0.00,0.00,0.00
1.039,-0.01,0.00,0.00
1.056,-0.00,0.00,0.00
1.073,-0.01,-0.00,0.00
1.089,-0.01,0.00,0.01
1.106,-0.00,0.00,0.00
1.122,-0.01,0.00,0.01
1.139,-0.00,0.00,0.00
1.156,-0.01,-0.00,0.01
1.171,-0.01,-0.00,0.00
1.188,-0.00,0.01,0.00
1.204,-0.01,-0.00,0.00
1.221,-0.00,0.01,0.00
1.238,-0.03,-0.17,0.98
1.255,-0.00,-0.28,1.79
1.285,0.04,0.15,1.88
1.301,-0.07,-0.12,1.61
1.318,-0.01,-0.05,1.40
1.352,-0.02,0.07,2.07
1.368,-0.04,0.01,1.97
1.384,0.04,-0.04,1.60
1.406,-0.03,0.00,1.91
1.422,-0.00,-0.05,1.88
1.439,-0.01,-0.04,1.71
1.455,-0.02,-0.00,2.05
1.472,-0.00,-0.03,1.54
1.489,-0.01,0.03,2.08
1.505,0.01,-0.01,1.44
1.522,-0.00,0.02,2.00
1.539,0.02,-0.02,1.42
1.555,-0.03,0.02,2.00
1.572,0.04,-0.04,1.73
1.589,-0.04,-0.09,1.89
1.605,0.02,0.00,1.85
1.622,-0.03,-0.02,1.67
1.639,-0.01,-0.02,2.07
1.655,0.00,-0.00,1.53
1.672,-0.03,0.06,2.06
1.689,0.04,0.00,1.42
1.705,-0.04,0.04,1.97
1.722,0.04,-0.05,1.49
1.739,-0.03,0.00,1.95
1.755,0.02,-0.04,1.67
1.772,0.00,-0.05,1.93
1.801,-0.03,-0.08,1.68
1.818,0.01,0.00,2.03
1.834,-0.01,-0.01,1.42
1.851,-0.01,0.01,2.10
1.868,0.03,-0.01,1.43
1.884,-0.02,0.05,1.97
1.906,-0.05,0.05,1.90
1.923,0.04,-0.07,1.80
1.939,-0.06,0.02,1.70
1.956,0.02,-0.11,2.06
1.972,-0.03,0.03,1.56
1.989,0.00,-0.06,2.09
2.006,0.00,0.03,1.38
2.024,-0.02,0.00,2.08
2.039,0.03,-0.01,1.45
2.055,-0.03,0.04,1.90
2.072,0.04,-0.02,1.59
2.089,-0.04,0.03,1.80
2.106,0.03,-0.07,1.87
2.122,-0.04,0.01,1.67
2.139,0.01,-0.10,2.08
2.156,-0.02,0.03,1.47
2.172,-0.00,-0.06,2.12
2.189,0.01,0.02,1.40
2.206,-0.02,0.00,2.05
2.222,0.03,0.01,1.43
2.239,-0.03,0.03,1.90
2.256,0.03,-0.01,1.67
2.273,-0.03,0.02,1.77
2.289,0.00,-0.07,1.89
2.306,-0.02,0.00,1.66
2.322,-0.01,-0.08,2.09
2.339,-0.01,0.02,1.46
2.356,0.02,0.02,1.38
2.385,-0.02,0.00,2.00
2.407,-0.02,0.02,1.87
2.423,0.02,-0.03,1.67
2.451,-0.02,0.02,1.75
2.468,-0.00,-0.08,1.93
2.485,-0.02,-0.08,2.04
2.518,0.01,0.02,1.46
2.535,0.03,0.02,1.42
2.551,-0.02,0.00,1.99
2.585,-0.02,0.02,1.87
2.601,0.01,-0.04,1.72
2.618,-0.01,0.01,1.73
2.635,-0.02,-0.08,2.00
2.651,0.00,0.02,1.57
2.668,-0.04,-0.07,2.15
2.685,0.02,0.02,1.42
2.701,-0.03,-0.03,2.13
2.718,0.03,0.01,1.38
2.735,-0.02,0.01,1.97
2.752,0.02,-0.00,1.53
2.768,-0.01,0.01,1.82
2.791,-0.00,-0.05,1.74
2.808,-0.00,0.01,1.71
2.824,-0.03,-0.06,1.99
2.840,0.01,0.00,1.61
2.857,-0.03,-0.05,2.07
2.868,0.02,0.01,1.48
2.885,-0.02,-0.02,2.06
2.902,0.03,0.01,1.44
2.918,-0.02,0.00,1.97
2.935,0.02,-0.01,1.47
2.952,-0.01,-0.01,1.84
2.968,-0.00,-0.03,1.73
2.985,-0.01,-0.00,1.75
3.001,-0.01,-0.06,2.00
3.018,-0.01,0.02,1.58
3.035,-0.03,-0.05,2.09
3.052,0.03,0.00,1.45
3.068,0.05,-0.01,1.40
3.102,-0.04,0.02,1.94
3.118,-0.00,0.01,1.86
3.134,-0.01,-0.04,1.74
3.168,-0.03,-0.04,2.05
3.185,0.00,0.01,1.57
3.202,-0.03,-0.03,2.10
3.218,0.02,-0.00,1.44
3.235,-0.02,0.01,2.07
3.252,0.03,-0.02,1.39
3.268,-0.02,0.02,1.95
3.285,0.03,-0.03,1.55
3.302,-0.03,0.00,1.77
3.318,0.02,-0.04,1.82
3.335,-0.02,0.00,1.67
3.352,-0.02,-0.03,2.07
3.368,0.00,0.01,1.55
3.385,-0.04,-0.01,2.10
3.402,0.03,-0.01,1.41
3.418,-0.03,0.01,2.09
3.435,0.04,-0.02,1.41
3.452,-0.03,0.01,1.90
3.468,0.03,-0.04,1.57
3.485,-0.03,0.01,1.81
3.502,0.01,-0.05,1.85
3.518,-0.03,0.01,1.67
3.535,-0.01,-0.03,2.05
3.552,-0.00,0.01,1.55
3.568,-0.02,-0.01,2.10
3.585,0.03,-0.01,1.39
3.602,-0.03,0.00,2.08
3.618,0.05,-0.02,1.44
3.635,-0.04,0.01,1.90
3.652,0.04,-0.05,1.59
3.668,-0.04,0.02,1.77
3.685,0.02,-0.06,1.88
3.701,-0.00,-0.06,2.06
3.718,-0.01,0.03,1.46
3.751,0.02,0.02,1.44
3.768,-0.03,-0.01,2.01
3.785,0.04,-0.03,1.45
3.801,-0.04,0.02,1.87
3.818,0.03,-0.06,1.66
3.835,-0.04,0.03,1.76
3.852,0.02,-0.08,1.87
3.868,-0.03,0.03,1.67
3.885,0.00,-0.06,2.08
3.902,-0.01,0.05,1.52
3.918,-0.02,-0.05,2.11
3.935,0.02,0.02,1.42
3.952,-0.03,-0.02,1.98
3.968,0.03,-0.01,1.46
3.985,-0.03,0.01,1.91
4.002,0.02,-0.04,1.60
4.018,-0.03,0.03,1.78
4.035,0.01,-0.08,1.93
4.052,-0.03,0.05,1.63
4.068,0.00,-0.10,2.09
4.085,-0.01,0.06,1.46
4.102,-0.01,-0.07,2.14
4.118,0.02,0.03,1.38
4.134,-0.03,-0.02,2.00
4.152,0.03,0.00,1.48
4.168,-0.04,0.01,1.85
4.185,0.02,-0.04,1.68
4.202,-0.03,0.04,1.74
4.218,0.00,-0.08,1.95
4.235,-0.01,0.05,1.65
4.252,-0.01,-0.10,2.06
4.268,0.01,0.04,1.52
4.285,-0.02,-0.06,2.08
4.302,-0.02,-0.03,2.03
4.335,-0.02,0.01,1.84
4.352,0.01,-0.03,1.71
4.368,-0.01,0.04,1.73
4.385,-0.01,-0.08,1.95
4.402,0.00,0.04,1.64
4.418,-0.03,-0.09,2.06
4.435,0.02,0.04,1.51
4.452,-0.02,-0.06,2.05
4.468,0.03,0.03,1.42
4.485,-0.02,-0.02,2.00
4.502,0.02,0.01,1.47
4.518,-0.02,0.01,1.83
4.535,0.01,-0.03,1.73
4.552,-0.01,0.03,1.73
4.568,-0.02,-0.07,1.99
4.585,0.01,0.04,1.60
4.602,-0.03,-0.09,2.09
4.618,0.02,0.02,1.45
4.635,-0.03,-0.04,2.08
4.652,0.03,0.01,1.39
4.668,-0.02,-0.01,1.93
4.685,0.02,0.00,1.57
4.701,-0.01,0.03,1.81
4.718,-0.00,-0.04,1.75
4.735,0.00,0.03,1.71
4.752,-0.03,-0.07,2.03
4.768,0.01,0.03,1.57
4.785,-0.03,-0.06,2.12
4.802,0.03,0.01,1.05
4.818,-0.04,0.15,-0.01
4.835,-0.01,-0.12,-0.06
4.852,0.05,0.02,0.07
4.868,-0.07,0.01,-0.07
4.885,-0.03,0.03,-0.07
4.918,-0.02,-0.02,0.07
4.935,-0.06,-0.01,0.06
4.952,0.04,0.02,-0.05
4.968,-0.04,-0.02,0.05
4.984,0.00,0.02,-0.03
5.002,0.01,-0.01,0.04
5.018,-0.03,0.01,-0.02
5.035,0.02,-0.01,0.03
5.052,-0.02,0.00,-0.01
5.068,-0.00,0.00,0.02
5.085,0.00,-0.00,-0.00
5.102,-0.02,0.01,0.01
5.118,0.01,-0.00,0.00
5.135,-0.02,0.01,0.00
5.152,-0.00,-0.00,0.01
5.168,0.00,0.00,0.00
5.185,-0.02,0.00,0.01
5.201,0.01,-0.00,-0.00
5.218,-0.02,0.00,0.01
5.235,-0.00,0.00,-0.00
5.252,-0.00,-0.00,0.01
5.268,-0.01,0.00,-0.00
5.285,0.00,-0.00,0.01
5.301,-0.01,0.00,-0.01
5.318,-0.00,-0.00,0.01
5.335,-0.00,-0.00,-0.00
5.352,-0.01,0.00,0.01
5.368,0.00,0.00,-0.00
5.385,-0.01,0.00,0.01
5.402,-0.00,0.00,-0.00
5.418,-0.01,0.00,0.01
5.434,0.14,0.15,-0.02
5.452,-0.04,0.00,0.04
5.468,-0.01,-0.06,0.02
5.501,-0.08,-0.03,-0.02
5.518,-0.03,-0.01,-0.01
4.529,0.01,-0.03,1.73
4.544,-0.01,0.03,1.73
4.559,-0.02,-0.07,1.99
4.579,0.01,0.04,1.60
4.594,-0.03,-0.09,2.09
4.609,0.02,0.02,1.45
4.624,-0.03,-0.04,2.08
4.644,0.03,0.01,1.39
4.659,-0.02,-0.01,1.93
4.674,0.02,0.00,1.57
4.689,-0.01,0.03,1.81
4.709,-0.00,-0.04,1.75
4.724,0.00,0.03,1.71
4.739,-0.03,-0.07,2.03
4.754,0.01,0.03,1.57
4.773,-0.03,-0.06,2.12
4.789,0.03,0.01,1.05
4.803,-0.04,0.15,-0.01
4.818,-0.01,-0.12,-0.06
4.838,0.05,0.02,0.07
4.853,-0.07,0.01,-0.07
4.868,0.05,-0.02,0.08
4.883,-0.03,0.03,-0.07
4.903,-0.02,-0.02,0.07
4.918,0.04,0.02,-0.06
4.933,-0.06,-0.01,0.06
4.948,0.04,0.02,-0.05
4.968,-0.04,-0.02,0.05
4.983,0.00,0.02,-0.03
4.998,0.01,-0.01,0.04
