time,wx,wy,wz
0.006,0.06,-0.04,0.11
0.020,-0.02,0.02,-0.09
0.037,0.00,0.03,0.10
0.053,0.03,-0.01,-0.08
0.070,-0.02,0.02,0.09
0.087,-0.02,-0.01,0.08
0.117,0.02,0.03,-0.07
0.137,0.01,0.01,-0.06
0.154,0.01,0.02,0.07
0.183,-0.01,0.01,-0.05
0.200,0.01,0.01,0.05
0.217,0.01,0.00,0.05
0.250,0.00,0.01,-0.03
0.267,0.01,0.01,-0.02
0.283,0.00,0.01,0.03
0.317,0.01,0.01,-0.01
0.333,0.01,0.01,-0.00
0.350,0.00,0.01,0.01
0.383,0.01,0.01,-0.00
0.400,0.00,0.01,0.02
0.417,0.01,0.01,-0.01
0.433,0.00,0.01,0.02
0.450,0.01,0.01,-0.01
0.467,0.00,0.01,0.03
0.483,0.00,0.01,-0.02
0.500,0.00,0.01,0.03
0.517,0.01,0.01,-0.02
0.533,0.01,0.01,0.04
0.550,0.00,0.01,-0.03
0.567,0.01,0.01,0.04
0.583,0.00,0.01,-0.03
0.600,0.01,0.01,0.04
0.617,0.00,0.01,-0.03
0.633,0.01,0.01,0.03
0.650,0.01,0.01,-0.02
0.667,0.00,0.01,0.03
0.683,0.01,0.01,-0.01
0.700,0.00,0.01,0.02
0.717,0.00,0.01,-0.01
0.733,0.00,0.01,0.02
0.750,0.00,0.01,-0.00
0.767,0.01,0.01,0.01
0.783,0.00,0.01,0.00
0.800,0.00,0.01,0.01
0.817,0.00,0.01,0.01
0.833,0.00,0.01,0.00
0.850,0.00,0.01,0.01
0.867,0.00,0.01,0.00
0.883,0.00,0.01,0.01
0.900,0.01,0.01,-0.00
0.916,0.01,0.01,0.01
0.933,0.01,0.01,0.00
0.950,0.01,0.01,0.01
0.967,0.00,0.01,0.00
0.983,0.01,0.01,0.01
1.000,0.00,0.01,0.01
1.034,0.01,0.01,0.00
1.050,0.00,0.01,0.00
1.067,0.01,0.01,0.01
1.100,0.01,0.01,0.01
1.117,0.01,0.01,0.01
1.133,0.00,0.01,0.01
1.150,0.01,0.01,0.01
1.167,0.00,0.01,0.01
1.183,0.01,0.01,0.01
1.200,0.00,0.01,0.00
1.217,0.01,0.01,0.01
1.233,0.00,0.01,0.00
1.250,0.01,0.01,0.01
1.267,0.00,0.01,0.01
1.283,0.01,0.01,0.01
1.300,0.00,0.01,0.01
1.317,0.01,0.01,0.01
1.333,0.01,0.01,0.01
1.350,0.00,0.01,0.01
1.367,0.00,0.01,0.01
1.383,0.01,0.01,0.01
1.400,0.01,0.01,0.01
1.417,0.00,0.01,0.00
1.433,0.01,0.01,0.01
1.450,0.00,0.01,0.01
1.467,0.00,0.01,0.01
1.483,0.00,0.01,0.01
1.500,0.00,0.01,0.01
1.517,0.01,0.01,0.01
1.533,0.00,0.01,0.01
1.550,0.01,0.01,0.01
1.566,0.00,0.01,0.01
1.583,0.01,0.01,0.01
1.600,0.01,0.01,0.00
1.617,0.00,0.01,0.01
1.633,0.00,0.01,0.01
1.650,0.00,0.01,0.01
