time,wx,wy,wz
0.006,0.16,-0.11,0.02
0.021,-0.08,0.05,0.01
0.038,-0.03,0.00,-0.02
0.054,0.08,-0.02,0.03
0.071,-0.10,0.02,-0.03
0.088,0.04,0.00,0.03
0.104,0.02,-0.01,-0.02
0.121,-0.07,0.01,0.03
0.138,0.07,-0.01,-0.02
0.155,-0.05,-0.00,0.02
0.171,-0.00,0.01,-0.02
0.188,0.03,-0.00,0.02
0.205,-0.06,0.00,-0.02
0.221,0.03,0.00,0.02
0.238,-0.01,-0.00,-0.01
0.255,-0.02,0.01,0.01
0.273,0.02,-0.00,-0.01
0.288,-0.03,0.00,0.01
0.305,0.01,0.00,-0.01
0.322,0.00,-0.00,0.01
0.338,-0.02,0.01,-0.00
0.355,0.01,-0.00,0.01
0.371,-0.01,0.00,-0.00
0.388,-0.01,0.00,0.01
0.405,0.01,-0.00,0.00
0.421,-0.02,0.00,0.01
0.438,0.00,0.00,0.00
0.455,-0.00,0.00,0.01
0.472,-0.01,0.00,0.00
0.488,0.01,0.00,0.01
0.504,-0.00,0.00,0.00
0.535,0.00,0.00,0.00
0.554,0.00,-0.00,0.00
0.571,-0.01,0.00,0.00
0.602,-0.01,0.00,0.00
0.618,-0.01,0.00,0.00
0.635,-0.00,-0.00,0.01
0.669,-0.01,0.00,0.00
0.685,-0.00,0.00,0.00
0.702,-0.01,0.00,0.00
0.718,-0.00,0.00,0.00
0.735,-0.00,0.00,0.00
0.752,-0.01,0.00,0.00
0.768,0.00,0.00,0.00
0.786,-0.01,0.00,0.00
0.805,-0.01,-0.00,0.00
0.822,-0.00,0.00,0.00
0.838,-0.01,0.00,0.01
0.855,-0.00,0.00,0.00
0.872,-0.01,0.00,0.01
0.888,-0.01,0.00,0.00
0.905,-0.00,-0.00,0.01
0.922,-0.01,0.00,0.00
0.938,-0.00,-0.00,0.01
0.955,-0.00,0.00,0.00
0.972,-0.01,-0.00,0.01
0.988,-0.00,0.00,0.00
1.005,-0.01,-0.00,0.00
1.022,-0.00,0.00,0.00
1.038,-0.00,0.00,0.01
1.055,-0.01,0.00,0.00
1.072,-0.00,0.00,0.00
1.088,-0.00,0.01,-0.03
1.119,-0.02,-0.01,0.19
1.135,0.01,0.01,0.03
1.152,-0.00,-0.01,0.12
1.186,0.00,0.01,0.07
1.202,0.01,0.02,0.05
1.219,-0.02,-0.02,0.14
1.252,0.01,0.02,0.34
1.269,-0.03,-0.11,-0.12
1.286,-0.01,0.03,0.10
1.308,0.00,-0.03,-0.07
1.323,-0.02,0.03,0.15
1.339,0.01,-0.02,0.10
1.356,-0.01,0.02,0.08
1.372,-0.01,-0.01,0.16
1.389,0.01,0.00,0.06
1.406,-0.03,0.00,0.12
1.422,0.01,-0.00,0.12
1.439,-0.01,0.01,0.07
1.456,-0.02,-0.00,0.11
1.473,0.01,0.00,0.11
1.489,-0.02,-0.00,0.06
1.506,0.00,0.00,0.13
1.522,0.00,-0.01,0.04
1.539,-0.02,0.01,0.11
1.556,0.01,-0.01,0.05
1.572,-0.01,0.00,0.11
1.589,-0.01,-0.01,0.07
1.606,0.01,0.08,0.17
1.635,-0.01,-0.02,-0.04
1.652,-0.00,-0.01,0.02
1.669,-0.01,0.01,0.03
1.685,-0.00,-0.00,0.14
1.702,-0.01,0.01,0.06
1.719,-0.01,-0.00,0.13
1.735,-0.00,-0.00,0.07
1.769,-0.01,0.00,0.12
1.785,-0.01,0.01,0.08
1.807,-0.00,-0.01,0.11
1.824,-0.00,0.01,0.09
1.840,-0.01,-0.01,0.08
1.856,-0.00,0.01,0.12
1.873,-0.01,-0.01,0.09
1.890,-0.01,0.01,0.09
1.906,0.00,-0.00,0.08
