time,wx,wy,wz
3.174,-0.00,-0.00,9.33
3.191,0.02,-0.02,9.33
3.208,0.01,-0.03,9.28
3.224,0.02,-0.01,9.34
3.241,0.02,-0.00,9.27
3.258,0.00,-0.02,9.38
3.274,0.02,-0.01,9.29
3.291,0.03,-0.01,9.28
3.324,0.01,-0.02,9.35
3.341,0.01,-0.02,9.33
3.358,0.01,-0.02,9.32
3.374,0.02,-0.01,9.29
3.391,0.01,-0.02,9.29
3.408,0.01,-0.01,9.35
3.424,0.01,-0.02,9.31
3.441,0.01,-0.03,9.33
3.458,0.02,-0.01,9.30
3.474,0.02,-0.01,9.26
3.491,0.01,-0.02,9.34
3.508,0.02,-0.01,9.31
3.524,0.01,-0.02,9.30
3.541,0.01,-0.03,9.29
3.558,0.03,-0.01,9.30
3.574,0.01,-0.00,9.33
3.591,0.02,-0.02,9.32
3.608,0.01,-0.02,9.34
3.624,0.01,-0.02,9.29
3.641,0.02,-0.02,9.29
3.658,0.02,-0.01,9.34
3.674,0.02,-0.02,9.31
3.691,0.01,-0.02,9.33
3.708,0.01,-0.02,9.28
3.724,0.02,-0.02,9.31
3.741,0.01,-0.01,9.30
3.758,0.02,-0.02,9.33
3.774,0.01,-0.02,9.32
3.791,0.01,-0.03,9.30
3.808,0.02,-0.02,9.26
3.824,0.01,-0.00,9.34
3.841,0.02,-0.01,9.30
3.858,0.00,-0.03,9.34
3.874,0.02,-0.03,9.30
3.891,0.01,-0.01,9.26
3.908,0.02,-0.01,9.35
3.924,0.02,-0.01,9.28
3.941,0.02,-0.02,9.26
3.974,0.03,0.00,9.32
3.991,0.01,-0.01,9.29
4.008,0.00,-0.03,9.36
4.024,0.02,-0.02,9.29
4.041,0.00,-0.03,9.30
4.058,0.03,-0.01,9.31
4.074,0.01,-0.01,9.28
4.091,0.01,-0.02,9.36
4.108,0.01,-0.03,9.27
4.124,0.01,-0.03,9.33
4.141,0.02,-0.00,9.28
4.158,0.01,-0.02,9.29
4.174,0.01,-0.03,9.34
4.191,0.01,-0.02,9.29
4.208,0.01,-0.03,9.33
4.224,0.02,-0.00,9.29
4.241,0.02,-0.01,9.31
4.258,-0.03,-0.16,8.37
4.274,0.19,0.01,5.00
4.291,-0.07,0.15,0.24
4.308,0.19,-0.02,-0.32
4.324,-0.15,0.01,0.13
4.341,0.14,0.02,-0.08
4.358,-0.12,-0.01,0.03
4.374,0.09,-0.01,0.00
4.391,-0.05,0.03,-0.02
4.408,0.02,-0.02,0.04
4.424,0.00,0.02,-0.04
4.441,-0.02,-0.01,0.04
4.458,0.03,0.01,-0.02
4.474,-0.03,0.01,0.01
4.491,0.03,-0.00,0.01
4.508,-0.03,0.01,-0.01
4.524,0.02,-0.01,0.02
4.541,-0.01,0.01,-0.01
4.558,0.00,-0.00,0.01
4.574,0.00,0.01,0.01
4.591,-0.01,0.01,-0.00
4.608,0.01,0.00,0.01
4.624,0.01,0.00,0.01
4.658,0.01,0.01,-0.00
4.674,0.00,0.01,0.01
4.691,0.00,0.01,-0.00
4.708,0.00,0.01,0.00
4.724,-0.00,0.00,0.00
4.741,0.00,0.00,0.00
4.758,-0.00,0.00,0.01
4.774,0.00,0.00,0.00
4.791,-0.00,0.01,0.00
4.808,0.00,0.00,0.00
4.824,-0.00,0.00,0.00
4.841,-0.00,0.01,0.00
4.858,0.00,0.00,-0.00
4.874,-0.00,0.00,0.01
4.894,0.00,0.01,0.00
4.908,-0.00,0.00,0.01
4.924,-0.00,0.01,0.00
4.941,-0.00,0.00,0.00
4.958,-0.00,0.00,0.00
4.974,-0.00,0.01,0.00
4.991,-0.00,0.00,0.00
5.008,0.00,0.00,0.00
5.024,0.00,0.00,0.00
5.041,-0.00,0.00,0.00
5.058,0.00,0.00,0.00
5.074,-0.00,0.00,0.00
5.091,0.00,0.01,0.00
5.108,0.00,0.00,0.00
5.124,0.04,0.05,0.01
5.141,0.00,0.04,0.02
5.158,-0.00,0.00,-0.00
5.174,0.01,0.01,0.00
5.191,-0.01,-0.01,0.00
5.208,-0.03,-0.05,-0.02
5.224,-0.02,0.01,0.03
4.233,0.02,-0.01,9.31
4.251,-0.03,-0.16,8.37
4.266,0.19,0.01,5.00
4.283,-0.07,0.15,0.24
4.299,0.19,-0.02,-0.32
4.316,-0.15,0.01,0.13
4.331,0.14,0.02,-0.08
4.349,-0.12,-0.01,0.03
4.363,0.09,-0.01,0.00
4.381,-0.05,0.03,-0.02
4.396,0.02,-0.02,0.04
4.413,0.00,0.02,-0.04
4.429,-0.02,-0.01,0.04
4.446,0.03,0.01,-0.02
4.461,-0.03,0.01,0.01
4.479,0.03,-0.00,0.01
4.494,-0.03,0.01,-0.01
4.511,0.02,-0.01,0.02
4.526,-0.01,0.01,-0.01
4.544,0.00,-0.00,0.01
4.559,0.00,0.01,0.01
4.576,-0.01,0.01,-0.00
4.591,0.01,0.00,0.01
4.609,-0.01,0.01,-0.00
4.624,0.01,0.00,0.01
4.641,-0.00,0.00,0.00
