time,wx,wy,wz
0.008,-0.03,-0.01,0.00
0.024,0.00,-0.01,0.01
0.056,0.01,-0.01,0.00
0.074,-0.01,-0.01,0.00
0.091,0.00,-0.00,0.02
0.107,0.00,0.00,-0.00
0.124,-0.01,0.00,-0.00
0.156,0.00,0.00,-0.00
0.174,-0.00,-0.01,0.02
0.190,-0.01,-0.00,-0.01
0.207,0.00,0.00,-0.01
0.224,0.00,-0.00,0.02
0.256,-0.00,-0.00,0.01
0.274,-0.00,0.00,-0.02
0.290,-0.00,-0.00,-0.00
0.307,-0.00,-0.01,0.02
0.324,0.00,0.00,-0.01
0.356,-0.00,-0.00,0.01
0.374,-0.00,-0.01,0.02
0.391,-0.00,-0.00,-0.02
0.407,-0.00,0.00,-0.02
0.424,-0.00,-0.01,0.02
0.456,0.00,-0.00,0.01
0.474,-0.00,0.00,-0.03
0.491,-0.00,-0.00,0.02
0.507,-0.00,-0.00,0.01
0.524,-0.00,0.00,-0.02
0.541,0.00,0.01,0.14
0.573,-0.01,-0.12,1.05
0.591,0.00,-0.06,1.37
0.607,0.02,0.12,0.22
0.624,-0.01,-0.04,1.41
0.641,-0.01,0.03,0.86
0.673,0.02,0.03,0.48
0.689,-0.01,-0.07,1.29
0.706,0.01,0.01,0.53
0.723,0.01,-0.03,1.12
0.756,-0.00,0.01,0.77
0.773,0.01,0.01,0.97
0.791,-0.00,0.01,0.91
0.807,-0.00,-0.01,0.78
0.824,-0.00,-0.04,0.94
0.841,0.00,-0.02,0.85
0.873,0.01,-0.00,1.07
0.889,0.01,0.03,0.58
0.906,0.01,0.01,1.16
0.923,-0.00,0.04,0.72
0.939,0.01,-0.02,0.99
0.973,-0.02,-0.02,0.90
0.989,0.01,-0.00,0.85
1.006,0.01,-0.00,1.00
1.023,0.00,0.01,0.60
1.039,0.00,-0.01,1.19
1.073,-0.00,0.03,0.63
1.089,0.00,-0.04,1.14
1.106,-0.02,0.02,0.84
1.123,0.03,0.03,0.90
1.139,0.00,0.01,0.97
1.173,-0.00,0.01,0.68
1.189,0.01,-0.02,1.07
1.207,-0.01,-0.00,0.68
1.224,0.00,-0.03,1.14
1.241,0.01,0.04,0.63
1.257,0.02,-0.02,1.05
1.290,-0.02,0.00,0.93
1.306,0.02,0.00,0.72
1.323,-0.00,-0.04,0.97
1.339,-0.01,-0.02,0.81
1.373,0.01,-0.01,1.16
1.389,0.02,0.07,0.59
1.406,0.02,0.02,1.09
1.423,-0.02,0.02,0.79
1.439,0.01,-0.03,0.94
1.456,-0.02,-0.02,0.85
1.489,0.01,-0.01,0.88
1.506,0.01,0.00,1.06
1.523,0.02,0.03,0.50
1.539,0.01,-0.02,1.06
1.556,-0.03,-0.01,0.77
1.589,0.01,-0.04,1.05
1.606,-0.01,0.03,0.76
1.625,0.02,-0.01,0.97
1.641,-0.01,0.01,1.03
1.658,0.02,0.01,0.50
1.690,-0.01,-0.06,1.14
1.706,-0.03,0.01,0.68
1.723,0.03,-0.02,1.09
1.739,-0.01,0.04,0.73
1.756,0.01,-0.00,1.05
1.790,0.00,0.02,0.88
1.806,0.01,-0.01,0.70
1.822,-0.02,-0.05,1.03
1.839,0.00,0.01,0.71
1.856,0.03,-0.01,1.11
1.890,-0.01,0.04,0.70
1.906,0.01,0.00,1.08
1.923,0.00,0.02,0.71
1.939,-0.01,-0.06,0.94
1.956,-0.02,-0.00,0.95
1.990,0.04,0.02,0.74
2.006,0.00,-0.01,1.20
2.025,-0.02,0.05,0.50
2.041,0.03,-0.03,1.11
2.058,-0.01,-0.00,0.73
2.075,-0.01,-0.04,1.04
2.106,0.01,0.04,0.81
2.122,0.02,-0.00,0.91
2.139,-0.01,0.00,1.06
2.156,0.01,0.00,0.51
2.173,0.01,-0.06,1.16
2.206,-0.02,0.03,0.71
2.222,0.02,-0.02,1.11
2.239,0.01,0.05,0.77
2.256,0.00,0.00,0.98
2.273,0.00,0.00,0.89
2.306,0.00,-0.03,0.68
2.322,-0.01,-0.03,1.11
2.339,0.01,0.03,0.62
2.356,0.01,-0.03,1.15
2.373,-0.01,0.05,0.67
2.406,0.01,-0.01,1.06
2.423,0.01,0.02,0.85
2.439,-0.00,-0.02,0.89
2.456,0.00,0.00,0.87
2.473,0.01,-0.01,0.86
2.506,0.00,-0.01,1.09
2.526,-0.01,0.03,0.51
2.542,0.00,-0.04,1.15
2.558,0.01,0.02,0.73
2.575,-0.00,-0.03,1.01
2.591,0.01,0.04,0.87
2.623,-0.00,-0.01,0.81
2.639,0.00,-0.03,1.09
2.656,0.00,0.01,0.52
2.673,-0.01,-0.04,1.11
2.689,0.01,0.02,0.70
2.723,-0.00,-0.03,1.15
2.739,0.01,0.07,0.77
2.756,-0.01,-0.00,0.96
2.773,0.01,-0.01,0.93
2.789,0.01,-0.02,0.70
2.823,-0.01,-0.02,1.05
2.839,0.00,0.02,0.65
2.856,0.00,-0.02,1.13
2.872,0.02,0.04,0.65
2.889,-0.01,-0.02,1.12
2.923,0.02,0.03,0.81
2.939,-0.01,-0.04,0.77
2.956,0.01,-0.04,0.99
2.973,0.00,0.02,0.80
2.989,-0.02,0.01,1.08
3.023,0.00,0.02,0.56
3.039,0.01,-0.03,1.23
3.056,0.01,0.04,0.73
3.072,-0.03,-0.02,0.98
3.089,0.04,0.03,0.91
3.123,-0.01,0.00,0.81
3.139,-0.02,-0.01,1.11
3.156,0.02,0.03,0.52
3.173,-0.01,-0.03,1.16
3.189,0.01,0.02,0.74
3.223,-0.01,-0.02,1.10
3.239,0.02,0.05,0.78
3.256,-0.02,0.01,1.01
3.272,0.01,0.03,0.93
3.289,-0.01,-0.01,0.59
3.323,0.02,-0.06,1.15
3.339,0.02,0.01,0.63
3.356,-0.03,-0.02,1.14
3.372,0.02,0.05,0.68
