time,wx,wy,wz
0.012,-0.03,0.01,0.01
0.029,-0.00,0.00,0.01
0.046,0.02,0.01,0.00
0.063,-0.00,0.00,-0.00
0.096,-0.02,-0.01,0.01
0.112,-0.01,-0.01,0.01
0.129,0.01,-0.00,-0.00
0.146,0.01,-0.00,-0.00
0.162,-0.01,-0.00,0.00
0.196,-0.01,-0.01,0.01
0.213,0.01,-0.00,-0.00
0.229,0.01,-0.00,-0.00
0.246,0.00,-0.01,-0.00
0.263,0.01,0.00,0.00
0.296,0.02,0.01,0.00
0.313,-0.00,0.00,0.00
0.329,-0.02,-0.00,0.01
0.346,-0.01,0.00,0.02
0.363,0.00,-0.00,0.03
0.396,-0.00,0.00,0.03
0.412,-0.01,0.01,0.02
0.429,0.00,0.02,0.04
0.446,0.01,0.03,0.07
0.463,0.03,0.11,-0.14
0.496,0.03,0.12,0.13
0.513,-0.01,0.02,-0.04
0.529,-0.02,0.03,0.13
0.546,-0.02,0.01,-0.05
0.562,0.01,0.00,0.07
0.596,-0.00,-0.01,0.01
0.613,0.05,-0.01,-0.02
0.629,0.07,-0.01,-0.00
0.646,0.04,-0.01,0.02
0.662,-0.00,-0.00,0.03
0.679,-0.03,-0.04,-0.20
0.712,-0.09,-0.03,0.12
0.729,-0.02,-0.16,-0.11
0.746,-0.02,-0.06,0.06
0.763,0.03,0.02,-0.02
0.779,0.05,0.05,-0.01
0.813,0.03,0.04,-0.02
0.829,-0.02,0.01,0.04
0.846,0.01,-0.12,-0.09
0.863,0.02,-0.17,0.06
0.879,0.04,-0.15,-0.09
0.912,0.04,-0.01,0.15
0.929,-0.03,0.09,-0.06
0.946,-0.06,-0.00,0.03
0.962,-0.02,-0.09,0.04
0.979,-0.02,-0.01,-0.04
1.012,0.00,0.02,0.04
1.029,-0.01,0.00,0.04
1.046,-0.05,-0.01,-0.01
1.063,0.02,-0.01,-0.00
1.079,0.04,0.00,0.03
1.113,0.01,-0.03,-0.11
1.129,-0.01,-0.03,0.08
1.146,-0.03,0.03,-0.04
1.162,-0.03,0.01,0.03
1.179,-0.02,-0.01,0.03
1.213,-0.07,-0.02,0.02
1.229,-0.01,0.00,-0.01
1.246,0.07,0.02,-0.02
1.262,0.05,0.03,-0.02
1.279,-0.02,0.04,-0.02
1.296,-0.06,0.00,0.02
1.329,-0.04,-0.01,0.03
1.346,0.01,-0.01,0.01
1.362,0.01,-0.00,-0.01
1.379,-0.02,0.01,-0.01
1.396,-0.03,-0.03,-0.02
1.429,-0.02,0.02,-0.01
1.446,0.02,0.01,0.02
1.463,-0.04,-0.01,-0.00
1.479,-0.03,-0.04,0.01
1.496,0.02,0.01,-0.01
1.529,0.02,0.01,-0.02
1.546,-0.02,-0.00,-0.01
1.563,-0.04,-0.01,0.02
1.579,-0.00,-0.00,-0.00
1.596,0.03,0.01,0.01
1.629,0.02,0.00,0.00
1.646,-0.02,0.01,0.01
1.663,-0.00,0.00,0.00
1.679,-0.01,-0.01,-0.01
1.696,-0.01,-0.01,0.03
1.729,-0.00,0.01,-0.01
1.746,-0.00,0.00,-0.01
1.762,0.02,-0.03,-0.01
1.779,0.04,-0.00,-0.00
1.796,-0.02,-0.03,0.03
1.829,-0.04,-0.01,0.01
1.846,0.00,-0.01,-0.02
1.862,0.01,-0.01,-0.03
1.879,0.01,-0.06,0.03
1.896,0.01,-0.02,0.01
1.912,0.01,-0.01,0.02
1.946,0.02,0.00,-0.02
1.963,0.04,0.02,-0.03
1.979,0.04,-0.01,-0.02
1.996,0.02,-0.01,0.00
2.012,0.01,-0.01,-0.00
2.046,0.04,-0.01,0.00
2.063,0.06,0.01,0.01
2.079,0.05,0.00,-0.02
2.096,0.01,-0.01,0.00
2.112,-0.01,-0.02,-0.01
2.146,-0.00,0.01,0.01
2.162,-0.01,0.01,0.01
2.179,-0.03,-0.00,-0.01
2.196,0.02,0.01,-0.00
2.212,0.02,0.02,0.01
2.246,0.06,0.08,0.01
2.263,0.41,1.05,0.06
2.279,1.65,0.05,-0.01
2.296,1.85,0.35,0.12
2.312,0.69,0.26,-0.10
2.346,-0.27,-0.01,0.01
2.363,-0.29,-0.11,-0.00
2.379,-0.03,-0.10,0.09
2.396,0.04,0.02,0.02
2.412,-0.00,-0.04,-0.01
2.446,-0.03,-0.03,-0.00
2.463,-0.04,-0.02,-0.01
2.479,-0.04,-0.02,-0.03
2.496,0.01,-0.03,-0.02
2.513,0.27,-0.10,-0.13
2.529,0.26,-0.08,-0.03
2.562,0.09,0.00,0.00
2.579,0.16,-0.01,-0.00
2.596,0.05,0.02,0.01
2.612,0.07,-0.02,-0.01
2.629,0.03,-0.09,-0.01
2.662,0.13,-0.03,-0.02
2.679,0.04,-0.03,-0.01
2.696,0.02,-0.03,-0.02
2.712,-0.01,-0.03,-0.00
2.729,-0.01,-0.02,0.01
2.762,-0.03,0.01,-0.00
2.779,-0.01,-0.01,0.01
2.796,-0.03,-0.03,0.01
2.812,-0.07,-0.02,0.01
2.829,-0.06,-0.08,0.02
2.862,-0.03,-0.07,0.00
2.879,-0.00,-0.06,0.01
2.896,-0.05,-0.02,-0.00
2.912,-0.06,0.04,-0.03
2.929,-0.00,0.03,-0.04
2.963,-0.02,0.04,-0.03
2.979,-0.00,0.03,0.00
2.996,0.01,0.01,0.02
3.012,0.01,-0.01,0.03
3.029,0.03,-0.01,0.05
3.062,0.03,-0.02,0.05
3.079,0.03,-0.03,0.02
3.096,0.07,-0.02,-0.00
3.113,0.02,0.01,0.00
3.129,0.02,-0.02,0.01
3.146,0.02,-0.03,0.03
