time,wx,wy,wz
0.017,-0.03,-0.01,-0.00
0.039,0.03,0.01,0.01
0.056,0.02,-0.01,0.00
0.072,-0.01,-0.00,0.00
0.089,-0.03,-0.01,0.00
0.117,-0.01,0.01,-0.00
0.139,0.03,0.00,0.01
0.156,0.03,0.00,0.00
0.172,-0.00,0.00,0.00
0.189,-0.02,-0.01,-0.00
0.217,-0.00,-0.01,0.00
0.239,0.03,0.00,0.00
0.255,0.02,-0.01,0.01
0.272,-0.02,-0.01,-0.00
0.289,-0.04,-0.01,-0.00
0.317,0.04,0.00,0.01
0.339,0.04,0.01,0.00
0.356,-0.03,-0.01,0.00
0.372,-0.04,-0.00,-0.00
0.389,0.01,0.00,-0.00
0.417,0.03,0.01,0.00
0.439,0.00,-0.00,0.00
0.456,-0.04,-0.01,-0.00
0.472,0.02,-0.00,0.00
0.489,0.04,0.00,0.00
0.505,0.00,0.00,0.00
0.534,-0.04,-0.01,-0.00
0.556,-0.02,-0.01,0.00
0.573,0.02,-0.00,0.00
0.589,0.02,-0.00,0.00
0.605,-0.01,-0.01,0.00
0.634,-0.02,-0.01,-0.00
0.651,-0.02,-0.00,-0.00
0.667,0.04,0.00,0.00
0.701,0.02,0.00,0.01
0.717,-0.05,-0.00,-0.00
0.734,-0.03,-0.01,-0.00
0.751,0.04,0.00,0.01
0.767,0.03,-0.00,0.00
0.784,-0.03,-0.01,0.00
0.818,-0.05,-0.01,-0.00
0.834,0.02,-0.00,0.00
0.851,0.05,-0.00,0.01
0.867,0.83,0.13,0.05
0.884,0.52,-0.07,-0.04
0.918,1.13,-0.01,0.02
0.940,0.90,0.03,0.05
0.956,0.64,-0.06,-0.05
0.973,1.17,0.04,0.06
0.989,0.73,-0.01,0.00
1.006,0.99,-0.03,0.01
1.034,0.77,0.02,0.03
1.051,0.97,-0.03,-0.02
1.067,0.88,0.05,0.04
1.084,0.90,-0.03,-0.03
1.117,1.03,0.02,0.05
1.134,0.54,-0.01,-0.03
1.151,1.01,-0.01,0.02
1.167,0.84,0.04,0.02
1.184,1.06,-0.03,-0.01
1.217,0.79,0.04,0.05
1.234,0.86,-0.06,-0.04
1.251,0.97,0.05,0.06
1.267,0.67,-0.03,-0.03
1.284,1.01,-0.01,0.03
1.317,0.70,-0.01,-0.00
1.334,1.10,-0.02,0.00
1.351,0.74,0.07,0.04
1.373,0.97,-0.05,-0.03
1.389,0.93,0.04,0.05
1.406,0.81,-0.02,-0.03
1.423,1.00,0.00,0.05
1.451,0.70,-0.01,-0.02
1.467,1.09,-0.02,0.03
1.484,0.78,0.03,0.02
1.501,1.05,-0.05,-0.00
1.534,0.72,0.02,0.03
1.551,0.84,-0.05,-0.03
1.567,0.97,0.05,0.05
1.584,0.84,-0.01,-0.02
1.601,1.05,-0.00,0.04
1.634,0.57,0.02,-0.01
1.651,1.08,-0.03,0.01
1.667,0.76,0.07,0.01
1.684,1.03,-0.04,-0.01
1.701,0.92,0.05,0.04
1.734,0.85,-0.04,-0.02
1.751,0.91,0.00,0.04
1.767,0.66,-0.01,-0.02
1.784,1.11,-0.01,0.04
1.801,0.69,-0.01,-0.00
1.834,1.01,-0.04,0.01
1.851,0.83,0.06,0.03
1.874,1.01,-0.02,-0.01
1.890,0.87,0.02,0.04
1.906,0.60,-0.03,-0.03
1.923,1.05,0.00,0.04
1.940,0.76,0.02,-0.02
1.967,1.04,-0.02,0.03
1.984,0.70,0.02,0.00
2.001,1.05,-0.04,0.01
2.034,0.81,0.02,0.02
