time,wx,wy,wz
0.003,-0.01,-0.01,0.01
0.023,-0.00,0.00,-0.01
0.039,-0.00,-0.00,0.01
0.056,0.01,-0.00,-0.01
0.073,-0.00,-0.00,0.01
0.103,0.00,-0.00,-0.00
0.123,-0.00,-0.00,0.01
0.141,-0.00,0.00,0.00
0.156,-0.00,-0.00,0.00
0.173,0.00,-0.00,0.00
0.203,0.00,-0.01,0.00
0.223,-0.01,-0.00,0.00
0.242,0.00,-0.00,0.00
0.256,-0.00,0.00,0.00
0.272,0.00,0.00,0.00
0.303,0.00,-0.00,0.00
0.323,-0.01,-0.00,0.00
0.341,-0.00,-0.00,0.00
0.356,-0.00,-0.00,-0.00
0.373,0.01,-0.00,0.00
0.403,0.01,-0.00,0.00
0.423,-0.00,-0.00,0.00
0.441,0.01,-0.00,0.00
0.456,0.01,0.00,-0.00
0.473,0.01,-0.00,0.00
0.489,-0.01,-0.00,0.00
0.519,-0.00,-0.00,0.00
0.540,0.01,0.00,0.00
0.556,0.00,-0.00,0.00
0.573,0.00,-0.00,0.00
0.589,-0.01,-0.00,0.00
0.619,-0.01,-0.00,0.00
0.636,0.00,-0.00,0.00
0.653,0.00,0.00,0.00
0.669,0.00,-0.00,0.00
0.703,-0.00,0.00,0.00
0.719,-0.01,-0.01,0.00
0.736,-0.00,-0.00,0.00
0.753,0.01,-0.00,0.00
0.769,0.00,-0.00,0.00
0.803,-0.00,-0.01,-0.00
0.820,-0.00,-0.00,0.00
0.836,0.00,-0.00,0.00
0.853,0.01,-0.00,0.00
0.869,-0.00,-0.00,0.01
0.903,-0.01,-0.00,0.00
0.924,-0.00,-0.00,0.00
0.940,0.01,-0.00,0.00
0.956,0.00,-0.00,0.00
0.973,-0.00,-0.00,0.00
0.990,-0.01,-0.00,0.00
1.020,-0.00,-0.00,0.00
1.036,-0.00,-0.00,0.00
1.053,-0.00,-0.00,0.00
1.069,-0.00,-0.00,0.00
1.086,-0.00,-0.00,0.00
1.119,-0.00,-0.00,0.00
1.136,-0.00,-0.00,-0.00
1.153,-0.00,-0.00,0.00
1.169,0.00,-0.00,0.00
1.186,-0.00,0.00,-0.00
1.219,-0.00,-0.00,0.00
1.236,-0.00,0.00,0.00
1.253,0.00,-0.00,-0.00
1.269,-0.00,0.00,0.00
1.286,1.40,-0.18,-0.00
1.307,0.96,0.06,0.06
1.336,0.57,-0.02,-0.02
1.353,1.20,0.01,0.04
1.369,0.82,0.01,0.02
1.386,0.70,-0.05,-0.01
1.419,0.91,0.01,0.04
1.436,0.76,-0.02,-0.01
1.453,1.07,0.01,0.04
1.469,0.60,-0.01,0.01
1.486,1.09,-0.03,0.01
1.519,0.80,0.04,0.04
1.536,0.87,-0.04,-0.02
1.553,0.85,0.03,0.04
1.569,1.01,-0.01,-0.00
1.586,1.05,0.01,0.05
1.619,0.54,-0.01,-0.01
1.636,1.15,-0.02,0.03
1.653,0.80,0.03,0.02
1.669,1.05,-0.04,0.00
1.686,0.83,0.04,0.04
1.719,1.01,-0.03,-0.01
1.736,0.90,0.03,0.05
1.753,0.59,-0.03,-0.02
1.769,0.96,-0.00,0.04
1.786,0.70,-0.01,-0.01
1.807,1.11,-0.02,0.03
1.823,0.73,0.06,0.02
1.853,0.99,-0.03,0.01
1.869,0.89,0.03,0.03
1.886,0.76,-0.03,-0.01
1.903,0.93,0.00,0.04
1.936,0.80,-0.00,-0.01
1.953,1.11,-0.01,0.04
1.969,0.63,0.02,0.01
1.986,1.09,-0.03,0.02
2.003,0.85,0.03,0.03
2.036,0.88,-0.03,-0.00
2.053,0.85,0.02,0.03
2.069,0.85,-0.01,-0.01
2.086,1.14,-0.00,0.05
2.103,0.52,0.01,-0.01
2.136,1.09,-0.02,0.03
2.153,0.93,0.05,0.02
2.169,0.99,-0.02,0.02
2.186,0.76,0.01,0.02
2.203,0.97,-0.02,0.00
2.236,1.04,0.03,0.04
2.253,0.52,-0.02,-0.02
2.269,0.98,-0.01,0.03
2.286,0.73,-0.01,-0.00
2.307,1.15,-0.01,0.03
2.324,0.80,0.04,0.02
2.340,0.95,-0.02,0.00
2.369,0.86,0.01,0.03
2.386,0.68,-0.02,-0.01
2.403,1.04,-0.00,0.04
2.419,0.80,0.01,-0.01
2.453,1.06,-0.01,0.04
2.469,0.68,0.01,-0.00
2.486,1.10,-0.01,0.03
2.503,0.82,0.00,0.02
2.519,0.77,-0.02,-0.01
2.553,0.92,0.01,0.04
2.569,0.80,-0.01,-0.01
2.586,1.02,-0.00,0.05
2.603,0.60,-0.00,-0.01
2.619,1.02,-0.01,0.03
2.653,0.76,0.03,-0.00
2.669,1.01,-0.00,0.02
2.686,0.88,-0.01,0.03
2.703,0.99,-0.00,0.00
2.719,0.92,0.01,0.03
2.753,0.60,-0.02,-0.02
2.769,1.03,0.00,0.04
2.786,0.73,-0.03,-0.00
2.807,1.13,0.00,0.03
2.824,0.79,0.01,0.02
2.840,1.00,-0.00,0.01
2.857,0.88,0.00,0.03
2.886,0.67,-0.01,-0.02
2.903,1.03,0.00,0.05
2.919,0.77,0.00,-0.01
2.953,1.04,0.01,0.04
2.969,0.74,0.01,0.00
2.986,1.05,0.01,0.02
3.003,0.84,-0.01,0.02
3.019,0.85,-0.00,-0.00
3.036,0.96,0.01,0.05
3.069,0.75,-0.01,-0.02
3.086,1.00,0.01,0.04
3.103,0.61,-0.03,-0.01
3.119,1.08,0.02,0.03
3.136,0.79,0.01,0.02
3.169,0.95,0.02,0.00
3.186,0.86,-0.02,0.04
3.203,0.93,-0.00,-0.01
3.219,1.07,0.00,0.05
3.236,0.51,-0.02,-0.03
3.269,1.01,0.02,0.03
3.286,0.75,-0.03,0.01
3.308,1.07,0.02,0.01
3.324,0.80,-0.02,0.05
3.341,0.91,0.00,-0.02
3.358,0.96,0.00,0.06
3.386,0.60,-0.01,-0.03
3.403,0.97,0.01,0.04
3.419,0.73,-0.01,-0.01
3.436,1.16,0.03,0.03
3.469,0.84,0.02,0.04
3.486,1.06,0.02,-0.01
3.503,0.77,-0.04,0.04
3.519,0.83,-0.00,-0.03
3.536,0.90,-0.00,0.06
3.569,0.85,-0.00,-0.02
3.586,1.01,0.01,0.05
3.603,0.58,-0.05,-0.00
3.619,1.10,0.01,0.01
3.636,0.84,-0.00,0.04
3.669,0.92,0.02,-0.02
3.686,0.82,-0.02,0.06
3.703,0.89,-0.00,-0.03
3.719,1.11,0.00,0.07
3.736,0.58,-0.01,-0.02
3.753,1.03,0.01,0.02
3.786,0.77,-0.02,0.03
3.809,1.08,0.01,-0.01
3.825,0.85,-0.01,0.08
3.841,0.99,0.01,-0.04
3.858,0.84,0.01,0.07
3.874,0.67,-0.01,-0.04
3.903,1.05,0.00,0.06
3.919,0.64,-0.03,-0.01
3.936,1.09,0.02,0.01
3.953,0.78,0.02,0.05
3.986,1.06,0.01,-0.03
4.003,0.86,-0.02,0.08
4.019,0.74,-0.01,-0.05
4.036,0.95,0.00,0.07
4.053,0.81,-0.01,-0.03
4.086,1.04,0.01,0.04
4.103,0.61,-0.03,0.02
4.119,1.12,-0.00,-0.01
4.136,0.86,0.00,0.08
4.153,0.85,-0.02,-0.06
4.186,0.83,0.01,0.08
4.203,0.88,-0.01,-0.04
4.219,1.03,0.01,0.06
4.236,0.51,-0.01,-0.02
4.253,1.09,0.00,0.02
4.286,0.77,0.02,0.04
4.309,1.00,-0.02,-0.04
4.325,0.89,0.02,0.10
4.341,0.93,-0.02,-0.05
4.358,0.85,0.02,0.07
4.375,0.66,-0.02,-0.04
4.392,1.10,0.01,0.05
4.419,0.67,-0.03,0.01
4.436,1.06,-0.01,-0.01
4.453,0.77,0.04,0.07
4.469,1.02,-0.02,-0.05
4.503,0.87,0.03,0.08
4.519,0.65,-0.04,-0.06
4.536,1.03,0.01,0.07
4.553,0.82,-0.00,-0.01
4.569,1.09,-0.00,0.02
4.603,0.67,0.02,0.04
4.619,1.08,-0.04,-0.02
4.636,0.84,0.03,0.08
4.653,0.84,-0.04,-0.05
4.669,0.87,0.03,0.07
4.703,0.96,-0.01,-0.02
4.719,0.99,0.00,0.05
4.736,0.50,-0.01,-0.01
4.753,1.13,-0.01,0.02
4.769,0.83,0.06,0.04
4.803,0.96,-0.04,-0.03
4.819,0.86,0.03,0.08
4.836,0.96,-0.03,-0.03
4.853,0.91,0.02,0.06
4.869,0.63,-0.02,-0.03
4.903,1.09,-0.00,0.04
4.919,0.68,-0.01,0.01
4.936,1.12,-0.03,0.00
4.953,0.84,0.06,0.06
4.969,0.92,-0.06,-0.03
5.003,0.86,0.03,0.05
5.019,0.69,-0.03,-0.03
5.036,1.00,0.01,0.04
5.053,0.74,0.01,-0.01
5.069,1.07,-0.02,0.03
5.086,0.76,0.04,0.03
5.119,1.03,-0.05,-0.00
5.136,0.82,0.03,0.05
5.153,0.81,-0.04,-0.02
5.169,0.93,0.03,0.05
5.186,0.76,-0.02,-0.02
5.219,1.15,-0.00,0.04
5.236,0.58,0.02,0.00
5.253,0.99,-0.05,0.01
5.269,0.73,0.06,0.02
5.286,0.97,-0.04,-0.00
5.309,0.90,0.03,0.06
5.325,0.99,-0.02,-0.01
5.353,0.97,0.01,0.04
