time,wx,wy,wz
0.008,-0.00,0.00,0.00
0.041,-0.01,0.00,0.00
0.058,0.01,0.00,0.01
0.074,-0.00,0.00,0.00
0.091,-0.00,0.00,0.00
0.108,0.00,0.00,0.00
0.141,-0.00,0.00,-0.00
0.158,0.00,-0.00,0.00
0.174,0.00,-0.00,0.00
0.191,-0.00,-0.01,0.00
0.208,-0.00,-0.00,0.00
0.241,0.00,-0.00,0.00
0.258,0.00,-0.01,0.00
0.275,-0.00,-0.00,0.00
0.291,0.00,-0.00,0.00
0.308,0.00,-0.00,0.00
0.341,-0.00,-0.00,0.00
0.357,0.00,-0.00,0.00
0.374,-0.00,-0.00,0.00
0.391,-0.00,-0.00,0.00
0.408,0.00,-0.00,0.00
0.424,-0.00,-0.00,0.00
0.458,0.00,-0.00,0.00
0.474,0.00,-0.00,0.00
0.491,-0.00,-0.00,0.00
0.508,-0.00,-0.00,0.00
0.524,-0.00,-0.00,-0.00
0.558,-0.00,-0.00,0.00
0.574,0.00,-0.00,0.00
0.591,0.00,-0.00,0.00
0.608,-0.00,-0.00,0.00
0.625,-0.00,-0.00,0.00
0.658,0.00,-0.00,0.00
0.674,-0.00,-0.00,0.00
0.691,-0.00,-0.00,0.00
0.708,0.00,-0.00,0.00
0.724,0.00,-0.00,0.00
0.758,-0.00,-0.00,0.00
0.774,0.00,-0.00,0.01
0.791,-0.00,-0.00,0.00
0.808,-0.00,-0.00,0.00
0.824,-0.00,-0.00,0.00
0.858,-0.00,-0.00,0.00
0.874,0.00,-0.00,0.00
0.891,0.00,-0.00,0.00
0.908,-0.00,-0.00,0.00
0.924,0.00,-0.00,0.00
0.958,0.00,-0.00,0.00
0.974,-0.00,-0.00,-0.00
0.991,0.00,-0.00,0.00
1.008,0.00,-0.00,0.00
1.024,-0.00,0.00,0.00
1.041,-0.00,-0.00,0.00
1.074,0.00,-0.00,0.00
1.091,0.00,-0.00,0.00
1.108,-0.00,-0.00,0.00
1.124,-0.00,-0.00,0.00
1.141,0.00,-0.00,0.00
1.174,-0.00,-0.00,0.00
1.191,-0.00,0.00,0.00
1.208,-0.00,-0.00,0.00
1.224,-0.00,-0.00,0.00
1.241,0.00,-0.00,0.00
1.274,-0.00,-0.00,0.00
1.291,0.00,-0.00,0.00
1.308,-0.00,-0.00,0.00
1.324,-0.00,-0.00,0.00
1.341,0.00,-0.00,0.00
1.374,-0.00,0.00,0.00
1.391,-0.00,-0.00,0.00
1.408,-0.00,-0.00,0.00
1.424,-0.00,-0.00,0.00
1.441,-0.00,-0.00,0.00
1.474,-0.00,-0.00,0.00
1.491,-0.00,-0.00,0.00
1.508,-0.00,-0.00,0.00
1.524,0.00,-0.00,0.00
1.541,0.00,-0.00,0.01
1.574,0.00,-0.00,0.00
1.591,0.00,-0.00,0.00
1.608,-0.00,-0.00,0.00
1.624,-0.00,-0.00,0.00
1.641,-0.00,-0.00,0.00
1.658,-0.00,-0.00,0.00
1.691,-0.00,-0.01,0.00
1.708,-0.01,-0.00,0.00
1.724,0.01,-0.00,0.00
1.741,-0.01,-0.00,0.00
1.758,-0.00,0.00,0.00
1.791,0.00,-0.00,0.00
1.808,-0.02,-0.04,-0.61
1.824,-0.03,-0.09,-0.57
1.841,0.04,0.04,-0.03
1.857,-0.05,0.01,0.33
1.891,0.02,0.07,-0.24
1.907,-0.00,0.00,-0.03
1.924,-0.00,-0.04,0.20
1.941,0.01,0.01,-0.14
1.957,-0.01,-0.00,-0.06
1.991,0.01,-0.03,0.14
2.007,0.00,0.01,-0.06
2.024,-0.00,0.01,-0.08
2.041,0.00,-0.02,0.10
2.058,0.00,0.00,0.01
2.091,-0.01,0.01,-0.08
2.107,0.00,-0.01,0.05
2.124,0.00,-0.01,0.05
2.141,-0.00,0.01,-0.06
2.158,-0.00,-0.01,0.01
2.191,0.00,-0.01,0.06
2.207,-0.00,0.01,-0.04
2.224,-0.00,-0.00,-0.02
2.241,-0.00,-0.01,0.06
2.258,-0.00,0.00,-0.01
2.291,-0.00,0.00,-0.04
2.307,0.00,-0.01,0.05
