time;wx (rad/s);wy (rad/s);wz (rad/s)
0,338913;0,01;-0,02;0,01
0,341367;0,01;0,03;-0,00
0,342900;0,02;0,04;0,00
0,345447;0,02;0,05;0,00
0,347175;0,01;0,03;0,00
0,348867;0,01;0,00;-0,00
0,350795;0,01;-0,02;-0,00
0,353445;0,01;-0,03;-0,00
0,355192;0,01;-0,05;-0,01
0,356942;0,01;-0,03;-0,00
0,359110;0,02;0,00;-0,01
0,362552;0,02;0,03;-0,00
0,362777;0,02;0,02;-0,00
0,365147;0,01;0,02;-0,00
0,367062;0,01;0,02;-0,00
0,368952;0,00;0,00;-0,00
0,370895;-0,00;-0,01;-0,00
0,372740;-0,00;-0,05;-0,00
0,374878;-0,00;-0,03;-0,00
0,377100;-0,00;-0,03;0,00
0,380635;-0,01;-0,01;0,00
0,381044;-0,01;0,03;-0,00
0,382952;-0,00;0,03;0,00
0,385267;-0,01;0,04;0,00
0,387038;-0,01;0,02;0,00
0,389087;-0,02;-0,02;0,00
0,390884;-0,01;-0,02;0,00
0,392855;-0,01;-0,02;0,01
0,396146;-0,01;-0,01;0,00
0,396913;-0,01;0,00;0,00
0,400590;-0,01;-0,00;0,00
0,400999;-0,01;0,02;0,00
0,402931;-0,01;0,03;0,00
0,404794;0,00;0,03;0,00
0,407108;-0,00;-0,00;0,00
0,408662;-0,00;-0,01;0,00
0,410931;-0,00;-0,02;-0,00
0,412889;0,00;-0,02;-0,00
0,414786;0,01;-0,03;-0,00
0,416855;-0,00;0,01;-0,00
0,418934;0,01;0,03;-0,00
0,421128;0,01;0,04;-0,00
0,422897;0,01;0,02;-0,00
0,424764;0,01;0,02;-0,00
0,426754;0,00;-0,02;0,00
0,429156;0,01;-0,01;-0,00
0,431098;0,01;-0,02;-0,00
0,432839;0,01;-0,03;-0,00
0,434864;0,01;0,01;0,00
0,436787;0,01;-0,01;0,00
0,439080;0,00;0,02;-0,00
0,441131;0,01;0,01;-0,00
0,442849;-0,00;0,02;0,00
0,446781;-0,00;0,01;0,00
0,447095;-0,01;0,02;0,00
0,449002;0,01;0,03;0,00
0,450879;-0,00;-0,04;0,00
0,453523;-0,00;-0,00;0,00
0,454793;-0,01;0,00;0,00
0,456775;-0,01;-0,03;0,00
0,458918;-0,01;-0,03;0,00
0,461249;-0,00;0,01;0,00
0,464061;-0,01;0,01;0,00
0,464729;-0,01;0,04;0,00
0,467011;-0,01;0,03;0,00
0,468818;-0,00;0,01;0,00
0,470818;-0,00;0,01;0,00
0,472932;-0,01;-0,03;0,00
0,474870;-0,01;-0,02;-0,00
0,476796;-0,00;-0,03;-0,00
0,480643;-0,00;-0,01;-0,00
0,481073;-0,00;-0,00;-0,00
0,483374;-0,00;0,02;-0,00
0,485000;0,00;0,03;-0,00
0,486968;-0,00;0,02;-0,00
0,489005;0,00;0,02;-0,01
0,490944;0,00;-0,02;-0,00
0,492925;0,01;0,01;-0,00
0,496023;0,00;-0,01;-0,00
0,497125;0,01;-0,00;-0,00
0,498976;0,00;-0,02;-0,00
0,501401;0,01;-0,03;0,00
0,503138;0,01;0,02;-0,00
0,505102;0,01;-0,02;0,00
0,508300;0,01;0,04;0,00
0,509108;0,01;0,03;0,00
0,510889;0,01;-0,01;0,00
0,513143;0,00;-0,00;0,00
0,515017;-0,00;-0,01;0,00
0,517201;0,00;-0,00;0,00
0,519254;-0,00;-0,02;0,00
0,521195;-0,00;-0,01;0,00
0,523041;-0,00;0,01;0,00
0,524853;-0,00;-0,01;0,00
0,526785;-0,00;0,00;0,01
0,529745;-0,01;0,01;0,00
0,530997;-0,00;0,01;0,00
0,533370;-0,00;0,01;0,00
0,534824;-0,00;-0,01;0,00
0,537109;-0,00;0,01;-0,00
0,538757;-0,01;-0,00;0,00
0,540914;-0,01;-0,00;-0,00
0,542768;-0,00;0,00;-0,00
0,545020;-0,01;-0,00;-0,00
0,546861;-0,01;0,01;-0,00
0,548974;-0,00;0,01;-0,00
0,550738;-0,01;-0,01;-0,00
0,552725;-0,00;0,02;-0,00
0,554677;-0,00;-0,00;-0,00
0,556762;0,01;0,00;-0,00
0,558654;0,00;0,01;-0,00
0,560905;0,00;0,01;-0,01
0,562602;0,00;0,01;-0,00
0,564641;0,00;-0,00;-0,00
0,566651;0,00;-0,01;0,00
0,568704;0,00;0,01;-0,00
0,570987;0,01;-0,01;-0,00
0,573184;0,01;0,00;0,00
0,574763;0,01;0,00;0,00
0,576764;-0,00;-0,03;0,00
0,582130;0,01;0,01;0,00
0,582426;0,01;0,00;0,00
0,583222;0,00;-0,00;0,00
0,585931;0,00;0,04;0,00
0,587830;0,00;0,01;0,01
0,591980;0,01;0,02;0,00
0,592144;-0,00;-0,00;0,00
0,592874;-0,01;-0,05;0,00
0,596370;-0,01;0,01;0,00
0,597532;-0,00;-0,00;0,01
0,598833;0,00;0,00;0,00
0,602510;0,00;0,02;0,00
0,603304;0,00;0,04;0,00
0,605219;-0,00;0,02;-0,00
0,606918;0,00;0,01;-0,00
0,609396;-0,01;-0,01;-0,00
0,611258;-0,01;-0,01;-0,00
0,613262;-0,01;-0,03;-0,00
0,616272;-0,00;-0,04;-0,00
0,616923;-0,00;-0,01;-0,00
0,619268;-0,00;-0,01;-0,00
0,621314;0,00;0,04;-0,00
0,623430;0,00;0,04;-0,01
0,625108;0,00;0,03;-0,00
0,628180;0,00;0,00;-0,00
0,629592;-0,00;-0,01;-0,00
0,631173;-0,00;-0,03;-0,00
0,633448;-0,00;-0,05;-0,00
0,635360;-0,00;-0,04;-0,00
0,637308;-0,00;0,00;-0,00
0,640564;0,00;0,03;0,00
0,640960;0,00;0,03;0,00
0,643217;0,00;0,06;0,00
0,646726;0,00;0,04;0,00
0,647015;0,00;0,01;0,00
0,649271;-0,00;-0,03;0,00
0,651285;-0,01;-0,05;0,01
0,653382;-0,00;-0,05;0,00
0,655497;-0,00;-0,04;0,00
0,657331;0,00;-0,02;0,00
0,659061;0,01;0,06;0,00
0,663120;0,01;0,06;0,00
0,663436;0,01;0,07;0,00
0,665603;0,01;0,03;0,00
0,667415;-0,00;-0,01;0,00
0,669517;-0,01;-0,04;0,00
0,671173;-0,01;-0,06;-0,00
0,673769;0,00;-0,06;-0,00
0,675194;0,00;-0,02;-0,00
0,677305;0,01;-0,00;0,00
0,682215;0,00;0,05;-0,01
0,684418;0,01;0,05;-0,00
0,684603;0,01;0,06;-0,00
0,684900;-0,00;0,05;-0,00
0,688499;-0,01;-0,01;-0,00
0,691938;-0,01;-0,03;-0,00
0,692340;-0,01;-0,05;-0,00
0,692837;-0,01;-0,04;-0,00
0,695130;-0,01;-0,03;-0,00
0,696915;-0,00;-0,02;-0,00
0,699727;0,01;0,04;-0,00
0,700931;0,01;0,03;0,00
0,702703;0,01;0,08;-0,00
0,705331;-0,00;0,04;0,00
0,707409;-0,01;0,03;0,00
0,708596;-0,01;-0,01;-0,00
0,710592;-0,00;-0,07;0,00
0,712858;-0,01;-0,06;0,00
0,714836;-0,01;-0,06;0,00
0,716962;-0,01;-0,01;0,00
0,719037;0,01;0,02;0,00
0,721422;0,01;0,05;0,00
0,722773;0,01;0,05;0,00
0,724532;0,00;0,04;0,00
0,726810;0,00;0,03;0,00
0,729598;-0,01;-0,05;-0,00
0,730658;-0,00;-0,05;0,00
0,732710;-0,01;-0,05;0,00
0,734654;-0,01;-0,05;0,00
0,737353;0,00;-0,01;0,00
0,738760;0,01;0,02;0,00
0,740928;0,01;0,03;0,00
0,742717;0,00;0,05;0,00
0,744832;0,01;0,04;-0,00
0,746761;0,01;-0,00;-0,00
0,748870;0,00;-0,03;0,00
0,750751;-0,00;-0,02;-0,00
0,752933;-0,00;-0,02;-0,00
0,754673;0,00;-0,00;-0,00
0,757113;0,00;-0,00;0,00
0,758854;-0,00;0,02;0,00
0,761196;0,00;0,01;-0,00
0,762889;0,00;-0,00;-0,00
0,764877;0,00;0,03;-0,00
0,767513;-0,00;-0,01;0,00
0,768886;-0,00;-0,01;-0,00
0,770815;-0,00;-0,01;-0,00
0,773118;-0,00;-0,03;-0,00
0,775081;-0,01;-0,02;-0,00
0,776877;-0,01;-0,01;-0,00
0,781863;-0,00;0,01;0,00
0,782462;0,00;0,02;-0,00
0,782906;-0,00;0,00;0,00
0,784971;-0,00;0,05;-0,00
0,787742;-0,00;0,00;0,00
0,789272;-0,00;-0,02;0,00
0,791081;-0,00;0,02;0,00
0,793170;-0,01;-0,02;0,00
0,796357;0,00;-0,01;0,00
0,797128;-0,00;-0,02;0,00
0,799213;-0,00;-0,01;0,00
0,801985;0,00;-0,00;0,00
0,803313;0,00;0,01;0,00
0,804679;0,00;0,03;0,00
0,806859;0,00;0,03;0,00
0,808998;0,00;0,01;0,00
0,811325;-0,00;-0,02;-0,00
0,813619;-0,00;-0,02;0,00
0,815300;-0,01;-0,02;-0,00
0,818932;-0,00;-0,03;0,00
0,819100;-0,00;-0,01;-0,00
0,821613;0,00;-0,01;0,00
0,823296;0,01;0,04;-0,00
0,824881;0,00;0,02;-0,00
0,827022;0,00;0,00;0,00
0,831708;-0,00;0,03;-0,00
0,832048;-0,00;-0,01;-0,00
0,833242;-0,00;-0,00;-0,00
0,835413;-0,00;-0,03;-0,00
0,837547;-0,00;-0,02;0,00
0,839759;0,00;-0,02;-0,00
0,842276;0,00;-0,02;0,00
0,844237;0,00;0,00;0,00
0,846747;0,00;0,02;0,00
0,848102;0,01;0,04;0,00
0,849504;0,00;0,03;0,00
0,850940;0,01;0,01;0,00
0,853179;-0,00;0,01;0,00
0,854971;-0,01;-0,03;0,00
0,856955;-0,01;-0,03;0,00
0,859381;-0,01;-0,06;0,00
0,861773;-0,00;-0,01;-0,00
0,864234;-0,00;0,02;-0,00
0,865743;-0,00;-0,00;0,01
0,869627;0,00;0,05;0,00
0,870384;-0,00;0,03;0,00
0,870984;0,01;0,02;0,00
0,873272;-0,00;0,00;0,00
0,875299;-0,01;-0,05;0,00
0,877151;-0,01;-0,04;-0,00
0,881892;-0,00;-0,06;0,00
0,882178;0,00;-0,01;-0,00
0,886555;0,00;0,01;0,00
0,886843;0,00;0,03;-0,00
0,886990;0,01;0,05;-0,00
0,889333;0,01;0,04;-0,00
0,890916;-0,00;0,03;-0,00
0,893346;-0,00;0,00;-0,00
0,897441;-0,01;-0,03;-0,00
0,897719;-0,00;-0,04;0,00
0,899459;-0,01;-0,05;-0,00
0,902067;0,00;-0,01;-0,00
0,902959;0,00;0,02;0,00
0,905454;-0,00;-0,03;0,00
0,906953;0,00;0,06;0,00
0,908813;-0,00;0,03;0,00
0,910832;0,01;0,02;0,00
0,912662;0,01;0,00;-0,00
0,915477;-0,00;-0,05;0,00
0,916818;-0,00;-0,02;0,00
0,919423;-0,00;-0,02;-0,00
0,921012;0,00;-0,03;0,00
0,922695;-0,01;-0,03;0,00
0,924810;-0,00;0,02;0,00
0,927015;0,00;0,03;-0,00
0,929739;0,00;0,03;0,00
0,931043;0,01;0,03;-0,00
0,933558;0,00;0,01;-0,00
0,934939;-0,00;-0,01;0,00
0,937840;-0,00;-0,04;0,00
0,939528;-0,00;-0,04;0,00
0,941649;-0,00;0,00;-0,00
0,943056;0,00;0,01;0,00
0,945441;0,00;0,03;0,00
0,948015;0,01;0,03;-0,00
0,950956;0,00;0,03;0,00
0,951141;-0,00;0,02;0,00
0,953663;-0,00;-0,01;0,00
0,955644;-0,00;-0,02;0,00
0,958065;-0,01;-0,04;0,00
0,959686;-0,01;-0,00;-0,00
0,961666;-0,00;-0,02;0,00
0,963551;0,00;0,00;0,00
0,965068;-0,00;-0,02;0,00
0,967168;0,00;0,01;0,00
0,968968;0,00;0,04;0,00
0,971550;0,00;0,01;-0,00
0,972937;0,01;0,03;0,00
0,975008;-0,00;0,02;0,00
0,977350;0,00;-0,00;-0,00
0,983167;-0,00;0,00;-0,00
0,983536;-0,00;-0,02;-0,00
0,983932;-0,01;-0,06;0,00
0,985193;-0,00;-0,01;-0,00
0,988804;0,00;-0,00;0,00
0,989732;0,01;0,01;0,00
0,990934;0,01;0,04;0,00
0,993032;0,00;0,05;-0,00
0,997123;0,01;0,04;-0,00
0,997879;0,00;-0,01;0,00
0,999586;-0,00;-0,04;0,00
1,001501;-0,01;-0,03;0,00
1,003443;-0,00;-0,03;-0,00
1,004941;-0,00;-0,03;0,00
1,007117;0,00;0,01;0,00
1,008874;0,01;0,03;0,00
1,012010;0,01;0,04;-0,00
1,014198;0,00;0,01;0,00
1,016165;0,00;0,01;0,00
1,017867;-0,00;-0,00;0,00
1,019498;-0,00;-0,03;-0,00
1,021496;-0,00;-0,02;0,00
1,023112;-0,00;-0,02;-0,00
1,025085;-0,00;-0,02;0,00
1,027489;0,00;0,01;0,00
1,030468;0,01;0,02;0,00
1,031419;0,00;0,04;0,00
1,033057;0,00;0,02;0,00
1,035381;0,00;0,03;0,00
1,037473;-0,00;-0,01;0,00
1,039332;-0,00;-0,02;0,00
1,041148;-0,00;-0,02;0,00
1,042774;-0,00;-0,02;0,00
1,045273;-0,00;-0,02;0,00
1,048304;0,00;0,00;0,00
1,050722;-0,00;-0,01;0,00
1,051027;-0,00;0,01;0,00
1,052966;0,00;-0,00;0,00
1,055086;0,00;0,01;0,00
1,056864;0,00;0,02;-0,00
1,059271;-0,00;0,00;0,00
1,061972;-0,00;0,00;0,00
1,064087;0,00;-0,00;-0,00
1,066707;-0,00;-0,02;0,00
1,067744;0,00;0,01;0,00
1,069111;-0,00;-0,03;0,00
1,071251;0,01;0,01;-0,00
1,073219;0,01;0,01;0,00
1,074963;0,00;0,01;-0,00
1,076911;0,00;0,02;-0,00
1,083514;-0,00;-0,02;-0,00
1,084044;0,01;-0,01;-0,00
1,084271;-0,00;-0,00;-0,00
1,085614;-0,00;-0,01;0,00
1,088204;-0,00;0,01;-0,00
1,089945;0,01;0,01;0,00
1,091352;0,00;0,03;0,00
1,093412;0,00;0,01;0,00
1,095423;0,01;0,01;0,00
1,096863;0,00;0,00;0,00
1,099211;-0,00;-0,03;0,00
1,101553;-0,00;-0,02;-0,00
1,103472;-0,01;-0,03;-0,00
1,105527;0,00;0,00;-0,00
1,107715;0,00;-0,01;-0,00
1,108932;-0,00;-0,01;0,00
1,110892;0,00;0,05;0,00
1,113940;0,00;0,00;0,00
1,114956;0,01;0,01;0,00
1,117284;-0,00;0,02;-0,00
1,119398;-0,00;-0,02;-0,00
1,122111;-0,00;-0,02;-0,00
1,123707;-0,00;-0,04;-0,00
