time;wx (rad/s);wy (rad/s);wz (rad/s)
0,336608;-0,01;-0,01;0,00
0,338654;-0,00;-0,01;0,00
0,340707;0,01;-0,00;-0,00
0,343088;0,03;-0,01;-0,00
0,344510;0,02;0,00;-0,01
0,347175;0,03;0,00;-0,00
0,348750;0,02;0,00;-0,01
0,350764;0,02;-0,00;-0,00
0,352639;-0,02;0,02;-0,01
0,354578;-0,02;0,02;-0,01
0,356661;-0,02;-0,01;-0,00
0,359573;-0,03;-0,00;-0,00
0,360708;-0,03;0,00;-0,00
0,363026;-0,02;0,00;0,00
0,364663;-0,02;0,01;-0,00
0,366794;0,01;0,01;0,00
0,368839;0,02;0,00;0,00
0,370572;0,02;0,02;0,00
0,372579;0,03;0,00;0,00
0,374598;0,02;0,00;0,00
0,376689;0,03;-0,01;0,01
0,378768;0,02;-0,01;0,00
0,381277;-0,01;0,00;0,00
0,382795;-0,01;-0,01;0,00
0,384711;-0,03;0,00;-0,00
0,386921;-0,04;0,00;-0,00
0,388724;-0,03;-0,00;-0,00
0,390649;-0,03;0,01;-0,00
0,393258;-0,02;0,01;-0,00
0,394752;-0,00;-0,00;-0,00
0,396760;0,01;0,01;-0,01
0,398755;0,03;-0,01;-0,00
0,400636;0,01;0,02;-0,01
0,402700;0,03;0,01;-0,00
0,404738;0,03;0,00;-0,00
0,406934;0,01;0,02;0,00
0,408520;0,02;-0,01;0,00
0,410820;-0,02;0,01;0,00
0,412908;-0,01;-0,01;0,00
0,414963;-0,02;-0,01;0,01
0,416699;-0,02;-0,01;0,00
0,418694;-0,02;-0,01;0,01
0,420655;-0,02;0,01;0,00
0,422670;-0,00;0,01;-0,00
0,424671;-0,00;0,01;0,00
0,428146;0,01;0,00;0,00
0,428636;0,01;0,01;-0,00
0,431014;0,02;-0,00;-0,00
0,432667;0,02;0,00;-0,00
0,434674;0,01;0,01;-0,00
0,436558;0,02;-0,01;-0,00
0,438571;0,01;-0,02;-0,00
0,440597;-0,01;0,01;-0,01
0,443195;-0,02;0,00;-0,00
0,444492;-0,04;0,02;-0,01
0,447053;-0,01;-0,02;-0,00
0,448889;-0,02;-0,01;0,00
0,450704;-0,02;0,01;-0,00
0,452846;-0,01;0,01;0,00
0,454645;-0,00;0,02;0,00
0,456673;0,02;0,01;0,00
0,458699;0,02;0,00;0,00
0,460483;0,01;0,01;0,00
0,463232;0,01;0,01;0,00
0,464870;0,03;-0,01;0,00
0,466927;0,00;0,01;0,00
0,468877;-0,01;0,00;0,00
0,470955;-0,01;-0,01;0,01
0,472701;-0,03;0,00;0,00
0,474573;-0,02;-0,01;-0,00
0,476793;-0,02;-0,00;-0,00
0,478581;-0,02;-0,00;-0,00
0,480926;0,00;-0,00;-0,01
0,482773;0,01;-0,00;-0,00
0,484730;0,02;0,01;-0,00
0,487221;0,02;0,00;-0,00
0,488611;0,02;0,01;-0,00
0,490561;0,03;-0,01;-0,00
0,493275;0,03;-0,01;0,00
0,494529;0,00;0,01;0,00
0,498507;0,01;-0,01;-0,00
0,499843;-0,01;-0,02;0,00
0,500688;0,00;-0,02;0,00
0,502773;-0,02;-0,01;0,01
0,505067;-0,02;0,00;0,00
0,506895;-0,02;0,01;-0,00
0,509147;-0,01;0,01;0,00
0,510617;-0,00;-0,01;0,00
0,512435;0,00;0,01;-0,00
0,514741;0,00;0,02;-0,00
0,516989;0,04;-0,02;0,01
0,518663;0,02;-0,01;0,00
0,520661;0,01;0,00;0,00
0,522836;0,00;0,00;-0,00
0,524646;-0,02;0,01;-0,00
0,528071;-0,00;-0,01;-0,00
0,528563;-0,02;0,01;-0,00
0,530853;-0,01;-0,01;0,00
0,532840;0,00;-0,01;0,00
0,534937;-0,01;0,01;-0,00
0,536651;0,01;-0,01;0,00
0,538554;0,01;-0,01;0,00
0,540820;0,00;0,01;-0,00
0,543315;0,01;-0,00;0,00
0,545041;0,02;-0,01;0,00
0,546841;0,01;0,01;0,00
0,548557;0,02;-0,01;0,00
0,550471;-0,02;0,02;0,00
0,553155;-0,01;0,00;0,00
0,554598;-0,03;0,01;0,00
0,556731;-0,03;0,02;-0,00
0,558619;-0,01;-0,00;0,00
0,560690;-0,01;0,00;0,00
0,563948;0,02;-0,02;0,00
0,564915;0,02;-0,02;0,00
0,567004;0,02;-0,01;0,00
0,568352;0,00;0,02;-0,00
0,570288;-0,00;0,02;-0,00
0,572272;0,02;-0,01;-0,00
0,574687;0,00;-0,00;-0,00
0,577063;-0,00;0,00;-0,00
0,578860;-0,02;0,01;-0,00
0,581494;-0,00;-0,01;0,00
0,582854;-0,00;-0,01;-0,00
0,585267;-0,02;0,01;-0,00
0,587208;-0,01;-0,01;-0,00
0,589202;-0,01;0,00;0,00
0,591001;-0,00;-0,00;0,00
0,593828;-0,02;0,02;-0,00
0,595352;-0,01;0,02;-0,00
0,597268;0,01;0,00;-0,00
0,599597;0,02;-0,00;0,00
0,601747;0,02;0,00;0,00
0,602639;0,01;0,01;-0,00
0,604677;0,00;0,01;0,00
0,606796;0,00;-0,01;0,00
0,608463;0,00;-0,01;0,00
0,611244;0,00;-0,01;0,00
0,616174;-0,02;0,00;0,00
0,616560;-0,03;0,01;-0,00
0,617041;-0,02;-0,01;0,00
0,619182;-0,04;0,02;-0,00
0,621113;-0,02;0,03;-0,00
0,622769;-0,01;0,02;-0,00
0,624710;0,02;-0,02;0,00
0,629539;0,03;-0,02;0,00
0,629859;0,02;0,00;0,00
0,632942;0,01;0,02;0,00
0,634478;0,03;-0,01;0,00
0,635574;0,01;0,00;0,00
0,636802;0,00;-0,00;0,00
0,638664;-0,02;0,01;-0,00
0,640677;-0,02;0,00;-0,00
0,643948;-0,02;-0,00;0,00
0,645329;-0,02;0,00;-0,00
0,649360;-0,01;-0,01;0,00
0,649662;-0,01;-0,00;0,00
0,651506;-0,00;-0,01;0,00
0,652720;0,02;-0,01;0,00
0,654694;0,01;0,00;0,00
0,656576;0,03;-0,01;0,01
0,658542;0,03;-0,01;0,00
0,661386;0,01;0,01;-0,00
0,663539;0,01;-0,00;-0,00
0,664897;-0,00;0,01;-0,00
0,667963;-0,02;0,02;-0,00
0,669196;-0,03;0,02;-0,00
0,671070;-0,01;-0,00;-0,00
0,672752;-0,02;0,01;-0,00
0,674582;-0,01;0,00;-0,00
0,677164;-0,01;0,01;-0,00
0,678866;-0,01;0,01;0,00
0,681307;0,00;-0,01;0,00
0,683188;-0,01;0,01;0,00
0,685030;-0,00;0,00;0,00
0,687280;-0,01;0,00;-0,00
0,688979;0,01;-0,00;0,00
0,690989;0,00;0,01;-0,00
0,693998;0,00;0,01;-0,00
0,695309;0,02;-0,00;-0,00
0,696882;0,01;0,01;0,00
0,699372;0,01;-0,00;-0,00
0,701282;0,00;-0,00;-0,00
0,702724;0,00;-0,01;-0,00
0,704769;0,00;-0,02;0,00
0,706807;-0,02;0,00;-0,00
0,709067;-0,01;-0,01;0,00
0,711071;-0,02;-0,01;-0,00
0,714060;-0,02;0,00;-0,00
0,714976;-0,01;-0,01;-0,00
0,717115;-0,00;-0,00;-0,00
0,718834;-0,00;0,01;-0,00
0,721029;0,02;-0,00;0,00
0,722796;0,02;0,01;-0,00
0,724659;0,03;0,01;0,00
0,732468;0,01;0,01;-0,00
0,732916;0,01;-0,00;0,00
0,733106;0,00;0,01;-0,00
0,733269;0,01;-0,01;0,00
0,735705;-0,01;-0,01;0,00
0,737130;-0,02;-0,01;0,00
0,738891;-0,03;-0,00;-0,00
0,740701;-0,02;-0,01;0,00
0,742624;-0,01;-0,02;0,00
0,744621;-0,00;-0,01;-0,00
0,746896;0,01;0,00;-0,00
0,749223;0,01;0,02;-0,00
0,750566;0,02;0,02;-0,00
0,752812;0,04;-0,01;0,00
0,754926;0,03;-0,00;-0,00
0,757179;0,01;0,01;-0,00
0,759169;0,01;-0,01;0,00
0,760876;-0,02;0,02;-0,00
0,762965;-0,03;0,02;0,00
0,764772;-0,02;0,00;-0,00
0,767449;-0,02;0,00;0,00
0,768667;-0,02;-0,00;-0,00
0,770642;-0,01;-0,00;0,00
0,772811;-0,01;0,00;0,00
0,774783;-0,00;0,00;0,00
0,777513;0,00;0,00;-0,00
0,779245;0,01;-0,00;0,00
0,781792;0,04;-0,02;0,00
0,783646;0,03;-0,01;0,00
0,785363;0,03;-0,01;0,00
0,787222;0,03;-0,02;0,00
0,788910;0,00;0,01;-0,00
0,790814;-0,00;0,00;-0,00
0,794430;-0,01;0,00;-0,00
0,798899;-0,01;0,00;-0,00
0,799191;-0,01;-0,01;0,00
0,799379;-0,03;0,01;-0,00
0,801148;-0,02;-0,00;0,00
0,803392;0,00;-0,02;0,00
0,804964;-0,02;0,02;-0,00
0,807228;0,00;0,00;-0,00
0,808663;0,01;0,00;0,00
0,810911;0,01;0,00;0,00
0,814831;0,02;0,00;0,00
0,815630;0,01;0,00;0,00
0,816987;0,01;0,00;0,00
0,819047;-0,00;0,01;0,00
0,821242;-0,01;0,00;0,00
0,823684;-0,00;-0,01;-0,00
0,825207;-0,03;0,01;-0,00
0,830317;-0,02;0,02;-0,00
0,833367;-0,03;0,02;-0,00
0,833641;0,02;-0,03;0,00
0,833821;0,01;-0,01;0,00
0,835617;0,00;-0,01;-0,00
0,836872;0,00;0,02;-0,00
0,838847;-0,01;0,03;-0,01
0,840638;-0,01;0,01;-0,00
0,845985;0,01;-0,01;0,00
0,846287;0,01;-0,01;0,00
0,848942;-0,01;0,00;-0,00
0,849573;0,01;-0,01;-0,00
0,851380;-0,00;0,00;0,00
0,852665;0,00;-0,00;-0,00
0,854804;-0,01;0,01;-0,00
0,856768;0,02;-0,02;0,00
0,858565;0,01;-0,01;0,00
0,861665;0,01;-0,01;0,00
0,863274;-0,01;0,01;-0,00
0,865814;-0,01;0,01;-0,00
0,868087;0,01;-0,01;-0,00
0,868879;-0,00;0,00;0,00
0,870646;-0,01;-0,00;-0,00
0,872690;-0,01;0,01;-0,00
0,874755;-0,00;-0,01;0,00
0,877605;-0,00;-0,01;-0,00
0,879287;0,01;-0,01;0,00
0,882069;-0,00;0,01;-0,00
0,883846;0,00;0,01;-0,00
0,885314;-0,00;0,02;-0,00
0,886842;-0,00;0,02;-0,00
0,888586;0,02;-0,02;0,00
0,890845;0,02;-0,01;0,00
0,893004;0,01;-0,00;0,00
0,894893;0,00;0,00;-0,00
0,898283;-0,00;-0,00;0,00
0,898552;-0,00;-0,00;0,00
0,900960;-0,01;0,00;0,00
0,902635;-0,01;0,00;0,00
0,904683;-0,01;0,00;-0,00
0,907082;0,00;-0,00;0,00
0,909208;0,00;-0,01;0,00
0,911075;0,01;-0,00;0,00
0,913117;0,01;0,01;-0,00
0,917568;0,01;-0,00;0,00
0,917832;0,00;-0,00;0,00
0,919764;-0,01;0,00;-0,00
0,921383;0,00;-0,01;0,00
0,922932;-0,02;0,02;-0,00
0,925281;-0,01;0,01;-0,00
0,931031;-0,01;0,01;-0,00
0,931706;-0,02;0,02;-0,00
0,933956;-0,00;0,01;-0,00
0,934178;0,01;-0,00;0,00
0,935158;-0,00;0,00;-0,00
0,937001;0,00;0,01;-0,00
0,938740;-0,00;-0,01;0,00
0,940570;0,01;-0,02;0,00
0,942993;-0,03;0,01;-0,00
0,945361;0,01;-0,01;0,00
0,947851;-0,02;0,00;-0,00
0,949604;0,02;-0,02;0,00
0,951047;0,02;-0,03;0,01
0,952770;-0,01;0,02;-0,00
0,954651;0,00;0,02;-0,00
0,956913;0,01;0,01;-0,00
0,958323;0,02;-0,01;0,00
0,961312;0,01;0,00;-0,00
0,964658;-0,03;0,02;-0,00
0,965606;0,01;-0,02;0,00
0,966962;-0,01;-0,01;0,00
0,969127;-0,03;0,01;0,00
0,970735;-0,02;0,01;-0,00
0,972709;-0,03;0,02;-0,00
0,974229;0,00;-0,00;-0,00
0,978870;-0,01;0,01;-0,00
0,979146;-0,00;0,01;-0,00
0,983001;0,01;0,01;-0,00
0,983271;0,03;0,00;-0,00
0,984898;0,02;0,00;-0,00
0,987318;0,03;-0,01;0,00
0,988648;0,03;-0,01;0,00
0,990832;0,01;0,00;-0,00
0,992714;0,02;-0,02;0,00
0,996742;-0,01;-0,01;0,00
0,999183;-0,01;0,01;-0,00
0,999424;-0,04;0,01;-0,00
1,000904;-0,03;-0,00;0,00
1,003228;-0,04;0,01;-0,00
1,004649;-0,03;0,01;-0,00
1,006609;0,00;-0,01;0,00
1,008266;-0,00;0,01;0,00
1,011019;0,03;-0,00;0,00
1,012517;0,04;-0,00;0,00
1,014899;0,03;-0,00;0,00
1,016762;0,05;-0,01;0,00
1,018926;0,02;-0,00;0,00
1,020906;-0,01;0,01;-0,00
1,022940;-0,01;-0,00;0,00
1,024756;-0,03;-0,00;-0,00
1,029464;-0,03;0,00;0,00
1,029698;-0,03;0,00;-0,00
1,031851;-0,03;0,01;-0,00
1,033399;-0,02;0,00;0,00
1,035285;-0,00;-0,00;-0,00
1,037362;-0,00;0,01;0,00
1,038693;0,02;-0,01;0,00
1,041188;0,01;0,01;-0,00
1,042854;0,03;-0,01;0,00
1,045035;0,03;-0,01;0,00
1,047571;0,03;-0,01;0,00
1,049018;0,02;-0,00;0,00
1,051496;0,00;-0,00;-0,00
1,052898;-0,01;0,00;0,00
1,054841;-0,02;0,00;0,00
1,056877;-0,01;-0,00;0,00
1,058983;-0,02;-0,01;0,00
1,061526;-0,01;-0,00;0,00
1,063490;-0,01;-0,01;0,00
1,065658;-0,01;0,00;0,00
1,067164;-0,00;0,00;-0,00
1,068913;-0,00;0,01;-0,00
1,070836;0,01;-0,00;0,00
1,072861;0,00;0,01;-0,00
1,074919;0,01;0,01;-0,01
1,078083;0,01;0,01;-0,00
1,078770;0,02;0,01;0,00
