time,wx,wy,wz
0.004,0.00,-0.02,0.00
0.021,0.01,-0.01,0.01
0.037,-0.01,-0.01,-0.00
0.054,-0.00,-0.00,0.00
0.071,0.01,-0.00,0.01
0.103,-0.01,-0.00,0.01
0.120,0.00,0.00,-0.00
0.139,0.00,0.00,0.00
0.154,-0.00,-0.00,0.01
0.171,-0.00,0.00,0.00
0.203,0.00,-0.00,-0.00
0.221,-0.00,-0.01,0.01
0.239,-0.00,-0.00,0.00
0.254,-0.00,-0.00,-0.00
0.271,-0.00,-0.01,0.00
0.303,-0.00,-0.01,0.00
0.320,0.00,-0.00,0.00
0.339,-0.00,-0.00,0.00
0.354,-0.00,-0.00,0.00
0.371,-0.00,-0.00,0.00
0.403,-0.00,-0.00,0.00
0.421,0.00,-0.00,-0.00
0.440,-0.00,-0.00,0.00
0.454,-0.00,-0.00,0.00
0.471,-0.00,-0.00,0.00
0.503,-0.00,0.00,0.00
0.521,0.00,-0.00,0.00
0.538,-0.00,-0.00,-0.00
0.554,-0.00,-0.00,0.00
0.571,0.00,-0.01,0.00
0.603,-0.01,-0.00,0.00
0.620,0.00,-0.00,-0.00
0.636,0.00,-0.00,0.00
0.653,-0.01,-0.00,0.00
0.670,0.00,-0.00,0.00
0.703,-0.00,-0.00,0.00
0.720,-0.00,-0.00,0.00
0.736,0.00,-0.00,0.00
0.753,0.00,-0.00,0.00
0.770,-0.00,-0.00,0.00
0.803,0.00,-0.00,0.00
0.820,-0.00,-0.00,0.00
0.836,-0.00,-0.00,0.00
0.853,0.00,-0.00,0.00
0.870,-0.00,-0.00,0.00
0.886,-0.00,-0.00,0.00
0.920,-0.00,-0.00,-0.00
0.937,0.00,-0.00,0.00
0.953,0.00,-0.00,0.00
0.970,-0.00,-0.00,-0.00
0.986,-0.00,-0.00,0.00
1.020,0.00,-0.00,0.00
1.036,-0.00,-0.00,-0.00
1.053,0.00,-0.00,0.00
1.070,-0.00,-0.00,0.00
1.086,-0.00,-0.00,0.00
1.120,0.00,-0.00,0.00
1.137,-0.00,0.00,0.00
1.153,0.00,-0.00,0.00
1.170,-0.00,-0.00,0.00
1.186,-0.00,-0.00,0.00
1.220,-0.00,0.01,0.24
1.236,0.00,0.03,-0.01
1.253,-0.00,0.01,0.11
1.270,0.00,-0.01,0.12
1.286,-0.00,0.01,0.05
1.320,-0.00,0.00,0.14
1.336,0.00,-0.00,0.08
1.353,0.00,-0.01,0.11
1.370,-0.00,-0.02,0.06
1.386,0.00,0.01,0.95
1.420,0.00,0.15,-0.23
1.436,0.01,0.10,-0.17
1.453,-0.01,-0.04,0.19
1.470,0.00,-0.04,0.14
1.486,0.00,-0.01,-0.10
1.520,-0.00,-0.03,0.27
1.536,0.00,0.00,0.06
1.553,-0.00,0.00,0.06
1.570,-0.00,-0.02,0.19
1.586,0.00,0.01,-0.02
1.603,-0.00,0.00,0.12
1.636,-0.00,-0.00,0.16
1.653,0.00,0.01,0.02
1.670,-0.01,-0.02,0.13
1.686,-0.00,-0.01,0.07
1.703,0.00,0.01,0.05
1.736,-0.00,-0.00,-0.01
1.753,-0.03,-0.16,0.37
1.770,-0.02,-0.05,0.24
1.786,0.01,0.10,-0.19
1.803,-0.00,0.06,-0.04
1.836,-0.00,0.00,0.30
1.853,0.01,0.01,0.02
1.870,-0.00,-0.01,0.05
1.886,-0.00,-0.03,0.15
1.903,0.00,-0.00,0.01
1.921,-0.00,-0.01,0.16
1.953,0.00,-0.00,0.13
1.970,-0.00,0.00,0.03
1.986,-0.00,-0.01,0.15
2.003,0.00,0.01,0.04
2.036,-0.00,0.01,0.09
2.053,0.01,-0.00,0.16
2.070,-0.00,0.00,0.07
2.086,0.00,0.02,-0.01
2.103,0.01,-0.04,-0.26
2.136,-0.03,-0.16,0.30
2.153,-0.00,-0.04,-0.01
2.170,0.01,0.04,-0.06
2.187,-0.01,-0.00,0.18
2.203,0.00,0.01,0.13
2.220,0.01,0.03,-0.03
2.253,-0.00,-0.00,0.25
2.270,0.00,0.00,0.06
2.288,-0.01,-0.01,0.04
2.305,-0.00,-0.02,0.15
2.321,0.01,0.01,0.00
2.353,0.00,-0.00,0.15
2.370,0.00,-0.00,0.14
2.386,-0.00,0.00,-0.01
2.403,-0.01,-0.01,0.11
2.420,-0.00,-0.00,0.11
2.453,0.02,0.09,0.70
2.470,0.04,0.16,-0.44
2.486,0.00,-0.03,0.01
2.503,-0.02,-0.10,0.19
2.520,0.01,-0.03,-0.04
2.553,0.00,-0.01,0.00
2.570,-0.01,-0.03,0.30
2.586,0.01,0.02,-0.04
2.603,0.00,0.00,0.09
2.620,-0.01,0.00,0.17
2.653,0.00,0.02,0.00
2.670,0.00,-0.01,0.21
2.689,-0.00,-0.00,0.07
2.705,0.00,0.00,0.02
2.722,-0.01,-0.01,0.19
2.738,0.00,0.01,0.04
2.770,0.01,-0.00,0.09
2.786,-0.01,-0.03,0.08
2.803,-0.02,-0.05,0.85
2.820,0.01,0.11,-0.11
2.836,0.03,0.12,-0.20
2.870,-0.02,-0.01,0.16
2.887,-0.00,-0.03,0.19
2.903,0.01,-0.00,-0.09
2.920,-0.01,-0.03,0.20
2.936,-0.00,-0.01,0.10
2.970,0.01,0.01,0.02
2.986,-0.00,-0.02,0.20
3.003,-0.00,0.00,0.03
3.020,0.00,0.01,0.07
3.036,-0.00,-0.00,0.15
3.070,0.00,0.01,0.03
3.086,-0.00,-0.02,0.13
3.105,-0.01,-0.01,0.11
3.122,0.00,0.01,-0.01
3.138,-0.00,-0.01,0.01
3.155,-0.03,-0.16,0.15
3.187,-0.03,-0.10,0.31
3.203,0.02,0.07,-0.15
3.220,0.01,0.07,-0.07
3.236,-0.01,0.01,0.29
3.270,0.01,0.03,0.05
3.287,0.00,0.01,0.05
3.303,-0.01,-0.03,0.20
3.320,0.01,-0.00,-0.02
