time,wx,wy,wz
0.013,0.00,-0.01,-0.00
0.030,-0.00,0.01,0.00
0.064,-0.00,-0.01,0.00
0.080,-0.00,0.00,0.00
0.097,0.01,-0.00,0.01
0.113,0.01,-0.00,0.00
0.130,-0.00,-0.00,0.00
0.163,0.00,-0.00,0.00
0.180,0.00,-0.00,0.00
0.197,0.01,-0.00,0.00
0.213,0.00,-0.00,0.00
0.230,0.01,-0.00,-0.00
0.263,-0.00,-0.00,0.00
0.280,-0.01,-0.00,0.00
0.297,0.00,-0.00,0.00
0.313,0.00,-0.00,0.00
0.330,0.00,-0.00,0.00
0.347,-0.01,-0.00,0.00
0.380,-0.01,-0.00,0.00
0.397,-0.00,-0.00,0.00
0.413,0.01,-0.00,-0.00
0.430,0.01,0.00,0.00
0.447,0.01,-0.00,0.00
0.480,0.00,-0.00,0.00
0.497,-0.00,-0.01,0.00
0.513,-0.00,-0.00,0.00
0.530,-0.00,-0.00,0.00
0.547,-0.00,-0.00,0.00
0.580,0.00,-0.00,0.00
0.597,0.00,-0.00,0.00
0.613,0.00,-0.01,0.00
0.630,0.00,-0.00,0.00
0.647,0.00,-0.00,0.00
0.680,-0.00,-0.00,0.00
0.697,-0.01,-0.00,0.00
0.713,-0.00,-0.00,0.00
0.730,0.00,-0.00,0.00
0.747,0.01,-0.00,0.00
0.780,0.00,-0.00,0.00
0.797,-0.00,-0.00,0.00
0.813,-0.00,-0.00,0.00
0.830,-0.00,-0.00,0.00
0.847,0.00,-0.00,0.00
0.880,-0.00,-0.00,0.00
0.897,0.00,-0.00,0.00
0.913,-0.00,-0.00,0.00
0.930,-0.00,-0.00,0.00
0.947,-0.00,-0.00,-0.00
0.980,-0.00,-0.00,0.00
0.997,-0.00,-0.00,0.00
1.013,0.01,-0.00,0.00
1.030,-0.00,-0.00,0.00
1.047,-0.00,-0.00,0.00
1.063,0.00,-0.00,0.00
1.097,0.01,-0.00,0.00
1.113,0.00,-0.00,0.00
1.130,-0.01,-0.00,0.00
1.147,-0.00,-0.00,0.00
1.163,0.01,-0.00,0.00
1.197,0.00,-0.00,0.00
1.213,-0.00,-0.00,0.00
1.230,-0.00,-0.00,0.00
1.247,-0.01,-0.00,0.00
1.263,-0.00,-0.00,0.00
1.297,0.00,-0.00,0.00
1.313,0.01,-0.00,0.00
1.330,-0.00,-0.00,0.00
1.347,-0.00,-0.00,0.00
1.363,0.00,-0.00,0.00
1.397,0.00,-0.00,0.00
1.413,-0.00,-0.00,0.00
1.430,-0.00,-0.00,0.00
1.447,-0.00,-0.00,0.00
1.463,-0.00,-0.01,-0.00
1.497,-0.01,-0.00,0.00
1.513,-0.00,-0.00,0.00
1.530,0.00,-0.00,-0.00
1.546,0.01,-0.00,0.00
1.563,0.00,-0.00,0.00
1.597,-0.01,-0.00,0.00
1.613,-0.01,-0.00,0.00
1.630,-0.00,-0.00,0.00
1.647,0.00,0.00,0.00
1.663,-0.00,-0.00,0.00
1.697,0.25,0.03,-0.01
1.713,0.02,-0.02,-0.00
1.730,0.02,-0.06,0.02
1.747,0.06,0.02,-0.01
1.763,0.13,0.01,0.01
1.780,0.14,0.02,-0.01
1.813,0.07,-0.01,0.01
1.830,0.06,-0.04,0.01
1.847,0.09,0.02,-0.01
1.863,0.63,0.18,-0.01
1.880,-0.17,-0.07,-0.02
1.913,0.00,0.02,0.04
1.930,0.08,-0.01,-0.04
1.947,0.09,0.01,0.03
