time,wx,wy,wz
3.222,-0.08,0.11,9.28
3.239,-0.07,0.12,9.28
3.256,-0.08,0.11,9.29
3.272,-0.07,0.11,9.27
3.289,-0.07,0.11,9.29
3.305,-0.07,0.12,9.27
3.322,-0.07,0.09,9.29
3.339,-0.07,0.12,9.27
3.357,-0.07,0.12,9.30
3.372,-0.08,0.11,9.28
3.389,-0.07,0.10,9.28
3.406,-0.08,0.11,9.27
3.422,-0.08,0.11,9.29
3.439,-0.08,0.11,9.27
3.456,-0.08,0.10,9.28
3.472,-0.08,0.10,9.27
3.489,-0.09,0.12,9.29
3.517,-0.08,0.09,9.30
3.533,-0.08,0.11,9.26
3.550,-0.07,0.10,9.31
3.567,-0.09,0.12,9.27
3.583,-0.08,0.10,9.30
3.600,-0.08,0.11,9.28
3.617,-0.07,0.11,9.28
3.633,-0.08,0.11,9.30
3.650,-0.08,0.12,9.27
3.673,-0.06,0.10,9.28
3.689,-0.07,0.12,9.28
3.717,-0.07,0.10,9.29
3.733,-0.07,0.10,9.27
3.750,-0.08,0.11,9.29
3.767,-0.08,0.11,9.29
3.783,-0.08,0.11,9.29
3.800,-0.08,0.11,9.27
3.817,-0.08,0.11,9.30
3.833,-0.08,0.11,9.28
3.850,-0.08,0.10,9.27
3.867,-0.08,0.11,9.26
3.883,-0.08,0.11,9.30
3.900,-0.08,0.11,9.27
3.917,-0.08,0.11,9.27
3.933,-0.08,0.10,9.30
3.950,-0.08,0.11,9.28
3.967,-0.08,0.09,9.29
3.984,-0.07,0.11,9.28
4.000,-0.07,0.10,9.27
4.017,-0.07,0.12,9.29
4.034,-0.08,0.09,9.29
4.056,-0.06,0.11,9.27
4.073,-0.08,0.09,9.30
4.089,-0.07,0.13,9.28
4.106,-0.08,0.10,9.30
4.123,-0.07,0.10,9.27
4.139,-0.08,0.11,9.30
4.156,-0.08,0.12,9.29
4.173,-0.07,0.10,9.28
4.189,-0.08,0.11,9.28
4.206,-0.08,0.11,9.29
4.223,-0.08,0.11,9.28
4.239,-0.08,0.11,9.30
4.256,-0.08,0.12,9.26
4.273,-0.08,0.11,9.29
4.289,-0.06,0.13,9.27
4.306,-0.09,0.09,9.29
4.323,-0.07,0.13,9.27
4.339,-0.08,0.12,9.30
4.356,-0.08,0.09,9.28
4.373,-0.07,0.11,9.28
4.389,0.12,-0.55,7.94
4.408,0.21,0.06,5.58
4.423,-0.13,0.30,2.13
4.450,-0.10,0.34,0.73
