time,wx,wy,wz
0.005,-0.04,-0.05,-0.01
0.023,0.03,0.04,0.01
0.037,-0.00,-0.04,0.00
0.054,-0.02,0.02,-0.00
0.070,0.04,-0.02,0.01
0.087,-0.03,0.01,-0.01
0.104,-0.00,-0.02,0.01
0.121,0.02,0.02,-0.00
0.137,-0.02,-0.02,0.00
0.154,0.00,0.00,-0.00
0.171,-0.01,-0.01,-0.00
0.187,0.01,-0.00,0.00
0.204,0.00,0.00,0.00
0.221,-0.01,-0.01,-0.00
0.238,0.01,0.00,0.01
0.254,-0.00,0.00,-0.00
0.271,-0.00,-0.01,0.01
0.288,0.01,0.00,-0.00
0.304,-0.01,-0.01,0.00
0.321,0.00,0.00,0.00
0.338,0.01,-0.00,-0.00
0.354,-0.01,-0.00,0.00
0.371,0.00,-0.00,0.00
0.388,0.01,0.00,0.01
0.404,-0.01,-0.00,0.00
0.421,0.01,-0.00,0.00
0.437,0.00,0.00,0.00
0.454,-0.01,-0.01,-0.00
0.471,0.00,0.00,0.00
0.487,0.00,-0.00,-0.00
0.504,-0.00,-0.00,0.00
0.521,-0.00,-0.00,0.00
0.537,0.00,-0.00,0.01
0.554,0.00,0.00,0.00
0.571,-0.01,-0.01,0.00
0.587,0.00,-0.00,0.00
0.604,-0.01,-0.00,-0.00
0.621,0.01,-0.00,0.01
0.637,0.00,0.00,-0.00
0.654,-0.00,-0.01,0.01
0.671,0.00,-0.00,0.00
0.687,-0.01,-0.00,-0.00
0.719,0.00,-0.00,0.00
0.736,0.01,-0.00,0.00
0.753,-0.00,-0.00,0.00
0.769,0.00,0.00,0.00
0.788,0.00,-0.00,-0.00
0.805,-0.00,0.00,0.00
0.821,0.00,-0.01,0.00
0.838,-0.01,0.00,0.00
0.854,0.00,-0.00,-0.00
0.871,0.00,-0.00,-0.00
0.888,0.00,-0.00,0.00
0.904,0.00,-0.00,-0.00
0.921,-0.01,-0.00,0.00
0.938,0.00,-0.00,0.00
0.955,0.01,0.00,0.00
0.971,-0.00,-0.00,0.00
0.988,0.00,0.00,0.00
1.005,-0.00,-0.00,0.00
1.021,-0.01,-0.00,0.00
1.038,0.00,-0.00,-0.00
1.054,0.01,0.00,0.00
1.071,-0.01,-0.00,0.00
1.088,0.00,-0.00,0.00
1.104,0.00,-0.00,0.00
1.121,-0.00,-0.00,0.00
1.138,0.00,-0.00,-0.00
1.154,0.00,0.00,0.00
1.171,-0.01,-0.00,0.00
1.188,0.01,0.00,0.00
1.205,-0.01,-0.01,0.00
1.236,0.00,-0.00,0.00
1.253,0.01,-0.00,0.00
1.269,0.00,-0.00,0.00
1.289,0.00,0.00,0.00
1.305,-0.01,-0.00,0.00
1.321,0.00,-0.00,0.00
1.338,0.01,0.00,-0.00
1.354,-0.01,-0.01,0.00
1.371,0.01,-0.00,0.00
1.388,0.01,0.00,0.00
1.405,-0.01,-0.00,0.00
1.421,0.00,-0.00,0.00
1.438,-0.00,-0.00,0.01
1.455,-0.00,-0.00,0.00
1.471,-0.00,-0.00,0.00
1.488,0.00,-0.00,0.00
1.505,-0.01,-0.00,0.00
1.521,-0.00,-0.00,0.00
1.538,0.01,0.00,0.00
1.555,-0.01,-0.00,0.00
1.571,0.01,-0.00,0.00
1.588,0.00,-0.00,0.00
1.605,-0.01,-0.00,0.00
1.621,0.01,0.00,-0.00
1.638,0.01,-0.00,0.00
1.655,3.75,0.51,-0.00
1.671,9.16,-0.08,0.22
1.687,9.88,-0.57,0.31
1.704,9.01,0.23,-0.09
1.721,9.46,-0.04,0.21
1.737,9.17,0.02,0.10
1.754,9.25,0.03,0.00
1.771,9.32,-0.00,0.19
1.787,9.29,-0.01,0.15
