time,wx,wy,wz
0.006,-0.00,-0.01,-0.00
0.020,0.00,-0.00,-0.00
0.037,-0.00,0.00,0.01
0.053,0.00,-0.00,-0.00
0.070,-0.00,-0.01,0.00
0.087,-0.00,-0.00,0.00
0.103,0.00,0.00,-0.00
0.120,-0.00,0.00,0.00
0.137,0.00,-0.00,0.00
0.154,-0.00,-0.00,0.00
0.170,0.00,-0.00,0.00
0.203,-0.00,-0.00,0.00
0.221,0.00,-0.00,0.00
0.237,-0.00,-0.00,0.00
0.254,-0.00,-0.00,-0.00
0.270,-0.00,-0.00,0.00
0.287,0.00,-0.00,0.00
0.304,0.00,-0.00,0.00
0.321,-0.00,-0.00,0.00
0.337,0.00,-0.00,0.00
0.354,0.00,-0.00,0.00
0.371,0.00,-0.00,0.00
0.387,0.00,-0.00,0.00
0.404,-0.00,-0.00,0.00
0.423,0.00,-0.00,0.00
0.437,-0.00,-0.00,0.00
0.454,0.00,-0.00,0.00
0.470,-0.00,-0.00,0.00
0.487,0.00,-0.00,0.00
0.503,-0.00,-0.00,0.00
0.521,0.00,-0.00,0.00
0.538,0.00,-0.00,0.00
0.554,-0.00,-0.00,0.00
0.570,-0.00,-0.00,0.00
0.587,0.00,-0.00,0.00
0.604,0.00,-0.00,0.00
0.621,0.00,-0.00,0.00
0.638,0.00,0.00,0.00
0.654,-0.00,-0.00,0.00
0.671,-0.00,-0.00,0.00
0.688,-0.00,-0.00,0.01
0.704,-0.00,-0.00,0.00
0.721,0.00,-0.00,-0.00
0.738,0.00,-0.00,0.00
0.754,-0.00,-0.00,0.00
0.771,0.00,-0.00,0.00
0.788,-0.00,-0.00,0.00
0.805,-0.00,-0.00,0.00
0.821,-0.00,-0.00,0.00
0.838,0.00,-0.00,0.00
0.854,0.00,-0.00,0.00
0.871,-0.00,-0.00,-0.00
0.887,-0.00,-0.00,0.00
0.904,0.00,-0.00,0.00
0.920,0.00,-0.00,0.00
0.937,0.00,-0.00,0.00
0.954,-0.00,-0.00,0.00
0.971,0.00,-0.00,0.00
0.987,-0.00,-0.00,0.00
1.004,-0.00,-0.00,0.00
1.021,-0.00,-0.00,0.00
1.037,-0.00,-0.00,0.00
1.054,-0.00,-0.00,0.00
1.071,-0.00,-0.00,0.00
1.088,0.00,0.00,0.00
1.104,0.00,-0.00,0.00
1.121,0.00,-0.00,-0.00
1.138,0.00,-0.00,0.00
1.154,-0.00,-0.00,0.00
1.171,-0.00,-0.00,-0.00
1.188,-0.00,-0.00,0.00
1.204,-0.00,-0.00,0.00
1.221,0.00,-0.00,0.00
1.238,0.00,-0.00,0.00
1.255,-0.00,-0.00,0.00
1.271,-0.00,-0.00,0.00
1.288,-0.00,-0.00,0.00
1.304,0.00,0.00,0.00
1.321,-0.00,-0.00,0.00
1.338,-0.00,-0.00,0.00
1.355,-0.00,-0.00,0.00
1.371,-0.00,-0.00,0.00
1.387,-0.00,-0.00,0.00
1.404,-0.00,-0.00,0.00
1.421,-0.00,-0.00,0.00
1.437,-0.00,-0.00,0.00
1.454,0.00,-0.00,0.00
1.474,-0.00,-0.00,0.00
1.488,0.00,-0.00,0.00
1.504,0.00,-0.00,0.00
1.521,0.00,-0.00,0.00
1.538,0.00,-0.00,0.00
1.554,-0.00,-0.00,0.00
1.571,0.00,0.00,0.00
1.588,-0.00,0.00,0.00
1.604,-0.00,-0.00,0.00
1.621,-0.00,-0.00,0.00
1.638,0.00,-0.00,0.00
1.655,-0.00,-0.00,0.00
1.671,0.00,-0.00,0.00
1.688,-0.00,-0.00,-0.00
1.704,0.00,-0.00,0.00
1.721,-0.00,-0.00,0.00
1.738,-0.00,-0.00,0.00
1.754,0.00,-0.01,0.00
1.771,0.00,-0.00,0.00
1.788,-0.00,0.00,0.00
1.820,0.00,-0.00,0.00
1.836,0.00,0.00,0.00
1.853,0.00,-0.00,0.00
1.870,-0.00,-0.00,0.00
1.887,-0.00,-0.00,0.00
1.903,0.00,-0.00,0.00
1.920,-0.00,-0.00,0.00
1.938,-0.00,-0.00,0.00
1.955,0.00,-0.00,0.00
1.972,-0.00,0.00,0.00
1.988,0.00,-0.00,0.00
2.005,0.00,-0.00,0.00
2.021,-0.00,-0.00,0.00
2.038,-0.00,-0.00,0.00
2.055,-0.00,0.00,0.00
2.071,0.00,-0.00,0.00
2.088,0.00,-0.00,-0.00
2.105,-0.00,-0.00,0.00
2.122,0.00,-0.00,0.00
2.138,-0.00,-0.00,-0.00
2.155,-0.00,-0.00,0.00
2.171,0.00,-0.00,0.00
2.188,-0.00,0.00,0.00
2.204,-0.00,-0.00,0.00
2.222,-0.00,-0.00,0.00
2.238,0.00,-0.00,0.00
2.255,-0.00,-0.00,0.00
2.271,0.00,-0.00,0.00
2.288,0.00,-0.00,0.00
2.304,-0.00,-0.00,0.00
2.321,-0.00,-0.00,0.00
2.338,-0.00,-0.00,0.00
2.355,-0.00,-0.00,0.00
2.372,-0.00,-0.00,0.00
2.388,0.00,-0.00,0.00
2.405,-0.00,-0.00,0.00
2.421,-0.00,-0.00,0.00
2.438,-0.00,-0.00,0.00
2.455,-0.00,-0.00,0.00
2.472,0.00,0.00,0.00
2.488,0.00,-0.00,0.01
2.505,-0.00,-0.00,0.00
2.524,0.00,-0.00,0.00
2.538,-0.00,-0.00,0.00
2.555,-0.00,-0.00,-0.00
2.571,-0.00,-0.00,0.00
2.588,0.00,-0.00,0.00
2.605,0.00,-0.00,0.00
2.622,0.00,0.00,0.00
2.638,0.00,0.00,-0.00
2.655,-0.00,-0.00,0.00
2.672,-0.00,-0.00,0.00
2.688,0.00,-0.00,0.00
2.705,0.00,-0.00,0.00
2.722,0.00,0.00,0.00
2.738,-0.00,-0.00,0.00
2.755,-0.00,-0.00,0.00
2.772,0.00,-0.00,0.01
2.788,0.00,-0.00,0.00
2.805,0.00,-0.00,0.00
2.821,-0.00,-0.00,0.00
2.838,0.00,-0.00,0.00
2.855,0.00,-0.00,0.00
2.887,0.00,-0.00,0.00
2.903,0.00,0.00,0.00
2.920,0.00,-0.00,0.00
2.953,0.00,0.00,0.00
2.970,-0.00,-0.01,0.00
2.987,0.00,-0.00,0.00
3.003,-0.00,-0.00,0.00
3.020,0.00,0.00,0.02
3.037,0.00,0.08,3.19
3.053,0.05,-0.25,8.96
3.070,-0.23,-0.30,9.91
3.087,0.20,-0.03,9.09
3.103,-0.10,0.02,9.48
3.120,0.10,0.02,9.14
3.137,-0.07,-0.03,9.47
3.153,0.07,0.04,9.17
3.170,-0.05,-0.02,9.37
3.188,0.06,0.01,9.22
3.205,-0.03,-0.01,9.37
3.222,0.04,0.02,9.26
3.238,-0.03,-0.01,9.31
3.255,0.04,0.00,9.24
3.272,-0.03,-0.02,9.35
3.289,0.04,0.01,9.30
3.305,-0.02,0.01,9.34
3.322,0.03,0.01,9.25
3.339,-0.01,-0.01,9.29
3.355,0.02,-0.00,9.33
3.372,-0.01,0.01,9.31
3.389,0.01,0.01,9.30
3.406,0.02,-0.01,9.28
3.422,0.01,-0.01,9.35
3.439,0.00,0.02,9.28
3.455,0.01,-0.01,9.30
3.472,0.01,-0.00,9.26
3.489,0.02,0.01,9.31
3.505,0.01,-0.00,9.34
3.522,0.01,0.02,9.30
3.539,0.00,-0.01,9.26
3.556,0.01,-0.02,9.32
3.575,0.01,0.02,9.27
3.588,0.00,-0.01,9.34
3.605,0.01,0.03,9.27
3.622,0.00,-0.00,9.29
3.638,0.02,-0.02,9.32
3.655,0.01,0.01,9.28
3.672,0.01,-0.00,9.31
3.688,0.01,0.01,9.27
3.705,0.01,0.00,9.30
3.722,0.01,-0.01,9.34
3.739,0.01,0.02,9.28
3.755,0.00,0.01,9.30
3.772,0.01,0.00,9.28
3.789,0.01,0.01,9.32
3.806,0.00,-0.01,9.31
3.823,0.01,0.01,9.29
3.838,0.01,0.00,9.24
3.856,0.01,-0.01,9.36
3.872,0.02,0.02,9.28
3.889,-0.00,0.01,9.36
3.905,0.01,0.01,9.21
3.922,0.02,0.00,9.30
3.954,0.00,-0.01,9.34
3.970,0.01,0.03,9.28
3.987,0.02,-0.00,9.26
4.020,0.00,0.02,9.29
4.037,0.01,0.00,9.28
4.054,0.01,0.00,9.28
4.073,0.00,0.00,9.29
4.090,0.01,0.00,9.35
4.106,-0.00,0.03,9.28
4.123,0.01,-0.00,9.28
4.139,0.01,-0.01,9.31
4.156,0.01,0.01,9.30
4.172,0.01,0.00,9.35
4.189,0.01,0.02,9.26
4.206,0.01,-0.00,9.31
4.223,0.01,-0.02,9.30
4.239,0.01,0.02,9.31
4.256,0.00,-0.00,9.29
4.272,0.01,0.01,9.31
4.289,0.01,0.01,9.26
4.306,0.00,-0.03,9.37
4.322,0.01,0.03,9.26
4.339,-0.00,-0.01,9.30
4.356,0.01,0.00,9.28
4.373,0.01,0.01,9.31
4.389,0.01,-0.00,9.32
4.406,0.01,0.02,9.28
4.422,0.01,-0.00,9.26
4.439,0.00,-0.02,9.32
4.456,0.02,0.02,9.30
4.472,0.01,0.01,9.26
4.489,0.01,-0.00,9.25
4.506,0.01,-0.01,9.37
4.523,0.02,0.02,9.28
4.539,-0.00,0.01,9.33
4.556,0.01,0.01,9.24
4.573,0.01,-0.01,9.29
4.589,0.02,0.00,9.35
4.606,-0.00,0.00,9.30
4.625,0.01,0.01,9.29
4.639,0.00,-0.00,9.27
4.656,0.02,-0.01,9.29
4.672,0.01,0.01,9.34
4.689,0.00,0.01,9.29
4.705,0.01,-0.00,9.27
4.723,0.01,-0.01,9.31
4.739,0.01,0.00,9.29
4.756,-0.00,0.00,9.33
4.772,0.01,0.02,9.30
4.789,0.00,-0.00,9.25
4.805,0.02,-0.01,9.36
4.823,0.00,0.02,9.26
4.839,0.01,-0.01,9.34
4.856,0.01,0.02,9.26
4.872,0.01,-0.00,9.31
4.889,0.01,-0.02,9.32
4.906,0.01,0.02,9.28
4.923,0.00,-0.00,9.27
4.939,0.01,-0.00,9.30
4.956,0.01,0.01,9.29
4.973,0.00,-0.02,9.35
4.989,0.00,-0.01,9.28
5.020,0.02,-0.01,9.32
5.037,0.01,0.02,9.30
5.054,0.00,-0.00,9.34
5.070,0.00,0.02,9.25
5.089,0.01,-0.01,9.32
5.106,0.01,0.02,9.31
