time,wx,wy,wz
0.004,0.01,-0.03,0.00
0.021,-0.02,0.01,0.00
0.037,0.02,-0.01,-0.00
0.054,-0.01,0.00,0.00
0.071,-0.01,-0.01,-0.00
0.087,0.01,0.00,0.00
0.104,-0.01,-0.00,0.00
0.121,0.00,-0.01,-0.00
0.137,0.01,0.00,0.00
0.154,-0.01,-0.01,0.00
0.171,0.01,0.00,0.00
0.187,-0.00,-0.01,0.00
0.204,-0.01,-0.00,0.00
0.221,0.01,0.00,0.00
0.238,-0.01,-0.00,0.00
0.254,-0.00,-0.00,0.00
0.271,0.00,-0.00,0.00
0.288,-0.00,-0.00,-0.00
0.304,-0.01,-0.00,0.00
0.321,-0.00,-0.00,0.00
0.338,0.00,-0.00,0.00
0.354,0.00,-0.00,0.00
0.371,-0.01,-0.00,0.00
0.388,0.00,0.00,0.00
0.404,0.00,-0.00,0.00
0.421,-0.00,-0.00,0.00
0.438,-0.00,-0.00,0.00
0.454,-0.00,-0.00,0.00
0.483,-0.00,-0.00,0.00
0.504,-0.00,-0.00,0.00
0.521,-0.00,-0.00,-0.00
0.538,0.00,-0.00,0.00
0.554,-0.01,-0.00,-0.00
0.571,0.00,-0.00,0.00
0.588,0.00,0.00,0.00
0.604,-0.00,-0.00,0.00
0.621,0.00,0.00,0.00
0.638,-0.00,-0.00,0.00
0.654,-0.00,0.00,0.00
0.671,0.01,0.00,0.00
0.688,-0.00,-0.00,0.00
0.704,-0.00,-0.00,0.00
0.721,0.00,0.00,0.00
0.737,-0.00,-0.00,0.00
0.754,0.01,-0.00,0.00
0.771,0.01,-0.00,0.00
0.788,-0.01,-0.00,0.00
0.804,-0.00,-0.00,0.00
0.821,0.01,0.00,0.00
0.838,-0.01,-0.01,0.00
0.854,-0.00,-0.00,0.00
0.871,0.00,-0.00,0.00
0.888,-0.01,-0.01,0.00
0.904,0.01,0.00,0.00
0.921,-0.00,0.00,0.00
0.938,-0.00,-0.00,0.00
0.954,0.00,-0.00,0.00
0.971,0.01,-0.00,0.00
1.000,-0.00,-0.00,-0.00
1.017,-0.00,-0.00,0.00
1.033,0.00,-0.00,0.00
1.050,0.01,0.00,0.00
1.067,-0.01,-0.00,0.00
1.084,0.00,-0.00,0.00
1.100,-0.01,-0.00,0.00
1.133,0.01,-0.00,0.00
