time,wx,wy,wz
0.005,-0.08,0.03,0.03
0.020,0.07,0.01,-0.02
0.037,0.09,-0.00,-0.01
0.053,-0.03,-0.00,0.01
0.070,-0.07,-0.01,0.02
0.086,0.01,-0.01,-0.00
0.103,0.06,-0.01,-0.01
0.120,0.00,0.01,0.00
0.136,-0.05,0.02,0.01
0.153,-0.01,0.00,0.00
0.170,0.04,-0.01,-0.01
0.186,0.01,-0.01,-0.00
0.203,-0.03,-0.01,0.01
0.221,-0.01,-0.01,0.01
0.237,0.02,-0.01,-0.00
0.253,0.01,0.00,-0.00
0.271,-0.02,0.01,0.00
0.287,-0.01,0.00,0.00
0.304,0.01,-0.01,-0.00
0.320,0.01,-0.01,0.00
0.337,-0.01,-0.01,0.00
0.354,0.01,-0.00,-0.00
0.386,-0.00,0.00,0.00
0.404,-0.00,0.01,0.00
0.420,0.01,0.00,0.00
0.437,0.01,-0.01,0.00
0.457,-0.00,-0.01,0.00
0.470,-0.01,-0.01,0.00
0.487,0.00,-0.01,-0.00
0.503,0.00,0.00,0.00
0.520,-0.00,0.00,0.00
0.537,0.00,-0.00,0.00
0.553,0.00,-0.00,0.00
0.570,0.00,0.00,0.00
0.587,0.00,0.00,0.00
0.603,-0.00,0.00,0.00
0.620,0.00,0.00,0.00
0.637,0.00,-0.00,0.00
0.654,0.00,0.00,0.00
0.670,-0.00,-0.00,0.00
0.687,-0.00,-0.00,0.00
0.703,-0.00,-0.01,0.00
0.720,0.00,-0.00,0.00
0.737,-0.00,-0.00,0.00
0.753,0.00,0.00,0.00
0.770,0.00,0.01,0.00
0.787,0.00,-0.00,0.00
0.804,-0.00,-0.00,0.00
0.820,0.00,-0.01,0.00
0.837,0.00,-0.01,0.00
0.853,0.00,-0.00,0.00
0.870,0.00,0.00,0.00
0.887,-0.00,0.00,0.00
0.904,0.00,-0.00,0.00
0.937,0.00,-0.01,0.00
0.970,-0.00,0.00,0.00
0.987,-0.00,0.01,0.00
1.003,0.00,0.00,0.00
1.019,0.00,0.00,0.00
1.037,-0.00,-0.00,0.00
1.053,-0.00,-0.00,0.00
1.070,0.00,-0.01,0.00
1.087,-0.00,-0.01,0.00
1.103,-0.00,-0.00,-0.00
1.120,0.00,0.00,0.00
1.137,0.00,0.00,0.00
1.153,-0.00,0.00,0.00
1.170,-0.00,-0.01,0.00
1.186,0.00,-0.01,0.00
1.204,0.00,-0.01,0.00
1.221,-0.00,-0.01,0.00
1.237,-0.01,-0.01,0.00
1.254,0.00,-0.01,0.00
1.270,0.00,-0.00,0.00
1.287,0.00,0.00,0.00
1.304,0.00,0.00,0.00
1.320,-0.00,-0.00,0.00
1.337,0.00,-0.01,0.00
1.354,-0.00,-0.00,0.00
1.370,-0.00,0.00,-0.00
1.387,0.00,-0.01,0.01
1.404,0.00,-0.00,-0.00
1.420,-0.00,0.00,0.00
1.437,-0.00,0.00,0.00
1.454,-0.00,-0.01,0.00
1.487,-0.00,0.00,-0.00
1.504,0.01,-0.01,0.00
1.520,-0.00,-0.00,0.01
1.537,-0.01,-0.01,-0.00
1.554,0.01,-0.01,-0.00
1.570,0.01,0.00,0.00
1.587,-0.00,0.00,0.00
1.604,-0.00,0.01,-0.00
1.620,0.00,0.00,0.01
1.637,-0.00,-0.00,-0.00
1.654,-0.00,-0.00,-0.00
1.671,-0.00,0.00,0.01
1.687,0.00,0.00,0.00
1.703,-0.00,0.00,0.00
1.720,-0.00,0.00,0.01
1.737,-0.00,0.00,-0.00
1.753,0.00,-0.01,0.00
1.770,-0.00,-0.01,0.01
1.787,-0.00,-0.00,-0.00
1.803,-0.00,-0.01,0.01
1.820,-0.00,-0.00,0.00
1.837,-0.00,-0.01,-0.00
1.853,-0.00,-0.01,0.00
1.870,-0.00,-0.01,0.00
1.887,0.00,-0.00,-0.00
1.906,0.00,0.01,0.00
1.920,0.00,0.01,-0.00
1.937,0.00,0.00,0.00
1.953,-0.00,0.00,0.00
1.982,-0.00,-0.01,0.00
1.995,0.00,-0.00,0.00
2.004,0.00,0.00,-0.00
2.020,-0.00,-0.00,0.00
2.037,-0.00,0.00,0.00
2.053,-0.00,-0.00,0.00
2.071,0.00,-0.00,0.00
2.087,0.00,0.00,0.00
2.104,-0.00,0.00,0.00
2.120,0.00,-0.01,0.00
2.137,-0.00,-0.00,0.00
2.154,-0.00,0.00,-0.00
2.170,-0.00,0.00,0.08
2.187,0.00,0.00,-0.04
2.204,0.00,-0.02,0.04
2.221,-0.01,0.01,0.02
2.237,0.00,-0.01,-0.05
2.254,0.00,0.01,0.08
2.271,0.01,0.01,-0.09
2.287,0.00,-0.01,0.08
2.304,-0.01,-0.01,-0.05
2.320,0.00,-0.03,0.02
2.337,-0.00,0.01,0.02
2.354,0.00,-0.00,-0.05
2.371,-0.00,0.01,0.08
2.387,0.00,0.01,-0.08
2.404,0.00,-0.01,0.08
2.420,-0.00,0.01,-0.05
2.437,0.00,-0.02,0.01
2.454,-0.00,0.01,0.03
2.471,0.01,0.00,-0.06
2.487,0.00,0.00,0.08
2.504,-0.00,0.00,-0.08
2.521,-0.00,0.01,-0.04
2.539,0.00,-0.01,0.02
2.554,0.00,0.01,0.00
2.571,-0.00,0.01,0.00
2.587,0.00,0.00,0.00
2.604,0.00,-0.01,0.00
2.621,0.00,-0.01,0.00
2.637,-0.00,-0.01,0.00
2.654,0.00,-0.00,0.00
2.671,-0.00,-0.01,0.00
2.687,-0.00,-0.00,0.00
2.704,-0.00,-0.00,0.00
2.721,0.00,0.00,0.00
2.737,0.00,0.01,-0.00
2.754,-0.00,0.00,0.00
2.771,-0.00,-0.01,0.00
2.787,-0.00,-0.01,0.00
2.804,-0.00,-0.00,0.00
2.821,0.00,0.00,0.00
2.837,0.00,0.00,0.00
2.854,0.00,-0.01,0.00
2.871,-0.00,-0.01,0.00
2.887,-0.00,-0.01,0.00
2.904,0.00,-0.00,0.00
2.921,-0.00,0.01,-0.00
2.937,0.00,0.00,0.00
2.954,0.00,-0.00,0.00
2.971,0.00,0.00,0.00
2.987,-0.00,-0.00,0.00
3.004,-0.00,-0.01,0.00
3.021,-0.00,-0.00,0.00
3.038,-0.00,-0.00,0.00
3.054,0.00,0.00,0.00
3.071,-0.00,0.00,0.00
3.103,-0.00,-0.01,-0.00
3.137,-0.00,-0.01,0.00
3.153,0.00,0.00,0.00
3.170,0.00,0.01,0.00
3.187,-0.00,0.00,0.00
3.203,-0.00,-0.01,0.00
3.220,0.00,-0.02,0.00
3.237,-0.00,-0.01,0.00
3.255,0.00,-0.00,0.00
3.271,0.00,-0.00,0.00
3.288,-0.00,0.01,0.00
3.305,0.00,-0.00,0.00
3.321,-0.00,-0.01,0.00
3.338,0.00,-0.01,0.00
3.354,0.00,-0.00,0.00
3.371,0.00,-0.01,0.00
3.388,-0.00,-0.01,0.00
3.404,-0.00,0.00,0.00
3.421,0.00,0.01,0.00
3.438,-0.00,0.00,0.00
3.454,-0.00,-0.00,0.00
3.471,0.00,-0.00,0.00
3.488,-0.00,-0.00,0.00
3.504,0.00,-0.00,0.00
3.521,-0.00,-0.00,0.00
3.538,-0.00,0.00,0.00
3.555,-0.00,-0.00,0.00
3.571,-0.00,-0.00,0.00
3.590,-0.00,-0.00,0.00
3.620,-0.00,-0.00,0.00
