time,wx,wy,wz
0.012,0.03,0.04,0.01
0.020,-0.03,-0.01,0.01
0.053,-0.02,-0.02,0.02
0.070,0.02,0.02,-0.01
0.089,-0.01,-0.02,0.01
0.104,0.01,0.00,-0.00
0.120,-0.01,-0.01,0.00
0.137,0.01,-0.00,0.01
0.154,-0.01,-0.00,-0.01
0.170,0.01,-0.00,0.01
0.187,-0.01,-0.00,-0.01
0.204,0.00,-0.00,0.01
0.220,-0.00,-0.00,-0.00
0.237,0.01,-0.00,0.00
0.254,-0.00,-0.00,0.00
0.270,0.00,-0.00,-0.01
0.287,-0.00,-0.00,0.01
0.304,0.00,0.00,-0.01
0.320,-0.01,-0.01,0.02
0.337,0.01,0.00,-0.01
0.354,-0.00,-0.01,0.02
0.370,0.00,0.01,-0.00
0.387,-0.00,-0.01,0.00
0.404,0.00,-0.00,0.00
0.420,-0.01,0.00,-0.00
0.441,-0.01,-0.00,-0.01
0.470,0.01,-0.00,0.02
0.487,-0.01,0.00,-0.01
0.504,0.01,0.00,0.01
0.520,-0.01,-0.00,-0.01
0.537,0.01,0.00,0.00
0.554,-0.01,-0.01,0.00
0.570,-0.00,-0.01,0.01
0.587,0.00,0.00,-0.00
0.604,-0.01,-0.00,0.01
0.620,0.00,0.00,-0.00
0.637,-0.00,-0.00,0.01
0.654,-0.00,-0.00,0.00
0.671,0.00,-0.00,0.00
0.687,0.00,-0.00,0.00
0.704,-0.00,0.00,0.00
0.721,0.00,-0.00,-0.00
0.737,-0.00,-0.00,0.01
0.754,-0.00,0.00,0.00
0.771,0.00,-0.00,-0.00
0.787,-0.00,-0.01,0.00
0.804,0.00,-0.00,0.00
0.820,-0.00,-0.00,0.00
0.837,0.00,-0.00,0.00
0.854,0.00,-0.00,0.00
0.870,0.00,-0.00,0.01
0.887,-0.00,-0.00,-0.00
0.904,0.00,-0.00,0.01
0.921,-0.00,-0.00,-0.00
0.938,0.00,-0.00,0.00
0.954,-0.00,0.00,0.00
0.970,0.00,-0.00,0.00
0.987,-0.00,-0.00,0.00
1.004,0.00,0.00,-0.00
1.021,0.00,-0.00,0.01
1.037,0.00,0.00,-0.00
1.054,-0.00,-0.00,0.01
1.071,-0.00,0.00,-0.00
1.087,0.00,-0.00,-0.00
1.120,-0.00,-0.00,0.01
1.153,0.00,-0.00,0.01
1.170,-0.00,0.00,-0.01
1.186,0.00,-0.00,0.01
1.203,-0.00,-0.00,-0.00
1.220,0.00,-0.00,0.01
1.237,0.00,-0.00,-0.00
1.253,0.00,-0.00,-0.00
1.270,-0.00,-0.00,0.00
1.286,-0.00,0.00,-0.00
1.303,-0.00,-0.00,0.01
1.320,0.00,0.00,-0.00
1.337,-0.00,-0.01,0.00
1.353,0.00,-0.00,0.00
1.370,-0.00,0.00,-0.01
1.386,0.00,-0.00,0.01
1.403,-0.00,0.00,0.00
1.420,0.00,-0.01,0.00
1.436,-0.00,-0.00,0.00
1.455,0.00,0.00,-0.00
1.472,0.00,-0.01,0.00
1.491,0.00,-0.00,0.00
1.505,0.00,-0.00,0.00
1.521,-0.00,-0.00,-0.00
1.538,-0.00,-0.01,0.01
1.555,-0.00,0.00,-0.00
1.571,0.00,0.00,0.00
1.588,-0.00,-0.00,-0.00
1.604,-0.00,0.00,-0.00
1.636,0.00,-0.00,-0.00
1.653,-0.00,-0.01,0.00
1.670,-0.00,-0.00,0.00
1.686,0.00,-0.00,0.00
1.703,-0.00,0.00,-0.00
1.720,-0.00,-0.00,0.00
1.737,-0.00,-0.00,0.00
1.753,0.00,-0.00,0.01
1.770,-0.00,-0.01,-0.00
1.786,0.01,-0.00,0.00
1.803,-0.00,-0.00,-0.00
1.820,0.00,-0.00,0.01
1.836,-0.00,-0.00,0.00
1.853,0.00,-0.00,-0.00
1.870,-0.00,-0.01,0.00
1.886,-0.00,-0.00,0.00
1.903,0.00,-0.00,-0.00
1.920,0.00,-0.01,0.01
1.936,-0.00,0.00,-0.00
1.955,0.00,-0.00,0.00
1.971,-0.00,-0.00,-0.00
1.988,0.00,-0.00,0.01
2.005,-0.00,0.00,0.00
2.021,0.00,-0.00,-0.00
2.038,-0.00,-0.01,0.00
2.055,0.00,0.00,0.00
2.071,-0.00,-0.00,0.01
2.088,-0.00,-0.00,-0.00
2.104,-0.00,-0.00,0.00
2.121,-0.00,-0.00,-0.00
2.138,0.00,-0.01,0.00
2.155,0.00,-0.00,0.01
2.186,-0.00,-0.00,0.01
2.220,0.00,-0.01,0.01
2.237,-0.00,-0.00,-0.00
2.253,-0.00,-0.00,-0.00
2.270,-0.00,-0.00,0.00
2.286,-0.00,-0.00,-0.00
2.303,-0.00,-0.00,0.00
2.320,-0.00,-0.00,-0.00
2.337,0.00,-0.00,0.00
2.353,-0.00,-0.00,-0.00
2.370,-0.01,0.04,0.59
2.386,0.06,0.22,3.72
2.403,-0.30,-0.05,8.83
2.420,-0.01,-0.61,10.20
2.436,-0.04,0.05,9.05
2.453,0.12,0.03,9.44
2.470,-0.01,-0.08,9.20
2.486,0.04,-0.00,9.39
2.503,-0.02,-0.05,9.24
2.521,0.03,0.01,9.33
2.540,0.02,-0.06,9.23
2.554,0.03,-0.00,9.40
2.571,0.01,-0.07,9.23
2.588,0.01,0.01,9.31
2.604,0.03,-0.04,9.26
2.621,0.03,-0.01,9.35
2.638,0.02,-0.05,9.30
2.654,0.01,-0.02,9.29
2.671,0.01,-0.03,9.25
2.688,0.03,-0.02,9.34
2.704,0.02,-0.04,9.32
2.736,0.02,-0.03,9.28
2.770,0.02,-0.04,9.30
2.787,0.01,-0.03,9.29
2.803,0.02,-0.01,9.27
2.820,0.03,-0.03,9.30
2.837,0.03,-0.04,9.34
2.853,0.01,-0.03,9.33
2.870,0.01,-0.02,9.24
2.886,0.03,-0.02,9.33
2.903,0.03,-0.03,9.26
2.920,0.02,-0.04,9.37
2.936,-0.00,0.00,9.26
2.953,0.02,-0.04,9.27
2.970,0.03,-0.01,9.31
2.986,0.04,-0.07,9.30
3.002,0.01,-0.03,9.30
