time,wx,wy,wz
0.014,-0.03,0.01,0.01
0.030,0.06,-0.02,-0.00
0.047,0.03,-0.01,-0.00
0.064,-0.04,-0.00,0.00
0.080,-0.02,0.01,0.01
0.097,0.03,0.02,-0.00
0.114,0.02,0.01,-0.00
0.130,-0.03,0.02,0.00
0.147,-0.01,-0.00,0.00
0.164,0.02,-0.02,-0.00
0.180,0.01,0.00,-0.00
0.197,-0.01,0.00,0.00
0.214,-0.00,-0.00,0.00
0.230,0.01,-0.01,-0.00
0.247,-0.00,0.00,0.00
0.264,-0.01,0.00,0.00
0.280,0.00,0.00,0.00
0.297,0.01,-0.01,0.00
0.314,-0.00,-0.00,0.00
0.330,-0.01,-0.01,0.00
0.347,0.00,-0.00,0.00
0.364,0.00,0.00,0.00
0.380,-0.00,-0.00,0.00
0.397,-0.01,-0.01,0.00
0.414,-0.00,-0.01,0.00
0.430,0.00,-0.01,0.00
0.447,-0.00,-0.00,0.00
0.464,0.00,-0.00,0.00
0.480,0.00,0.01,0.00
0.497,-0.00,0.01,0.00
0.514,-0.00,0.00,0.00
0.530,0.00,-0.01,0.00
0.547,-0.00,-0.02,0.00
0.564,-0.00,-0.03,0.00
0.580,0.00,-0.00,0.00
0.597,-0.00,0.02,-0.00
0.614,-0.00,0.02,0.00
0.630,0.00,0.01,0.00
0.647,-0.00,-0.01,-0.00
0.664,-0.00,-0.02,0.00
0.680,0.00,-0.02,0.00
0.697,0.00,-0.01,-0.00
0.714,0.00,0.00,0.00
0.730,0.00,0.00,0.00
0.747,0.00,0.01,0.00
0.764,0.00,0.01,0.00
0.780,0.00,-0.01,0.00
0.797,-0.00,-0.01,-0.00
0.814,-0.00,-0.01,0.00
0.830,0.00,-0.01,0.00
0.847,-0.00,0.01,0.00
0.864,0.00,0.02,0.00
0.880,0.00,-0.00,-0.00
0.897,-0.00,-0.03,0.00
0.914,-0.00,-0.03,0.00
0.930,0.00,-0.01,0.00
0.947,0.00,0.01,-0.00
0.964,0.00,0.02,0.00
0.980,-0.00,0.02,0.00
0.997,-0.00,-0.01,0.00
1.014,-0.00,-0.02,0.00
1.030,-0.00,-0.02,0.00
1.047,0.00,0.01,0.00
1.064,0.01,0.03,-0.00
1.080,0.00,0.02,0.00
1.097,-0.00,-0.01,0.00
1.114,-0.00,-0.02,0.00
1.130,-0.00,-0.03,0.00
1.147,-0.00,-0.01,0.00
1.164,0.00,-0.00,0.00
1.180,0.00,0.02,0.00
1.197,0.01,0.03,0.00
1.214,0.00,0.02,0.00
1.230,-0.00,-0.01,0.00
1.247,-0.01,-0.04,0.00
1.264,-0.00,-0.02,0.00
1.280,-0.00,0.00,0.00
1.297,0.00,0.02,0.00
1.314,0.00,0.03,0.00
1.330,0.00,0.01,0.00
1.347,-0.00,-0.01,0.00
1.364,-0.00,-0.03,0.00
1.380,0.00,-0.02,0.00
1.397,-0.00,0.01,0.00
1.414,0.00,0.02,0.00
1.430,0.00,0.01,0.00
1.447,0.00,-0.00,0.00
1.464,0.00,-0.02,-0.00
1.480,-0.00,-0.02,0.00
1.497,-0.00,-0.01,0.00
1.514,0.00,0.02,0.00
1.547,0.00,-0.01,0.00
1.564,-0.00,-0.02,0.00
1.580,-0.01,-0.02,0.00
1.597,-0.00,0.01,0.00
1.614,0.00,0.02,0.00
1.630,0.00,0.01,0.00
1.647,0.00,-0.00,0.00
1.664,-0.00,-0.02,0.00
1.680,0.46,3.16,0.04
1.697,0.79,9.79,0.33
1.714,-0.42,9.49,0.27
1.730,-0.85,9.40,0.18
1.747,-0.44,9.45,0.37
1.764,0.12,9.35,0.54
1.780,0.39,9.19,0.56
1.797,0.11,9.53,0.32
1.814,-0.29,9.32,0.21
1.830,-0.33,9.38,0.36
1.847,-0.07,9.40,0.48
1.864,0.17,9.20,0.47
1.880,0.07,9.39,0.37
1.897,-0.19,9.28,0.30
1.914,-0.20,9.37,0.35
1.930,-0.04,9.53,0.43
1.947,0.06,9.24,0.45
1.964,-0.03,9.37,0.35
1.980,-0.13,9.41,0.32
1.997,-0.09,9.30,0.40
2.014,-0.03,9.45,0.44
2.030,-0.03,9.20,0.38
2.047,-0.05,9.37,0.34
2.064,-0.07,9.33,0.42
2.097,-0.03,9.22,0.37
2.114,-0.05,9.40,0.40
2.130,-0.09,9.49,0.38
2.147,-0.06,9.28,0.38
2.164,-0.03,9.45,0.39
2.180,-0.06,9.25,0.38
2.197,-0.07,9.29,0.37
2.214,-0.09,9.46,0.38
2.230,-0.06,9.29,0.39
