time,wx,wy,wz
0.005,0.02,-0.01,0.00
0.020,-0.01,-0.00,-0.00
0.036,-0.02,0.00,0.00
0.053,0.01,0.00,0.00
0.070,0.01,0.00,-0.00
0.087,-0.01,0.01,0.00
0.103,-0.01,0.00,0.00
0.120,0.00,-0.00,-0.00
0.136,0.01,-0.00,0.00
0.153,-0.00,0.00,0.00
0.170,-0.01,-0.00,-0.00
0.187,0.00,-0.01,0.00
0.203,0.00,-0.01,0.00
0.220,-0.00,-0.01,0.00
0.237,0.00,-0.01,0.00
0.253,0.00,-0.00,0.00
0.270,-0.00,0.01,0.00
0.287,-0.00,0.01,0.00
0.303,0.00,0.00,0.00
0.320,0.00,0.00,0.00
0.337,-0.00,-0.00,0.00
0.354,-0.00,-0.00,0.00
0.370,0.00,-0.01,0.00
0.387,0.00,-0.00,0.00
0.403,-0.00,-0.01,-0.00
0.420,-0.01,-0.01,0.00
0.437,0.01,-0.00,-0.00
0.453,0.00,0.01,-0.00
0.470,-0.00,0.01,0.01
0.487,-0.00,0.01,0.00
0.503,0.00,-0.00,0.00
0.520,-0.00,-0.00,0.00
0.539,-0.00,-0.01,-0.00
0.553,-0.00,-0.01,0.00
0.570,0.00,-0.01,-0.00
0.587,0.00,-0.00,-0.00
0.603,-0.00,-0.00,0.00
0.620,-0.00,-0.00,0.00
0.637,0.00,-0.00,0.00
0.653,0.00,0.01,0.00
0.670,-0.00,-0.00,0.00
0.687,-0.00,-0.00,0.00
0.703,0.00,-0.00,0.00
0.720,0.00,-0.01,0.00
0.737,-0.00,-0.01,0.00
0.768,-0.00,-0.00,-0.00
0.785,0.00,0.00,0.01
0.801,0.00,-0.00,0.00
0.835,-0.00,-0.00,0.00
0.851,0.00,-0.00,0.00
0.868,-0.00,-0.00,0.01
0.885,-0.00,-0.00,0.00
0.901,0.00,-0.00,0.00
0.918,0.00,0.00,0.00
0.935,-0.00,-0.00,0.00
0.951,-0.00,-0.01,0.00
0.968,-0.00,-0.00,0.01
0.985,0.00,-0.00,0.00
1.001,0.00,0.00,0.00
1.021,0.00,0.00,0.00
1.037,0.00,-0.00,0.00
1.054,-0.00,-0.01,0.00
1.070,-0.00,-0.00,-0.00
1.087,-0.00,-0.00,0.00
1.104,0.00,0.00,0.00
1.120,0.00,0.00,0.00
1.137,0.00,0.00,0.00
1.154,0.00,-0.00,0.00
1.170,0.00,-0.01,0.00
1.187,0.00,-0.01,0.00
1.204,-0.00,-0.01,0.00
1.220,0.00,-0.01,0.00
1.237,0.00,-0.00,0.00
1.254,0.00,0.00,0.00
1.270,0.00,0.00,0.00
1.287,-0.00,0.01,0.00
1.304,0.00,-0.00,-0.00
1.320,-0.00,-0.01,0.00
1.337,-0.00,-0.02,0.00
1.354,-0.00,-0.02,0.00
1.371,0.00,-0.01,0.00
1.387,0.00,0.00,0.00
1.404,-0.00,0.01,0.00
1.420,-0.00,-0.00,0.00
1.437,0.00,-0.01,0.00
1.454,0.00,-0.01,0.00
1.470,-0.00,-0.01,0.00
1.487,-0.00,-0.01,-0.00
1.504,-0.00,-0.01,0.00
1.520,0.00,0.00,0.00
1.537,0.00,0.01,0.00
1.553,-0.00,0.01,0.00
1.570,0.00,0.00,0.00
1.589,-0.00,0.00,0.00
1.603,-0.00,-0.00,0.00
1.620,-0.00,-0.01,-0.00
1.637,-0.00,-0.01,0.00
1.654,0.00,0.00,0.00
1.670,0.00,0.01,0.00
1.687,-0.00,0.00,0.00
1.704,-0.00,0.00,0.00
1.720,-0.00,-0.00,0.00
1.737,0.89,7.11,-0.01
1.754,0.54,9.98,-0.20
1.770,-0.56,9.41,-0.32
1.786,-0.78,9.25,-0.27
1.803,-0.43,9.48,0.06
1.820,0.01,9.34,0.13
1.836,0.19,9.37,-0.09
1.868,-0.03,9.38,-0.08
1.885,-0.16,9.40,-0.06
1.901,-0.01,9.35,-0.03
1.935,-0.01,9.27,-0.07
1.951,-0.06,9.31,-0.08
1.968,-0.08,9.44,-0.05
1.985,-0.07,9.24,-0.04
2.001,-0.03,9.37,-0.05
2.018,-0.02,9.35,-0.06
2.037,-0.03,9.39,-0.06
2.054,-0.06,9.48,-0.05
2.071,-0.07,9.28,-0.06
2.087,-0.03,9.41,-0.05
2.104,-0.02,9.36,-0.05
2.121,-0.04,9.29,-0.05
2.137,-0.06,9.47,-0.06
2.154,-0.05,9.35,-0.05
2.171,-0.03,9.40,-0.06
2.187,-0.04,9.35,-0.06
2.204,-0.04,9.31,-0.05
2.220,-0.05,9.48,-0.06
2.237,-0.05,9.29,-0.05
2.254,-0.03,9.36,-0.05
2.270,-0.04,9.42,-0.07
2.287,-0.05,9.27,-0.05
2.304,-0.05,9.35,-0.06
2.320,-0.04,9.37,-0.06
2.337,-0.03,9.40,-0.05
2.354,-0.06,9.25,-0.05
2.385,-0.03,9.50,-0.06
2.401,-0.03,9.45,-0.06
2.418,-0.03,9.33,-0.06
2.435,-0.06,9.40,-0.06
2.451,-0.02,9.43,-0.06
2.468,-0.04,9.33,-0.06
2.485,-0.06,9.25,-0.06
2.501,-0.06,9.40,-0.06
2.517,-0.05,9.32,-0.06
2.537,-0.03,9.36,-0.05
2.554,-0.04,9.43,-0.06
2.570,-0.06,9.29,-0.06
2.587,-0.04,9.51,-0.06
2.604,-0.03,9.40,-0.06
2.620,-0.02,9.37,-0.06
2.639,-0.05,9.40,-0.05
2.654,-0.05,9.30,-0.06
2.670,-0.04,9.45,-0.06
2.687,-0.04,9.28,-0.05
2.704,-0.04,9.26,-0.05
2.720,-0.05,9.41,-0.05
2.737,-0.05,9.37,-0.06
2.754,-0.04,9.34,-0.06
2.770,-0.05,9.32,-0.05
2.787,-0.04,9.34,-0.05
2.804,-0.05,9.55,-0.06
2.820,-0.04,9.37,-0.06
2.837,-0.02,9.44,-0.05
2.854,-0.05,9.36,-0.06
2.870,-0.04,9.29,-0.05
2.887,-0.04,9.47,-0.06
2.904,-0.03,9.31,-0.05
2.935,-0.06,9.31,-0.07
2.951,-0.05,9.30,-0.05
2.968,-0.04,9.34,-0.06
3.001,-0.05,9.49,-0.07
3.035,-0.02,9.45,-0.06
