time,wx,wy,wz
0.005,0.00,-0.02,-0.01
0.021,-0.02,-0.00,0.01
0.037,0.02,0.00,-0.00
0.054,-0.01,-0.01,0.01
0.071,-0.01,0.00,0.00
0.087,0.01,-0.01,-0.00
0.104,-0.01,0.00,0.01
0.121,0.01,-0.01,-0.00
0.137,-0.01,0.00,0.01
0.154,-0.00,-0.02,0.00
0.171,0.00,0.01,-0.00
0.187,0.00,-0.01,0.01
0.204,-0.00,-0.01,0.01
0.237,0.01,-0.00,0.01
0.255,0.00,-0.00,0.00
0.271,-0.01,-0.01,0.00
0.288,0.00,0.00,0.00
0.306,-0.00,-0.01,0.01
0.321,-0.00,0.00,0.00
0.338,0.01,-0.00,0.00
0.354,-0.00,-0.00,0.00
0.371,-0.00,-0.01,0.00
0.387,-0.00,-0.00,0.00
0.404,0.00,-0.00,-0.00
0.421,-0.00,-0.00,0.01
0.438,-0.01,-0.00,-0.00
0.454,-0.00,-0.00,0.00
0.471,0.00,0.00,0.00
0.488,-0.00,-0.00,-0.00
0.504,-0.00,-0.00,0.00
0.521,-0.00,-0.00,0.00
0.538,0.01,0.00,0.00
0.554,-0.01,-0.01,-0.00
0.571,-0.00,-0.00,0.00
0.588,0.01,-0.00,0.00
0.604,-0.01,-0.00,0.00
0.621,-0.00,-0.01,0.00
0.638,0.00,0.00,-0.00
0.654,0.01,-0.00,0.00
0.671,-0.01,-0.00,-0.00
0.688,0.01,0.00,0.00
0.705,-0.00,-0.00,-0.00
0.721,-0.00,-0.01,0.00
0.753,-0.00,-0.00,0.00
0.787,0.00,-0.00,0.00
0.804,-0.00,0.00,0.00
0.820,0.01,-0.00,0.00
0.837,0.00,-0.00,-0.00
0.854,0.00,-0.00,0.00
0.870,-0.00,0.00,0.00
0.887,-0.00,-0.01,0.00
0.903,0.00,0.00,-0.00
0.920,0.00,0.00,0.00
0.937,-0.01,-0.01,0.00
0.953,0.01,0.00,-0.00
0.970,0.01,0.00,0.00
0.987,-0.01,-0.00,0.00
1.005,0.00,-0.00,0.00
1.022,0.01,0.00,0.00
1.038,-0.01,-0.00,0.00
1.055,-0.00,-0.00,0.00
1.071,0.01,0.00,-0.00
1.088,-0.01,-0.01,0.00
1.105,0.00,-0.00,0.00
1.121,0.00,-0.00,-0.00
1.138,0.00,-0.00,0.00
1.155,-0.01,-0.00,0.00
1.171,0.00,-0.01,0.00
1.188,0.00,0.00,0.00
1.205,0.01,-0.00,0.00
1.221,-0.01,-0.01,0.00
1.238,0.00,-0.00,0.00
1.255,0.00,-0.00,0.00
1.271,-0.00,-0.00,0.00
1.303,0.00,-0.00,0.00
1.337,0.00,-0.00,0.00
1.356,0.00,0.00,-0.00
1.372,-0.00,-0.00,0.00
1.389,-0.00,-0.00,0.00
1.405,0.00,-0.01,0.00
1.422,-0.00,0.00,0.00
