time,wx,wy,wz
0.010,-0.00,0.00,-0.00
0.035,0.00,-0.00,0.01
0.053,-0.00,-0.00,-0.00
0.070,-0.00,-0.00,-0.00
0.087,0.00,-0.00,0.00
0.104,-0.00,-0.01,0.00
0.120,-0.00,-0.00,-0.00
0.152,-0.00,-0.01,0.00
0.171,0.00,0.00,0.00
0.188,-0.00,-0.00,0.01
0.204,-0.00,-0.00,-0.00
0.221,0.00,-0.00,0.01
0.238,-0.00,0.00,-0.00
0.254,0.00,-0.00,0.01
0.271,-0.00,0.00,-0.00
0.287,-0.00,-0.00,0.01
0.307,0.00,-0.00,-0.00
0.321,0.00,-0.00,0.01
0.337,0.00,-0.00,0.00
0.354,0.00,-0.00,0.00
0.370,-0.00,-0.00,0.00
0.387,-0.00,-0.00,-0.00
0.404,0.00,-0.00,0.01
0.420,-0.00,0.00,-0.01
0.437,0.00,-0.00,0.01
0.454,-0.00,0.00,-0.00
0.470,0.00,-0.00,0.00
0.487,-0.00,-0.00,0.00
0.504,0.00,0.00,0.00
0.521,0.00,-0.00,0.01
0.537,-0.00,-0.00,-0.00
0.554,-0.00,-0.00,0.01
0.571,-0.00,-0.00,-0.01
0.587,0.00,-0.00,0.01
0.604,0.00,-0.00,-0.00
0.621,-0.00,-0.00,0.00
0.638,-0.00,-0.00,-0.00
0.669,-0.00,-0.01,0.00
0.685,0.00,0.00,0.00
0.702,-0.00,0.00,0.00
0.719,0.00,-0.00,-0.00
0.735,-0.00,0.00,0.00
0.752,0.00,-0.01,0.00
0.768,0.00,-0.01,-0.00
0.785,0.00,-0.00,0.00
0.802,-0.00,-0.00,0.00
0.818,-0.00,-0.00,0.00
0.835,-0.00,-0.00,-0.00
0.852,0.00,-0.01,0.01
0.868,-0.00,0.00,-0.00
0.885,0.00,-0.00,0.01
0.902,-0.00,0.00,-0.01
0.919,0.00,-0.01,0.01
0.935,0.00,0.00,-0.01
0.952,-0.00,-0.01,0.00
0.969,0.00,-0.00,0.00
