time,wx,wy,wz
0.014,-0.04,-0.04,-0.01
0.031,0.03,0.04,0.02
0.064,0.01,-0.01,0.01
0.081,0.01,0.03,0.01
0.098,-0.01,0.01,0.01
0.114,0.02,0.01,0.01
0.131,-0.01,0.02,0.00
0.148,0.02,0.00,0.01
0.164,-0.00,0.02,0.00
0.181,0.01,0.00,0.01
0.198,0.00,0.01,0.00
0.214,0.00,0.02,0.01
0.231,0.01,0.01,0.00
0.248,-0.01,0.01,0.01
0.264,0.01,0.01,0.01
0.281,0.00,0.00,0.01
0.298,0.01,0.01,0.01
0.314,0.00,0.01,0.00
0.331,0.00,0.01,0.01
0.347,0.01,0.01,0.01
0.363,-0.00,0.01,0.01
0.381,0.01,0.01,0.00
0.398,-0.00,0.01,0.01
0.414,0.01,0.01,0.01
0.431,0.01,0.01,0.01
0.447,0.01,0.01,0.01
0.464,0.01,0.01,0.01
0.481,0.01,0.01,0.01
0.497,0.01,0.01,0.01
0.514,0.00,0.01,0.01
0.531,0.01,0.01,0.00
0.547,0.00,0.01,0.01
0.564,0.01,0.01,0.00
0.581,0.00,0.01,0.01
0.597,0.01,0.01,0.01
0.614,0.02,0.05,1.13
0.631,-0.08,-0.13,2.31
0.647,0.10,0.11,1.37
0.664,-0.08,-0.14,2.18
0.681,-0.05,-0.08,2.20
0.714,0.02,0.10,1.20
0.731,0.00,-0.00,2.29
0.747,0.05,0.04,2.23
0.781,-0.04,0.02,1.56
0.797,-0.07,-0.03,1.84
0.814,0.08,0.08,1.57
0.848,0.08,0.08,1.27
0.864,-0.08,-0.08,2.28
0.881,0.06,0.09,1.09
0.897,-0.03,-0.01,2.34
0.914,0.02,0.07,1.20
0.931,0.04,0.04,2.29
0.947,-0.05,0.01,1.44
0.964,0.09,0.09,2.10
0.981,-0.10,-0.04,1.75
0.997,0.12,0.09,1.74
1.014,-0.12,-0.09,1.98
1.031,0.12,0.09,1.38
1.047,-0.11,-0.09,2.20
1.064,0.08,0.07,1.14
1.081,-0.04,0.00,2.34
1.097,0.02,0.06,1.14
1.114,0.05,0.05,2.30
1.131,-0.06,0.02,1.40
1.147,0.11,0.09,2.18
1.164,-0.13,-0.06,1.68
1.181,0.15,0.11,1.79
1.197,-0.15,-0.10,1.98
1.214,0.12,0.09,1.41
1.231,-0.10,-0.09,2.18
1.247,0.06,0.07,1.16
1.264,0.00,0.01,2.30
1.280,-0.04,0.05,1.13
1.297,0.11,0.07,2.35
1.314,-0.12,-0.01,1.30
1.331,0.16,0.10,2.21
1.347,-0.15,-0.05,1.60
1.364,0.14,0.11,1.96
1.381,-0.12,-0.07,1.84
1.397,0.08,0.09,1.55
1.414,-0.04,-0.06,2.12
1.431,-0.01,0.06,1.22
1.447,0.06,-0.00,2.27
1.464,0.14,0.04,2.36
1.498,-0.14,0.00,1.21
1.514,-0.14,-0.02,1.47
1.531,0.11,0.07,2.04
1.564,0.03,0.07,1.67
1.580,0.01,-0.04,2.04
1.597,-0.05,0.05,1.30
1.614,0.09,-0.03,2.20
1.631,-0.10,0.05,1.15
1.647,0.14,0.01,2.35
1.664,-0.12,0.04,1.13
1.681,0.14,0.03,2.34
1.697,-0.11,0.02,1.38
1.714,0.09,0.05,2.16
1.731,-0.07,-0.01,1.69
1.747,0.03,0.06,1.73
1.764,0.00,-0.02,2.02
1.781,-0.04,0.06,1.36
1.797,0.07,-0.03,2.20
1.814,-0.09,0.05,1.13
1.831,0.11,0.00,2.37
1.847,-0.10,0.05,1.11
1.864,0.12,0.01,2.36
1.881,-0.09,0.03,1.33
1.897,0.08,0.04,2.19
1.914,-0.06,0.01,1.66
1.931,0.03,0.06,1.82
1.947,-0.01,-0.01,1.95
1.964,-0.02,0.06,1.41
1.981,0.05,-0.03,2.19
1.997,-0.06,0.06,1.17
2.014,0.08,-0.03,2.31
2.031,-0.07,0.06,1.10
2.047,0.08,-0.01,2.38
2.064,-0.07,0.05,1.26
2.081,0.06,0.02,2.27
2.097,-0.05,0.02,1.57
2.114,0.03,0.06,1.92
2.131,-0.02,-0.00,1.88
2.147,0.00,0.07,1.52
2.164,0.01,-0.03,2.15
2.181,-0.02,0.07,1.17
2.197,0.05,-0.04,2.32
2.214,-0.03,0.07,1.10
2.231,0.05,-0.03,2.38
2.247,0.05,0.02,2.30
2.281,-0.05,0.02,1.50
2.297,-0.03,0.01,1.80
2.314,0.02,0.06,1.63
2.347,0.01,0.07,1.30
2.364,0.01,-0.04,2.25
2.380,-0.00,0.07,1.09
2.397,0.01,-0.05,-0.38
2.414,0.02,0.01,0.20
2.431,-0.01,0.01,-0.10
2.447,0.02,0.00,0.09
2.464,-0.01,0.03,-0.05
2.481,0.01,-0.01,0.06
2.497,-0.00,0.02,-0.04
2.514,0.01,0.01,0.05
2.531,0.00,0.00,-0.04
2.547,0.01,0.02,0.05
2.564,-0.00,0.01,-0.04
2.581,0.01,0.01,0.06
2.597,0.00,0.01,-0.04
2.614,0.01,0.01,0.06
2.631,0.00,0.01,-0.05
2.647,0.01,0.00,0.07
2.664,-0.00,0.01,-0.05
2.681,0.01,0.01,0.08
2.697,-0.00,0.01,-0.06
2.714,0.01,0.01,0.07
2.731,0.00,0.02,-0.07
2.747,0.01,0.00,0.07
2.764,-0.00,0.02,-0.06
2.781,0.01,0.00,0.08
2.797,0.00,0.02,-0.06
2.814,0.01,0.01,0.07
2.831,0.00,0.02,-0.06
2.847,0.00,0.00,0.07
2.863,0.00,0.02,-0.05
2.881,0.01,0.00,0.06
2.897,0.00,0.02,-0.03
2.914,0.01,0.01,0.04
2.930,0.00,0.01,-0.03
2.947,0.01,0.01,0.04
2.964,0.01,0.01,0.04
2.998,0.00,0.01,-0.01
3.014,0.00,0.01,0.02
3.031,0.01,0.01,0.01
3.064,0.01,0.01,0.01
3.080,0.00,0.01,0.01
3.098,0.00,0.01,0.00
3.131,0.00,0.01,-0.00
3.147,0.01,0.01,0.02
3.164,0.00,0.01,-0.01
3.180,0.01,0.01,0.02
3.197,0.01,0.01,-0.01
3.214,0.00,0.01,0.02
3.230,0.01,0.01,-0.01
3.247,0.00,0.01,0.02
3.264,0.01,0.01,0.00
3.280,0.01,0.01,0.01
3.297,0.00,0.01,0.00
3.314,0.01,0.01,0.01
3.330,0.00,0.01,0.00
3.347,0.01,0.01,0.01
